corner_id,corner,temp_c,vin_v,vout_en,iload_en_ma,isup_en_ua,iref_en_ua,iq_en_ua,vout_off,pg_off,clg_off,isup_off_ua,iref_off_ua,iloop_off_ua,nbias_off,iq_off_ua,ileak_vin_vout_ua,t_startup,vout_settled,vout_max_en,vout_min_reg,isup_peak_ma,clg_min_reg,isup_peak_reg_ma,vout_pp_late,vout_off_tran,vout_max_off,pg_off_tran,t_startup_us
ss_125c_2.97v,ss,125,2.97,1.79936,49.9823,49992.7,0.974422,11.3517,0.00119984,2.97,2.97,0.0014091,1.35505e-05,5.18835e-06,2.01484e-09,0.00142265,0.00133612,4.95436e-05,1.79698,1.85921,1.77669,170.714,2.96974,63.441,0.0169028,0.0023365,0.0281986,2.97,49.5436
ss_125c_3.30v,ss,125,3.30,1.79933,49.9815,49993.3,0.974433,12.7729,0.00137062,3.3,3.3,0.00160445,1.35505e-05,5.57236e-06,2.15889e-09,0.001618,0.00152663,5.36295e-05,1.79836,1.85235,1.78458,161.935,3.2998,59.8225,0.00803619,0.00233911,0.028234,3.3,53.6295
ss_125c_3.63v,ss,125,3.63,1.79925,49.979,49992.3,0.97444,14.2274,0.00164907,3.63,3.63,0.00192241,1.35505e-05,5.97002e-06,2.60586e-09,0.00193596,0.00183762,5.44886e-05,1.7981,1.84807,1.78884,164.941,3.62985,56.9071,0.00368786,0.00233682,0.0282567,3.63,54.4886
fs_-40c_2.97v,fs,-40,2.97,1.79954,49.9873,49998.1,0.943011,11.6649,3.06162e-05,2.97,2.97,6.90998e-05,1.19989e-06,2.94744e-06,5.89296e-10,7.02997e-05,3.40838e-05,3.73105e-05,1.79834,1.89079,1.78354,286.41,2.96968,64.8638,0.00548534,0.00234593,0.0283711,2.97,37.3105
fs_-40c_3.30v,fs,-40,3.30,1.79953,49.9868,49999,0.943014,13.1531,9.41584e-05,3.3,3.3,0.000143742,1.19989e-06,3.30836e-06,7.4579e-10,0.000144942,0.000104844,3.98145e-05,1.79977,1.8596,1.79397,275.245,3.29988,55.2096,0.0010428,0.00234458,0.028362,3.3,39.8145
fs_-40c_3.63v,fs,-40,3.63,1.79949,49.9858,49999.5,0.943015,14.6778,0.000269133,3.63,3.63,0.000345901,1.19989e-06,3.6707e-06,1.10807e-09,0.0003471,0.000299814,4.52759e-05,1.79946,1.86087,1.79685,247.867,3.62993,52.6238,0.000303179,0.00234186,0.0283224,3.63,45.2759
fs_27c_2.97v,fs,27,2.97,1.79947,49.9853,49997,1.06379,12.7257,3.31934e-05,2.97,2.97,7.73997e-05,2.38695e-06,3.24516e-06,7.45214e-10,7.97867e-05,3.6951e-05,3.88396e-05,1.79629,1.87094,1.78663,211.233,2.96979,60.4519,0.00933405,0.00234386,0.0282877,2.97,38.8396
fs_27c_3.30v,fs,27,3.30,1.79945,49.9847,49998,1.0638,14.3301,9.70798e-05,3.3,3.3,0.000152096,2.38695e-06,3.58222e-06,9.3447e-10,0.000154483,0.000108093,4.14998e-05,1.8005,1.85646,1.78655,214.311,3.29976,61.2112,0.00628959,0.00234255,0.0282828,3.3,41.4998
fs_27c_3.63v,fs,27,3.63,1.7994,49.9835,49998.4,1.0638,15.9722,0.00027256,3.63,3.63,0.000354783,2.38695e-06,3.94411e-06,1.37613e-09,0.00035717,0.000303634,4.44441e-05,1.79934,1.84469,1.79302,213.641,3.62987,56.296,0.00199615,0.00234051,0.0282497,3.63,44.4441
fs_125c_2.97v,fs,125,2.97,1.79934,49.9818,49994.6,1.218,14.0634,0.00250123,2.97,2.97,0.00369842,0.000478623,6.89372e-05,1.96156e-09,0.00417704,0.00278616,4.16896e-05,1.81916,1.87126,1.75512,192.56,2.96881,83.9551,0.0570279,0.00237204,0.0286624,2.97,41.6896
fs_125c_3.30v,fs,125,3.30,1.79932,49.9811,49995.7,1.21802,15.799,0.00278443,3.3,3.3,0.00403236,0.000478623,7.14709e-05,2.14523e-09,0.00451099,0.00310259,4.39891e-05,1.79141,1.85875,1.77146,184.211,3.29949,71.8144,0.0271137,0.00234722,0.0283802,3.3,43.9891
fs_125c_3.63v,fs,125,3.63,1.79926,49.9795,49995.8,1.21802,17.5735,0.00321825,3.63,3.63,0.00454398,0.000478623,7.54824e-05,2.66115e-09,0.0050226,0.00358827,4.77123e-05,1.79602,1.85471,1.78107,170.596,3.62958,64.8464,0.0121784,0.00234268,0.0283022,3.63,47.7123
sf_-40c_2.97v,sf,-40,2.97,1.79956,49.9878,49998.2,0.943003,11.3416,4.91139e-05,2.97,2.97,8.93165e-05,1.19906e-06,2.94604e-06,6.97859e-10,9.05155e-05,5.46804e-05,3.8753e-05,1.80128,1.85874,1.78771,276.848,2.9698,60.6431,0.00506042,0.00233807,0.0282865,2.97,38.753
sf_-40c_3.30v,sf,-40,3.30,1.79953,49.9868,49998.7,0.943007,12.8512,0.000158389,3.3,3.3,0.000217934,1.19906e-06,3.29582e-06,9.5759e-10,0.000219133,0.000176397,4.08748e-05,1.79922,1.84885,1.7947,210.835,3.29991,55.0577,0.00115784,0.00233869,0.0282238,3.3,40.8748
sf_-40c_3.63v,sf,-40,3.63,1.79943,49.9843,49997.8,0.943009,14.3944,0.000445662,3.63,3.63,0.000545264,1.19906e-06,3.63544e-06,1.57047e-09,0.000546463,0.000496711,3.98124e-05,1.79945,1.861,1.79703,220.703,3.62995,52.4025,0.000286281,0.00233791,0.0282373,3.63,39.8124
sf_27c_2.97v,sf,27,2.97,1.79948,49.9855,49996.8,1.06378,12.3963,0.000167494,2.97,2.97,0.000224081,1.21775e-06,2.96554e-06,9.03007e-10,0.000225298,0.000186484,3.88857e-05,1.80281,1.86048,1.77329,204.101,2.96965,71.9406,0.0234177,0.00232674,0.0281366,2.97,38.8857
sf_27c_3.30v,sf,27,3.30,1.79943,49.9843,49997.3,1.06379,14.0229,0.000295669,3.3,3.3,0.000371291,1.21775e-06,3.31665e-06,1.22254e-09,0.000372509,0.000329307,4.03291e-05,1.79788,1.86458,1.78411,199.305,3.29977,63.4934,0.00844826,0.00233736,0.0282481,3.3,40.3291
sf_27c_3.63v,sf,27,3.63,1.79932,49.981,49995.6,1.06379,15.6851,0.000606006,3.63,3.63,0.00072335,1.21775e-06,3.65721e-06,1.97889e-09,0.000724568,0.000675477,4.1556e-05,1.80005,1.86119,1.79077,193.388,3.62985,57.879,0.00278579,0.0023366,0.0282098,3.63,41.556
sf_125c_2.97v,sf,125,2.97,1.79932,49.9811,49993.6,1.21798,13.7348,0.0792764,2.97,2.97,0.0884139,2.13807e-05,6.25593e-06,2.08549e-08,0.0884353,0.0906766,3.8525e-05,1.7901,1.86557,1.75059,175.254,2.96949,86.7758,0.0736534,0.00230255,0.0277485,2.97,38.525
sf_125c_3.30v,sf,125,3.30,1.79926,49.9794,49993.7,1.21799,15.4927,0.0886122,3.3,3.3,0.0988121,2.13807e-05,6.66505e-06,2.02454e-08,0.0988335,0.101805,4.09652e-05,1.78898,1.84356,1.7752,177.408,3.29971,68.9637,0.0260001,0.00233155,0.0281331,3.3,40.9652
sf_125c_3.63v,sf,125,3.63,1.79909,49.9747,49990.7,1.218,17.2889,0.0995914,3.63,3.63,0.111043,2.13807e-05,7.14402e-06,2.05761e-08,0.111064,0.115212,4.24192e-05,1.80192,1.85302,1.77941,173.964,3.62974,66.315,0.0148354,0.00234364,0.0282719,3.63,42.4192
res_ff_-40c_2.97v,res_ff,-40,2.97,1.79952,49.9867,49999.4,1.25728,13.9871,3.83908e-05,2.97,2.97,7.85204e-05,1.19912e-06,2.94888e-06,6.38031e-10,7.97195e-05,4.27404e-05,2.84282e-05,1.81096,1.91732,1.74942,289.146,2.96921,102.649,0.0435408,0.0023251,0.0281188,2.97,28.4282
res_ff_-40c_3.30v,res_ff,-40,3.30,1.79949,49.9859,50000.5,1.25729,15.8872,0.000121648,3.3,3.3,0.00017602,1.19912e-06,3.28504e-06,8.37795e-10,0.000177219,0.000135467,2.9298e-05,1.79706,1.87456,1.78348,264.999,3.29971,67.1056,0.00852935,0.00234008,0.0282859,3.3,29.298
res_ff_-40c_3.63v,res_ff,-40,3.63,1.79943,49.9841,50000.7,1.25729,17.8312,0.000345766,3.63,3.63,0.000432519,1.19912e-06,3.6316e-06,1.30708e-09,0.000433718,0.000385268,3.14253e-05,1.8003,1.87403,1.79068,240.765,3.62982,59.8135,0.00278383,0.00233976,0.0282864,3.63,31.4253
res_ff_27c_2.97v,res_ff,27,2.97,1.79944,49.9845,49998.4,1.4183,15.317,4.94241e-05,2.97,2.97,9.1964e-05,1.34258e-06,3.00806e-06,8.11674e-10,9.33066e-05,5.50219e-05,2.90392e-05,1.76481,1.87255,1.74629,232.475,2.96931,100.864,0.0810786,0.00237287,0.0286992,2.97,29.0392
res_ff_27c_3.30v,res_ff,27,3.30,1.79941,49.9836,49999.5,1.41831,17.3654,0.000134457,3.3,3.3,0.000193352,1.34258e-06,3.344e-06,1.05554e-09,0.000194695,0.000149729,3.14681e-05,1.79157,1.85714,1.77,233.116,3.29956,79.2622,0.0317154,0.00234681,0.0283798,3.3,31.4681
res_ff_27c_3.63v,res_ff,27,3.63,1.79933,49.9813,49999.4,1.41832,19.4601,0.00036085,3.63,3.63,0.000450059,1.34258e-06,3.68701e-06,1.63134e-09,0.000451401,0.000402078,3.26781e-05,1.79478,1.86914,1.77666,223.529,3.62962,73.5551,0.0165667,0.00233849,0.0282535,3.63,32.6781
res_ff_125c_2.97v,res_ff,125,2.97,1.7993,49.9804,49995.8,1.62387,16.9979,0.0126427,2.97,2.97,0.01431,9.62683e-05,1.66126e-05,4.67486e-09,0.0144063,0.0141316,2.79685e-05,1.75473,1.89331,1.70916,219.325,2.87629,127.575,0.178563,0.00222632,0.026913,2.97,27.9685
res_ff_125c_3.30v,res_ff,125,3.30,1.79926,49.9793,49996.9,1.6239,19.2129,0.014144,3.3,3.3,0.0159877,9.62683e-05,1.73936e-05,4.80316e-09,0.016084,0.0158237,2.88972e-05,1.82809,1.86064,1.74602,206.022,3.29937,97.8801,0.095275,0.00236916,0.0286049,3.3,28.8972
res_ff_125c_3.63v,res_ff,125,3.63,1.79915,49.9763,49996.1,1.62391,21.4771,0.0160272,3.63,3.63,0.0180947,9.62683e-05,1.84084e-05,5.41434e-09,0.0181909,0.0179582,3.18022e-05,1.78278,1.87249,1.7538,205.552,3.6294,92.8679,0.063402,0.00233741,0.0282716,3.63,31.8022
res_ss_-40c_2.97v,res_ss,-40,2.97,1.79958,49.9883,49997.4,0.754428,9.88001,3.83918e-05,2.97,2.97,7.85204e-05,1.19911e-06,2.94888e-06,6.3803e-10,7.97195e-05,4.27396e-05,4.45206e-05,1.79951,1.88631,1.79586,233.57,2.96993,53.3679,0.000845249,0.00234494,0.0283058,2.97,44.5206
res_ss_-40c_3.30v,res_ss,-40,3.30,1.79956,49.9877,49998,0.75443,11.1203,0.00012165,3.3,3.3,0.000176018,1.19911e-06,3.28504e-06,8.37793e-10,0.000177217,0.000135466,5.1778e-05,1.79956,1.83954,1.79752,208.76,3.29995,51.7475,0.000214887,0.00234078,0.0282809,3.3,51.778
res_ss_-40c_3.63v,res_ss,-40,3.63,1.7995,49.9862,49997.8,0.754431,12.3883,0.000345766,3.63,3.63,0.000432516,1.19911e-06,3.63159e-06,1.30707e-09,0.000433715,0.000385266,5.68159e-05,1.79951,1.84534,1.79908,242.796,3.62999,50.4824,3.07584e-05,0.00233929,0.0282434,3.63,56.8159
res_ss_27c_2.97v,res_ss,27,2.97,1.7995,49.9862,49996.2,0.851057,10.7602,4.94229e-05,2.97,2.97,9.19643e-05,1.34256e-06,3.00806e-06,8.11673e-10,9.33069e-05,5.50211e-05,4.80659e-05,1.80039,1.84772,1.79384,216.2,2.96991,54.2101,0.00277745,0.00234203,0.028278,2.97,48.0659
res_ss_27c_3.30v,res_ss,27,3.30,1.79948,49.9855,49996.8,0.851061,12.0964,0.000134457,3.3,3.3,0.000192441,1.34256e-06,3.344e-06,1.05554e-09,0.000193784,0.000149731,5.61814e-05,1.79952,1.83638,1.79575,195.003,3.29993,53.1497,0.00110881,0.00234003,0.028268,3.3,56.1814
res_ss_27c_3.63v,res_ss,27,3.63,1.79941,49.9836,49996.2,0.851064,13.4617,0.00036085,3.63,3.63,0.000450064,1.34256e-06,3.68701e-06,1.63133e-09,0.000451407,0.00040208,5.51768e-05,1.79925,1.83817,1.79582,193.401,3.62993,53.3736,0.000646212,0.00233797,0.0282183,3.63,55.1768
res_ss_125c_2.97v,res_ss,125,2.97,1.79937,49.9825,49993.4,0.974435,11.8747,0.0126427,2.97,2.97,0.01431,9.62676e-05,1.66126e-05,4.67486e-09,0.0144063,0.0141316,5.42359e-05,1.79618,1.84835,1.77436,171.211,2.96966,66.8686,0.023564,0.00233097,0.0281289,2.97,54.2359
res_ss_125c_3.30v,res_ss,125,3.30,1.79934,49.9816,49994,0.974443,13.3191,0.014144,3.3,3.3,0.0159877,9.62676e-05,1.73936e-05,4.80315e-09,0.016084,0.0158237,5.76969e-05,1.79835,1.84444,1.7837,164.616,3.29975,61.1066,0.0105855,0.00233381,0.02822,3.3,57.6969
res_ss_125c_3.63v,res_ss,125,3.63,1.79924,49.9789,49992.7,0.974449,14.794,0.0160272,3.63,3.63,0.0180947,9.62676e-05,1.84084e-05,5.41432e-09,0.0181909,0.0179582,6.36568e-05,1.80032,1.83395,1.78971,153.373,3.62981,57.0925,0.00415337,0.00233909,0.0282483,3.63,63.6568
