corner_id,corner,temp_c,vin_v,vout_en,iload_en_ma,isup_en_ua,iref_en_ua,iq_en_ua,vout_off,pg_off,clg_off,isup_off_ua,iref_off_ua,iloop_off_ua,nbias_off,iq_off_ua,ileak_vin_vout_ua,t_startup,vout_settled,vout_max_en,vout_min_reg,isup_peak_ma,clg_min_reg,isup_peak_reg_ma,vout_pp_late,vout_off_tran,vout_max_off,pg_off_tran,t_startup_us
ff_-40c_3.30v,ff,-40,3.30,1.79941,49.9838,49999.2,1.71012,17.103,0.000207376,3.3,3.3,0.000323117,2.40231e-06,2.2435e-05,9.42718e-10,0.000325519,0.000230992,0.00286983,1.82266,1.90002,1.67868,217.962,2.30445,210.66,0.188575,1.34083e-08,1.72638e-06,3.29998,2869.83
ff_-40c_3.63v,ff,-40,3.63,1.79933,49.9815,49998.9,1.71013,19.1531,0.000575692,3.63,3.63,0.00077761,2.40231e-06,5.30451e-05,1.64953e-09,0.000780012,0.000641862,0.00289966,1.81247,1.88491,1.70332,233.406,2.44621,233.406,0.179577,2.35033e-08,1.73548e-06,3.63,2899.66
ff_27c_2.97v,ff,27,2.97,1.79934,49.9818,49996.6,1.92915,16.7057,0.00032335,2.97,2.97,0.00043791,7.36693e-06,1.07512e-05,8.29405e-10,0.000445277,0.000360052,0.00253986,1.78643,1.88859,1.67977,156.707,2.33983,156.707,0.193437,1.84832e-08,1.7979e-06,2.96997,2539.86
ff_27c_3.30v,ff,27,3.30,1.7993,49.9807,49997.6,1.92916,18.893,0.000508403,3.3,3.3,0.000665522,7.36693e-06,2.30264e-05,1.199e-09,0.000672889,0.000566381,0.00257864,1.79579,1.87102,1.69542,169.593,2.49612,164.547,0.135392,2.39405e-08,1.7213e-06,3.29998,2578.64
ff_27c_3.63v,ff,27,3.63,1.79919,49.9776,49996.8,1.92917,21.1219,0.000927403,3.63,3.63,0.00117379,7.36693e-06,5.36382e-05,2.06212e-09,0.00118116,0.00103418,0.00260899,1.80293,1.86935,1.72502,185.399,2.7011,177.942,0.127773,4.23117e-08,1.79915e-06,3.62997,2608.99
ff_125c_2.97v,ff,125,2.97,1.79909,49.9747,49991.2,2.2088,18.7614,0.1439,2.97,2.97,0.162403,0.00169934,0.00031323,3.13924e-08,0.164103,0.168321,0.00229548,1.79333,1.86396,1.702,128.576,2.89801,128.071,0.127738,6.05922e-06,7.8082e-06,2.97,2295.48
ff_125c_3.30v,ff,125,3.30,1.79902,49.9729,49991.8,2.20882,21.1479,0.160446,3.3,3.3,0.180877,0.00169934,0.000328232,3.06867e-08,0.182577,0.189141,0.00233115,1.77747,1.8484,1.73439,137.885,2.78493,129.49,0.100467,6.80688e-06,8.46793e-06,3.30001,2331.15
ff_125c_3.63v,ff,125,3.63,1.79886,49.9682,49989.6,2.20884,23.5799,0.17962,3.63,3.63,0.202315,0.00169934,0.000363179,3.1117e-08,0.204015,0.214294,0.00236061,1.8195,1.85233,1.74484,149.93,3.02215,140.753,0.0946972,7.71496e-06,9.43815e-06,3.63,2360.61
ss_-40c_2.97v,ss,-40,2.97,1.79948,49.9856,49994.1,1.02613,9.58832,2.49858e-05,2.97,2.97,9.13369e-05,2.39811e-06,7.11233e-06,6.60744e-10,9.3735e-05,2.78147e-05,0.0055149,1.82221,1.94235,1.59821,157.633,2.93703,157.633,0.301439,-1.5081e-09,1.73505e-06,2.97001,5514.9
ss_-40c_3.30v,ss,-40,3.30,1.79946,49.9849,49994.7,1.02613,10.8445,7.35882e-05,3.3,3.3,0.00015674,2.39811e-06,1.16165e-05,7.95927e-10,0.000159138,8.19319e-05,0.00568072,1.69554,1.93035,1.63635,158.145,2.02733,158.145,0.269634,1.17579e-09,1.76344e-06,3.30001,5680.72
ss_-40c_3.63v,ss,-40,3.63,1.7994,49.9832,49994.3,1.02613,12.1337,0.000210325,3.63,3.63,0.000330749,2.39811e-06,2.33379e-05,1.11225e-09,0.000333147,0.000234259,0.00577105,1.78068,1.91427,1.64488,193.86,2.09953,192.42,0.232269,5.77326e-09,1.81725e-06,3.63001,5771.05
ss_27c_2.97v,ss,27,2.97,1.79939,49.9831,49992.5,1.15756,10.5635,2.6001e-05,2.97,2.97,9.39455e-05,2.42161e-06,7.0078e-06,8.46153e-10,9.63671e-05,2.89457e-05,0.00495145,1.87181,1.93436,1.64068,140.675,2.87459,140.675,0.288998,5.25224e-09,1.67237e-06,2.96997,4951.45
ss_27c_3.30v,ss,27,3.30,1.79936,49.9823,49993.1,1.15756,11.9312,7.48632e-05,3.3,3.3,0.000161707,2.42161e-06,1.16763e-05,1.01012e-09,0.000164129,8.33512e-05,0.00508408,1.82777,1.912,1.62905,168.783,2.09242,168.783,0.257184,-3.33779e-09,1.71744e-06,3.30004,5084.08
ss_27c_3.63v,ss,27,3.63,1.79928,49.9801,49992.3,1.15757,13.3326,0.000211996,3.63,3.63,0.000335681,2.42161e-06,2.3353e-05,1.39909e-09,0.000338103,0.000236127,0.005169,1.82216,1.87526,1.67225,177.81,2.19995,177.81,0.202788,4.88082e-09,1.72536e-06,3.63002,5169
ss_125c_2.97v,ss,125,2.97,1.79924,49.9788,49989.3,1.32537,11.8078,0.00119984,2.97,2.97,0.00145307,2.71009e-05,1.17399e-05,2.01484e-09,0.00148017,0.00133612,0.0044234,1.83629,1.88201,1.65571,124.067,2.11541,123.561,0.223682,4.83419e-08,1.7696e-06,2.97,4423.4
ss_125c_3.30v,ss,125,3.30,1.7992,49.9778,49989.8,1.32538,13.3017,0.00137062,3.3,3.3,0.00165752,2.71009e-05,1.65032e-05,2.15889e-09,0.00168462,0.00152663,0.00452924,1.81601,1.87257,1.69145,152.233,2.26561,152.233,0.170387,5.45627e-08,1.8141e-06,3.3,4529.24
ss_125c_3.63v,ss,125,3.63,1.79909,49.9746,49988.1,1.32539,14.8302,0.00164907,3.63,3.63,0.00199042,2.71009e-05,2.81511e-05,2.60586e-09,0.00201752,0.00183762,0.0046061,1.74429,1.86042,1.70298,160.023,2.46029,160.023,0.144052,6.95163e-08,1.79127e-06,3.62998,4606.1
fs_-40c_2.97v,fs,-40,2.97,1.79946,49.985,49995.6,1.28264,11.851,3.06152e-05,2.97,2.97,9.94095e-05,2.39977e-06,7.57976e-06,5.89296e-10,0.000101809,3.40819e-05,0.00404799,1.88148,1.94579,1.63883,165.314,2.84947,140.99,0.246172,5.81078e-10,1.7052e-06,2.97,4047.99
fs_-40c_3.30v,fs,-40,3.30,1.79944,49.9845,49996.6,1.28264,13.3911,9.41613e-05,3.3,3.3,0.000183068,2.39977e-06,1.31875e-05,7.4579e-10,0.000185468,0.000104845,0.00415288,1.76894,1.91762,1.65972,219.413,2.02754,219.413,0.246531,6.57516e-09,1.64565e-06,3.29999,4152.88
fs_-40c_3.63v,fs,-40,3.63,1.7994,49.9832,49996.9,1.28264,14.9687,0.000269132,3.63,3.63,0.000402952,2.39977e-06,2.81743e-05,1.10807e-09,0.000405351,0.000299814,0.00421523,1.75437,1.8824,1.68261,235.703,2.07021,235.703,0.189882,7.02864e-09,1.72051e-06,3.63002,4215.23
fs_27c_2.97v,fs,27,2.97,1.79937,49.9826,49994.3,1.44692,13.0785,3.31926e-05,2.97,2.97,0.000107199,4.77389e-06,7.65376e-06,7.45214e-10,0.000111973,3.69516e-05,0.00362809,1.78167,1.90916,1.66095,139.663,2.05431,135.146,0.245184,3.84029e-10,1.67579e-06,2.97001,3628.09
fs_27c_3.30v,fs,27,3.30,1.79935,49.982,49995.3,1.44693,14.7542,9.70794e-05,3.3,3.3,0.0001923,4.77389e-06,1.3335e-05,9.3447e-10,0.000197074,0.000108093,0.0037171,1.79413,1.88522,1.664,185.317,2.13745,185.317,0.220637,4.76118e-09,1.7453e-06,3.3,3717.1
fs_27c_3.63v,fs,27,3.63,1.7993,49.9805,49995.5,1.44693,16.4688,0.00027256,3.63,3.63,0.00041224,4.77389e-06,2.83233e-05,1.37613e-09,0.000417014,0.000303632,0.00377765,1.80824,1.88003,1.68199,196.445,2.25186,195.507,0.18541,2.16712e-08,1.72956e-06,3.62995,3777.65
fs_125c_2.97v,fs,125,2.97,1.79922,49.9783,49991.3,1.65669,14.6371,0.00250123,2.97,2.97,0.00378218,0.000957194,2.1923e-05,1.96156e-09,0.00473937,0.00278616,0.00325999,1.85025,1.87857,1.69776,133.115,2.19931,133.115,0.167875,8.99172e-08,1.74919e-06,2.97008,3259.99
fs_125c_3.30v,fs,125,3.30,1.79919,49.9776,49992.4,1.6567,16.4667,0.00278443,3.3,3.3,0.0041273,0.000957194,2.78775e-05,2.14523e-09,0.00508449,0.00310259,0.00333408,1.81796,1.87494,1.70921,157.158,2.32346,151.316,0.147936,1.15122e-07,1.75748e-06,3.29998,3334.08
fs_125c_3.63v,fs,125,3.63,1.79911,49.9754,49992.1,1.65671,18.3367,0.00321825,3.63,3.63,0.00465912,0.000957194,4.30014e-05,2.66115e-09,0.00561632,0.00358827,0.00339062,1.82177,1.87216,1.70243,170.049,2.57377,162.174,0.149157,1.29981e-07,1.84072e-06,3.63,3390.62
sf_-40c_2.97v,sf,-40,2.97,1.79947,49.9854,49995.8,1.28263,11.6357,4.91126e-05,2.97,2.97,0.000122249,2.39812e-06,8.93013e-06,6.97859e-10,0.000124647,5.46795e-05,0.00417172,1.8059,1.91089,1.65331,149.48,2.15988,143.76,0.239903,-4.3251e-10,1.64959e-06,2.97001,4171.72
sf_-40c_3.30v,sf,-40,3.30,1.79943,49.9843,49996.2,1.28263,13.2003,0.00015839,3.3,3.3,0.000262898,2.39812e-06,1.85107e-05,9.5759e-10,0.000265296,0.000176399,0.00423338,1.77922,1.89592,1.64818,192.899,2.21956,183.796,0.192955,6.46246e-09,1.73583e-06,3.3,4233.38
sf_-40c_3.63v,sf,-40,3.63,1.79933,49.9813,49994.8,1.28264,14.7964,0.000445661,3.63,3.63,0.000619951,2.39812e-06,4.2523e-05,1.57047e-09,0.000622349,0.000496711,0.00427811,1.8251,1.87154,1.69002,211.929,2.40087,185.737,0.171432,2.29306e-08,1.7377e-06,3.62998,4278.11
sf_27c_2.97v,sf,27,2.97,1.79938,49.9827,49994.1,1.44691,12.8601,0.000167495,2.97,2.97,0.000256823,2.43549e-06,9.2006e-06,9.03007e-10,0.000259258,0.000186484,0.00374404,1.75416,1.88943,1.66521,139.121,2.17016,139.121,0.217973,5.53929e-09,1.76258e-06,2.97001,3744.04
sf_27c_3.30v,sf,27,3.30,1.79932,49.9812,49994.3,1.44692,14.5612,0.000295667,3.3,3.3,0.000415834,2.43549e-06,1.8775e-05,1.22254e-09,0.000418269,0.000329309,0.00380191,1.79063,1.8732,1.68625,164.676,2.38073,163.353,0.178066,6.85978e-09,1.68874e-06,3.30003,3801.91
sf_27c_3.63v,sf,27,3.63,1.79917,49.9771,49991.9,1.44692,16.2964,0.000606006,3.63,3.63,0.000797531,2.43549e-06,4.25557e-05,1.97889e-09,0.000799966,0.000675478,0.00384659,1.76866,1.86972,1.70223,172.915,2.58138,172.915,0.162627,2.0064e-08,1.71647e-06,3.63002,3846.59
sf_125c_2.97v,sf,125,2.97,1.79916,49.9767,49989.5,1.65666,14.4248,0.0792764,2.97,2.97,0.0886681,4.27613e-05,0.000166721,2.08549e-08,0.0887108,0.0906766,0.0033516,1.77081,1.85937,1.70899,120.359,2.46885,119.732,0.139428,3.26423e-06,5.01144e-06,2.97,3351.6
sf_125c_3.30v,sf,125,3.30,1.79908,49.9745,49989.2,1.65668,16.2807,0.0886123,3.3,3.3,0.0990817,4.27613e-05,0.000177613,2.02454e-08,0.0991244,0.101805,0.00340376,1.82832,1.84791,1.7203,139.509,2.60838,137.468,0.125773,3.66383e-06,5.3787e-06,3.30001,3403.76
sf_125c_3.63v,sf,125,3.63,1.79886,49.9683,49984.8,1.65669,18.1735,0.0995915,3.63,3.63,0.111344,4.27613e-05,0.000203457,2.05761e-08,0.111387,0.115212,0.00344698,1.82164,1.85118,1.73144,146.583,2.88102,146.583,0.107872,4.14839e-06,5.80599e-06,3.62999,3446.98
res_ff_-40c_2.97v,res_ff,-40,2.97,1.79943,49.9843,49996.9,1.71011,14.35,3.8393e-05,2.97,2.97,0.000110855,2.39823e-06,8.14665e-06,6.38031e-10,0.000113254,4.27388e-05,0.00308261,1.77727,1.9435,1.64765,208.355,2.51832,208.355,0.27442,-4.46044e-10,1.74066e-06,2.97001,3082.61
res_ff_-40c_3.30v,res_ff,-40,3.30,1.7994,49.9835,49998.1,1.71012,16.3276,0.000121649,3.3,3.3,0.000218202,2.39823e-06,1.55811e-05,8.37795e-10,0.0002206,0.000135466,0.0031442,1.79478,1.91552,1.68165,233.85,2.13743,228.005,0.213469,1.39774e-08,1.67437e-06,3.29996,3144.2
res_ff_-40c_3.63v,res_ff,-40,3.63,1.79933,49.9813,49998,1.71012,18.3492,0.000345764,3.63,3.63,0.000498318,2.39823e-06,3.46185e-05,1.30708e-09,0.000500716,0.000385268,0.00318683,1.80408,1.89663,1.6964,248.354,2.33226,248.354,0.176523,2.30444e-08,1.67431e-06,3.62996,3186.83
res_ff_27c_2.97v,res_ff,27,2.97,1.79934,49.9817,49995.6,1.92913,15.891,4.94223e-05,2.97,2.97,0.000124511,2.68514e-06,8.29429e-06,8.11674e-10,0.000127196,5.50219e-05,0.00276222,1.81879,1.91771,1.67974,168.553,2.88178,167.272,0.232884,-5.55045e-09,1.66248e-06,2.97005,2762.22
res_ff_27c_3.30v,res_ff,27,3.30,1.7993,49.9806,49996.8,1.92914,18.0413,0.000134458,3.3,3.3,0.000234045,2.68514e-06,1.54838e-05,1.05554e-09,0.00023673,0.000149729,0.00281796,1.81219,1.89173,1.68935,182.91,2.36339,166.733,0.164383,4.4685e-09,1.67605e-06,3.30001,2817.96
res_ff_27c_3.63v,res_ff,27,3.63,1.7992,49.9779,49996.2,1.92915,20.2387,0.000360849,3.63,3.63,0.000514279,2.68514e-06,3.45161e-05,1.63134e-09,0.000516964,0.000402077,0.00285918,1.73653,1.89319,1.71114,195.677,2.57657,195.202,0.150208,9.6464e-09,1.70089e-06,3.63003,2859.18
res_ff_125c_2.97v,res_ff,125,2.97,1.79916,49.9766,49992.2,2.20877,17.8521,0.0126427,2.97,2.97,0.0143958,0.000192535,3.88043e-05,4.67486e-09,0.0145884,0.0141316,0.00246839,1.84361,1.89315,1.69288,137.393,2.88222,137.393,0.187243,5.08826e-07,2.25068e-06,2.97,2468.39
res_ff_125c_3.30v,res_ff,125,3.30,1.79911,49.9752,49993.2,2.20879,20.1983,0.014144,3.3,3.3,0.016086,0.000192535,4.62707e-05,4.80316e-09,0.0162785,0.0158237,0.00251736,1.81588,1.86727,1.7167,144.905,2.67599,136.697,0.144866,5.66917e-07,2.34193e-06,3.30002,2517.36
res_ff_125c_3.63v,res_ff,125,3.63,1.79896,49.9712,49991.6,2.20881,22.5949,0.0160272,3.63,3.63,0.0182143,0.000192535,6.56783e-05,5.41434e-09,0.0184069,0.0179582,0.00255587,1.83344,1.85365,1.71918,157.151,2.91893,145.975,0.13426,6.46422e-07,2.34356e-06,3.63,2555.87
res_ss_-40c_2.97v,res_ss,-40,2.97,1.7995,49.986,49995,1.02613,10.0536,3.83922e-05,2.97,2.97,0.000110857,2.39822e-06,8.12556e-06,6.38031e-10,0.000113256,4.27394e-05,0.00515386,1.80954,1.92929,1.6207,148.057,2.04476,142.259,0.299315,6.13757e-09,1.74608e-06,2.96998,5153.86
res_ss_-40c_3.30v,res_ss,-40,3.30,1.79947,49.9853,49995.6,1.02613,11.3339,0.00012165,3.3,3.3,0.000218202,2.39822e-06,1.55811e-05,8.37793e-10,0.0002206,0.000135465,0.00524725,1.7678,1.89583,1.65454,179.066,1.99369,179.066,0.240333,7.836e-09,1.69176e-06,3.29999,5247.25
res_ss_-40c_3.63v,res_ss,-40,3.63,1.7994,49.9835,49995.1,1.02614,12.6415,0.000345765,3.63,3.63,0.000497402,2.39822e-06,3.45927e-05,1.30707e-09,0.0004998,0.000385266,0.00530967,1.84543,1.88422,1.68286,196.269,2.11056,196.269,0.191175,1.76464e-08,1.73192e-06,3.62998,5309.67
res_ss_27c_2.97v,res_ss,27,2.97,1.79941,49.9836,49993.5,1.15757,11.0747,4.94243e-05,2.97,2.97,0.000124511,2.68513e-06,8.29429e-06,8.11673e-10,0.000127196,5.50216e-05,0.00462065,1.78271,1.90266,1.6501,147.918,2.10115,145.726,0.252559,2.22766e-09,1.74481e-06,2.97,4620.65
res_ss_27c_3.30v,res_ss,27,3.30,1.79938,49.9827,49994,1.15757,12.4673,0.000134458,3.3,3.3,0.000233133,2.68513e-06,1.54838e-05,1.05554e-09,0.000235818,0.000149728,0.00470518,1.81442,1.87572,1.67772,176.22,2.14675,165.116,0.192403,6.60582e-09,1.76688e-06,3.29999,4705.18
res_ss_27c_3.63v,res_ss,27,3.63,1.79929,49.9803,49993,1.15757,13.8887,0.00036085,3.63,3.63,0.000514288,2.68513e-06,3.45161e-05,1.63133e-09,0.000516973,0.000402079,0.00476714,1.79605,1.85964,1.69739,183.957,2.14563,183.957,0.151486,1.93886e-08,1.6817e-06,3.62998,4767.14
res_ss_125c_2.97v,res_ss,125,2.97,1.79924,49.9789,49989.9,1.32539,12.3758,0.0126427,2.97,2.97,0.0143958,0.000192532,3.88254e-05,4.67486e-09,0.0145884,0.0141316,0.00413503,1.81612,1.87371,1.69462,140.813,2.20523,140.813,0.171077,5.05807e-07,2.18071e-06,2.97002,4135.03
res_ss_125c_3.30v,res_ss,125,3.30,1.7992,49.9777,49990.3,1.3254,13.8958,0.014144,3.3,3.3,0.016086,0.000192532,4.62942e-05,4.80315e-09,0.0162785,0.0158237,0.00420901,1.81086,1.85302,1.70312,150.606,2.33868,148.166,0.142983,5.7029e-07,2.2636e-06,3.3,4209.01
res_ss_125c_3.63v,res_ss,125,3.63,1.79907,49.9741,49988.2,1.3254,15.4464,0.0160272,3.63,3.63,0.0182143,0.000192532,6.56525e-05,5.41432e-09,0.0184069,0.0179582,0.00426654,1.79815,1.85257,1.71264,154.783,2.52469,152.313,0.130877,6.45161e-07,2.35785e-06,3.63001,4266.54
