corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,hg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,hg_off_tran,slope_vpms,t_startup_ms
res_ff_-40c_2.97v_4.7u_0.5_36,res_ff,-40,2.97,4.7u,0.5,36,0.000224427,0.000635802,0.000686367,1.79971,1.79945,273.107,279.085,572.875,-3282.78,2.26026,2.97,7.71936e-05,0.00936223,2.97005,5.49714e-08,8.75246e-06,2.43087,0.686367
res_ff_-40c_3.30v_1u_0.1_36,res_ff,-40,3.30,1u,0.1,36,0.000246676,0.000648715,0.000694966,1.79941,1.79941,279.834,283.799,274.224,-1158.09,2.34497,3.3,1.90261e-05,-2.24485e-09,3.30003,-3.43466e-09,9.85728e-06,2.48732,0.694966
res_ff_-40c_3.63v_0.33u_0.001_36,res_ff,-40,3.63,0.33u,0.001,36,0.000268012,0.000661544,0.000704449,1.79933,1.79933,246.846,251.099,743.525,-15.2097,2.42512,3.63,1.28301e-07,1.4298e-08,3.62991,-5.76351e-09,1.0145e-05,2.54109,0.704449
res_ff_-40c_3.63v_0.33u_0.5_36,res_ff,-40,3.63,0.33u,0.5,36,0.000268025,0.000661536,0.000704448,1.79938,1.7993,243.053,250.778,920.891,-3319.62,2.42512,3.63,0.000111656,-7.56753e-08,3.63008,-4.38269e-09,1.24096e-05,2.54123,0.704448
res_ff_-40c_3.63v_1u_0.1_1e9,res_ff,-40,3.63,1u,0.1,1e9,0.000267954,0.000661508,0.000704382,1.79947,1.79933,308.835,308.889,394.746,-329.497,2.42512,3.63,3.74417e-06,1.79753,3.63004,-5.66455e-09,5.83166e-06,2.54095,0.704382
res_ff_-40c_3.63v_1u_0.1_36,res_ff,-40,3.63,1u,0.1,36,0.000268012,0.000661546,0.000704445,1.79933,1.79932,294.451,296.84,269.918,-209.026,2.42512,3.63,5.00065e-06,3.17621e-08,3.62992,5.83865e-09,8.67927e-06,2.54108,0.704445
res_ff_-40c_3.63v_4.7u_0.001_36,res_ff,-40,3.63,4.7u,0.001,36,0.000267993,0.000661536,0.000704404,1.79933,1.79933,385.98,387.089,80.2207,-0.864674,2.42512,3.63,6.04512e-09,0.00882344,3.62999,9.20856e-09,1.01939e-05,2.54102,0.704404
res_ff_-40c_3.63v_4.7u_0.5_36,res_ff,-40,3.63,4.7u,0.5,36,0.000267998,0.000661544,0.000704405,1.79935,1.79932,304.267,309.854,697.537,-9016.62,2.42512,3.63,4.52525e-05,0.0093577,3.63003,3.41823e-08,3.02251e-06,2.541,0.704405
res_ff_125c_2.97v_0.33u_0.001_36,res_ff,125,2.97,0.33u,0.001,36,0.000136755,0.000530168,0.000550287,1.79914,1.79914,113.588,118.537,341.731,-34.134,2.09453,2.97,2.61793e-09,5.08867e-07,2.97002,-2.84719e-07,2.49902e-06,2.54186,0.550287
res_ff_125c_2.97v_0.33u_0.5_36,res_ff,125,2.97,0.33u,0.5,36,0.000201944,0.000530168,0.000550287,1.79914,1.79914,92.4337,97.6493,224.809,-45.3404,2.09453,2.97,3.3273e-07,5.11778e-07,2.97,-1.19186e-07,5.34681e-07,3.0467,0.550287
res_ff_125c_2.97v_1u_0.1_1e9,res_ff,125,2.97,1u,0.1,1e9,0.000203741,0.000530096,0.000550127,1.79942,1.79916,200.406,200.449,223.468,-124.566,2.09453,2.97,5.5277e-05,1.79738,2.97,-1.66545e-07,6.96941e-07,3.06415,0.550127
res_ff_125c_2.97v_1u_0.1_36,res_ff,125,2.97,1u,0.1,36,0.000201938,0.000530169,0.00055027,1.79914,1.79914,132.02,134.523,101.024,-7.80324,2.09453,2.97,3.57112e-08,5.11052e-07,2.96999,-4.39692e-08,1.4404e-06,3.04663,0.55027
res_ff_125c_2.97v_4.7u_0.001_36,res_ff,125,2.97,4.7u,0.001,36,0.000201928,0.00053017,0.000550188,1.79914,1.79914,235.556,238.947,48.3541,-1.63648,2.09453,2.97,6.27147e-08,0.00882145,2.96998,-3.13297e-07,1.07275e-06,3.04653,0.550188
res_ff_125c_2.97v_4.7u_0.5_36,res_ff,125,2.97,4.7u,0.5,36,0.000201917,0.000530173,0.000550204,1.79916,1.79913,237.179,243.086,407.048,-1829.47,2.09453,2.97,2.67487e-05,0.0093571,2.96998,2.56651e-07,1.56618e-06,3.0464,0.550204
res_ff_125c_3.30v_1u_0.1_36,res_ff,125,3.30,1u,0.1,36,0.00021864,0.000539833,0.000591265,1.79908,1.79908,199.399,201.728,230.062,-541.802,2.17748,3.3,8.86289e-06,5.72647e-07,3.29998,7.00177e-08,1.5404e-06,3.11339,0.591265
res_ff_125c_3.63v_0.33u_0.001_36,res_ff,125,3.63,0.33u,0.001,36,0.000234284,0.000559418,0.000714993,1.7988,1.7988,101.995,109.879,207.764,-30.0359,2.25635,3.63,2.86208e-09,6.46727e-07,3.62999,2.10842e-08,2.10336e-06,3.07565,0.714993
res_ff_125c_3.63v_0.33u_0.5_36,res_ff,125,3.63,0.33u,0.5,36,0.000234284,0.000559418,0.000714993,1.7988,1.7988,83.6467,91.1682,195.554,-23.2336,2.25635,3.63,5.38093e-08,6.40173e-07,3.63001,2.84103e-08,2.50259e-06,3.07565,0.714993
res_ff_125c_3.63v_1u_0.1_1e9,res_ff,125,3.63,1u,0.1,1e9,0.000234192,0.000559325,0.000714618,1.79911,1.79883,123.333,123.381,132.32,-0.000352141,2.25635,3.63,2.98143e-05,1.79703,3.63,7.81478e-08,2.02417e-07,3.07566,0.714618
res_ff_125c_3.63v_1u_0.1_36,res_ff,125,3.63,1u,0.1,36,0.00023428,0.000559414,0.00071498,1.7988,1.7988,125.764,127.867,80.1382,-4.8922,2.25635,3.63,1.53542e-09,6.4824e-07,3.62999,-6.27104e-08,4.38415e-07,3.07565,0.71498
res_ff_125c_3.63v_4.7u_0.001_36,res_ff,125,3.63,4.7u,0.001,36,0.000234263,0.000559381,0.000714899,1.7988,1.7988,247.821,249.982,42.0073,-1.16194,2.25635,3.63,3.19566e-09,0.00881799,3.62999,1.54677e-09,1.50321e-06,3.07581,0.714899
res_ff_125c_3.63v_4.7u_0.5_36,res_ff,125,3.63,4.7u,0.5,36,0.000234268,0.000559377,0.000714863,1.79883,1.79878,203.158,207.826,460.77,-836.024,2.25635,3.63,5.09395e-05,0.00935337,3.62999,1.07738e-08,1.48316e-06,3.07589,0.714863
res_ff_27c_2.97v_1u_0.1_36,res_ff,27,2.97,1u,0.1,36,0.000211645,0.000581018,0.000615989,1.79934,1.79934,233.801,238.134,252.741,-197.254,2.19325,2.97,8.67265e-07,2.86541e-10,2.97001,-6.27106e-09,2.55402e-06,2.70729,0.615989
res_ff_27c_3.30v_1u_0.1_36,res_ff,27,3.30,1u,0.1,36,0.000230877,0.000592088,0.000623771,1.7993,1.79929,258.92,261.402,309.368,-244.84,2.27719,3.3,1.029e-05,1.21529e-08,3.29997,5.76234e-08,1.01652e-05,2.76846,0.623771
res_ff_27c_3.63v_1u_0.1_36,res_ff,27,3.63,1u,0.1,36,0.000249055,0.000603098,0.000661874,1.7992,1.7992,150.984,153.329,171.705,-4.72469,2.35677,3.63,2.55339e-07,7.55615e-09,3.63004,9.66281e-09,5.06086e-06,2.82452,0.661874
res_ss_-40c_2.97v_0.33u_0.001_36,res_ss,-40,2.97,0.33u,0.001,36,0.000305216,0.00099019,0.00113933,2.46699,1.79954,224.114,276.918,576.268,-204.145,2.24769,2.96981,0.831395,1.7454e-09,2.97,1.26326e-08,3.2649e-07,1.45991,1.13933
res_ss_-40c_2.97v_0.33u_0.5_36,res_ss,-40,2.97,0.33u,0.5,36,0.000305214,0.000990191,0.00113933,1.7995,1.7995,135.445,142.117,425.335,-602.435,2.24769,2.97,8.36098e-06,4.21417e-08,2.96996,1.11076e-08,8.44638e-06,1.4599,1.13933
res_ss_-40c_2.97v_1u_0.1_1e9,res_ss,-40,2.97,1u,0.1,1e9,0.000313163,0.000990126,0.00113922,1.80097,1.7995,248.948,248.975,264.412,-334.262,2.24769,2.97,7.10881e-06,1.7977,2.97,1.04963e-08,7.84336e-06,1.47719,1.13922
res_ss_-40c_2.97v_1u_0.1_36,res_ss,-40,2.97,1u,0.1,36,0.000305213,0.000990191,0.00113933,1.7995,1.7995,242.689,248.061,260.639,-804.67,2.24769,2.97,5.71118e-07,-1.01311e-09,2.97001,5.92591e-09,5.42802e-06,1.4599,1.13933
res_ss_-40c_2.97v_4.7u_0.001_36,res_ss,-40,2.97,4.7u,0.001,36,0.000305194,0.000990186,0.0011393,1.79967,1.7995,256.842,262.349,54.6138,-1.63321,2.24769,2.97,2.51241e-08,0.0088245,2.97,1.0794e-08,3.17931e-06,1.45987,1.1393
res_ss_-40c_2.97v_4.7u_0.5_36,res_ss,-40,2.97,4.7u,0.5,36,0.000305194,0.000990187,0.00113929,1.7998,1.7995,269.442,278.607,425.615,-4181.48,2.24769,2.97,2.26057e-05,0.00936051,2.97,1.24737e-08,9.19376e-07,1.45987,1.13929
res_ss_-40c_3.30v_1u_0.1_36,res_ss,-40,3.30,1u,0.1,36,0.000342213,0.00101091,0.00115234,1.79948,1.79947,254.117,258.452,307.036,-387.353,2.33223,3.3,5.54466e-06,1.65568e-08,3.29995,1.75369e-08,1.43542e-05,1.49545,1.15234
res_ss_-40c_3.63v_0.33u_0.001_36,res_ss,-40,3.63,0.33u,0.001,36,0.000377723,0.00103131,0.00116643,2.85163,1.7948,389.756,446.016,1083.86,-236.952,2.41222,3.62927,1.01892,1.4199e-08,3.62997,1.6463e-09,5.42414e-06,1.53002,1.16643
res_ss_-40c_3.63v_0.33u_0.5_36,res_ss,-40,3.63,0.33u,0.5,36,0.000377722,0.00103131,0.00116643,1.79941,1.79941,66.8509,70.5875,276.962,-17.6787,2.41222,3.63,1.19465e-06,-6.26666e-08,3.63007,-2.9953e-08,1.61224e-05,1.53002,1.16643
res_ss_-40c_3.63v_1u_0.1_1e9,res_ss,-40,3.63,1u,0.1,1e9,0.000377639,0.00103126,0.00116634,1.79947,1.79941,263.469,263.519,328.757,-482.404,2.41222,3.63,2.2777e-06,1.79761,3.62998,-2.98984e-09,8.7198e-06,1.52994,1.16634
res_ss_-40c_3.63v_1u_0.1_36,res_ss,-40,3.63,1u,0.1,36,0.000377722,0.00103131,0.00116643,1.79941,1.79941,228.341,231.21,271.012,-327.398,2.41222,3.63,2.68184e-06,1.51722e-08,3.63,2.17276e-08,2.31492e-06,1.53002,1.16643
res_ss_-40c_3.63v_4.7u_0.001_36,res_ss,-40,3.63,4.7u,0.001,36,0.000377708,0.00103131,0.00116639,1.79941,1.79941,349.634,351.284,72.2278,-1.17159,2.41222,3.63,5.50197e-09,0.00882377,3.63004,1.05598e-08,1.76853e-05,1.52998,1.16639
res_ss_-40c_3.63v_4.7u_0.5_36,res_ss,-40,3.63,4.7u,0.5,36,0.000377708,0.0010313,0.0011664,1.79943,1.7994,271.163,275.771,482.596,-2473.2,2.41222,3.63,3.71318e-05,0.00935918,3.63007,2.61956e-08,1.857e-05,1.53001,1.1664
res_ss_125c_2.97v_0.33u_0.001_36,res_ss,125,2.97,0.33u,0.001,36,0.000269613,0.000816515,0.000914696,1.79923,1.79923,106.073,110.892,188.891,-23.6347,2.07354,2.97,1.01672e-08,5.08887e-07,2.96999,1.25304e-07,1.93285e-06,1.82848,0.914696
res_ss_125c_2.97v_0.33u_0.5_36,res_ss,125,2.97,0.33u,0.5,36,0.000269614,0.000816515,0.000914696,1.79923,1.79923,88.1454,93.6574,191.544,-43.9138,2.07354,2.97,4.28327e-07,5.11808e-07,2.97,-5.65058e-08,1.31295e-06,1.82848,0.914696
res_ss_125c_2.97v_1u_0.1_1e9,res_ss,125,2.97,1u,0.1,1e9,0.00027611,0.000816416,0.000914468,1.79938,1.79924,141.246,141.278,139.886,-13.0235,2.07354,2.97,1.677e-06,1.79745,2.97,9.88678e-08,9.3112e-07,1.8508,0.914468
res_ss_125c_2.97v_1u_0.1_36,res_ss,125,2.97,1u,0.1,36,0.000269607,0.000816516,0.000914678,1.79923,1.79923,160.38,164.972,130.116,-26.5986,2.07354,2.97,1.37863e-06,5.09263e-07,2.97,3.81997e-08,2.06575e-06,1.82846,0.914678
res_ss_125c_2.97v_4.7u_0.001_36,res_ss,125,2.97,4.7u,0.001,36,0.000269587,0.000816521,0.000914595,1.79923,1.79923,219.085,223.584,43.9906,-1.76887,2.07354,2.97,3.20146e-08,0.00882163,2.97,-1.71336e-08,2.39788e-06,1.82837,0.914595
res_ss_125c_2.97v_4.7u_0.5_36,res_ss,125,2.97,4.7u,0.5,36,0.0002696,0.000816513,0.000914608,1.79925,1.79923,219.201,224.957,316.095,-1358.45,2.07354,2.97,3.02613e-05,0.00935734,2.96999,1.81517e-07,2.17322e-06,1.82844,0.914608
res_ss_125c_3.30v_1u_0.1_36,res_ss,125,3.30,1u,0.1,36,0.000297441,0.000831764,0.000991879,1.79917,1.79917,156.267,159.725,136.714,-16.4594,2.15625,3.3,3.66937e-09,5.70843e-07,3.29999,2.71249e-08,3.03476e-06,1.87153,0.991879
res_ss_125c_3.63v_0.33u_0.001_36,res_ss,125,3.63,0.33u,0.001,36,0.000323498,0.000864579,0.00120484,1.79884,1.79884,81.9115,88.2411,193.075,-29.8592,2.23489,3.63,4.93574e-09,6.46707e-07,3.63001,5.5581e-08,4.88647e-06,1.84815,1.20484
res_ss_125c_3.63v_0.33u_0.5_36,res_ss,125,3.63,0.33u,0.5,36,0.000323499,0.000864579,0.00120484,1.79884,1.79884,73.4864,80.2076,163.44,-25.9223,2.23489,3.63,1.34302e-06,6.38493e-07,3.63001,-9.10958e-09,2.90776e-06,1.84816,1.20484
res_ss_125c_3.63v_1u_0.1_1e9,res_ss,125,3.63,1u,0.1,1e9,0.000323365,0.000864448,0.00120434,1.79907,1.79885,118.331,118.376,112.927,-10.8275,2.23489,3.63,1.21512e-06,1.79706,3.63,-5.60917e-09,2.2825e-06,1.84815,1.20434
res_ss_125c_3.63v_1u_0.1_36,res_ss,125,3.63,1u,0.1,36,0.000323493,0.000864574,0.00120483,1.79884,1.79884,98.2796,100.522,89.2486,-5.61241,2.23489,3.63,4.4485e-09,6.50682e-07,3.62998,9.67205e-08,3.16345e-06,1.84815,1.20483
res_ss_125c_3.63v_4.7u_0.001_36,res_ss,125,3.63,4.7u,0.001,36,0.000323474,0.000864544,0.00120476,1.79884,1.79884,204.203,206.578,42.8623,-1.13766,2.23489,3.63,1.05682e-07,0.00881804,3.63,1.05244e-08,3.18537e-06,1.84819,1.20476
res_ss_125c_3.63v_4.7u_0.5_36,res_ss,125,3.63,4.7u,0.5,36,0.000323472,0.000864545,0.00120469,1.79886,1.79882,183.411,187.994,310.653,-679.327,2.23489,3.63,4.22787e-05,0.00935318,3.63003,9.53901e-08,5.06988e-06,1.84818,1.20469
res_ss_27c_2.97v_1u_0.1_36,res_ss,27,2.97,1u,0.1,36,0.000284345,0.000899414,0.00102239,1.79941,1.79941,225.938,230.579,249.946,-453.047,2.17726,2.97,1.40297e-07,9.05118e-09,2.96996,-6.73864e-08,5.02226e-06,1.62583,1.02239
