corner_id,corner,temp_c,vin_v,vout_en,iload_en_ma,isup_en_ua,iref_en_ua,iq_en_ua,vout_off,pg_off,clg_off,isup_off_ua,iref_off_ua,iloop_off_ua,nbias_off,iq_off_ua,ileak_vin_vout_ua,t_startup,vout_settled,vout_max_en,vout_min_reg,isup_peak_ma,clg_min_reg,isup_peak_reg_ma,vout_pp_late,vout_off_tran,vout_max_off,pg_off_tran,t_startup_us
fs_27c_2.97v,fs,27,2.97,1.79937,49.9826,49994.3,1.44692,13.0786,3.31926e-05,2.97,2.97,0.000107005,4.77389e-06,7.63703e-06,7.45214e-10,0.000111779,3.69501e-05,0.00112275,1.782,1.91573,1.66759,154.914,2.06739,154.914,0.227744,6.12431e-09,1.72125e-06,2.96997,1122.75
fs_27c_3.30v,fs,27,3.30,1.79935,49.982,49995.3,1.44693,14.7542,9.70794e-05,3.3,3.3,0.000191578,4.77389e-06,1.33076e-05,9.3447e-10,0.000196352,0.000108094,8.95876e-05,1.80447,1.87085,1.70638,198.403,1.17503,191.565,0.147836,-3.38492e-09,1.71504e-06,3.30005,89.5876
fs_27c_3.63v,fs,27,3.63,1.7993,49.9805,49995.5,1.44693,16.4688,0.000272558,3.63,3.63,0.000411907,4.77389e-06,2.82745e-05,1.37613e-09,0.000416681,0.000303633,3.89129e-05,1.82884,1.86202,1.72154,233.918,0.926607,232.636,0.132501,3.16197e-09,1.70665e-06,3.63005,38.9129
fs_125c_2.97v,fs,125,2.97,1.79922,49.9783,49991.3,1.65669,14.6371,0.00250123,2.97,2.97,0.00378262,0.000957194,2.1901e-05,1.96156e-09,0.00473981,0.00278616,0.000945002,1.80962,1.88239,1.70037,149.724,1.70272,147.925,0.162597,9.83715e-08,1.79121e-06,2.97001,945.002
fs_125c_3.30v,fs,125,3.30,1.79919,49.9776,49992.4,1.6567,16.4667,0.00278443,3.3,3.3,0.00412708,0.000957194,2.78765e-05,2.14523e-09,0.00508427,0.00310259,7.03551e-05,1.81987,1.849,1.72568,187.34,1.21271,187.34,0.115277,1.10536e-07,1.83594e-06,3.30001,70.3551
fs_125c_3.63v,fs,125,3.63,1.79911,49.9754,49992.1,1.65671,18.3367,0.00321825,3.63,3.63,0.00466172,0.000957194,4.30261e-05,2.66115e-09,0.00561891,0.00358827,3.83303e-05,1.80926,1.84832,1.72794,230.01,0.87051,230.01,0.116405,1.31175e-07,1.90083e-06,3.62999,38.3303
sf_-40c_2.97v,sf,-40,2.97,1.79947,49.9854,49995.8,1.28263,11.6357,4.91142e-05,2.97,2.97,0.000121454,2.39812e-06,8.92959e-06,6.97859e-10,0.000123852,5.46771e-05,4.61057e-05,1.77542,1.91648,1.67826,226.614,2.92375,226.614,0.220636,3.43286e-09,1.64271e-06,2.96999,46.1057
sf_-40c_3.30v,sf,-40,3.30,1.79943,49.9843,49996.2,1.28263,13.2003,0.000158389,3.3,3.3,0.000263904,2.39812e-06,1.84866e-05,9.5759e-10,0.000266302,0.000176397,3.96361e-05,1.78101,1.91492,1.6863,283.626,2.49123,283.626,0.21751,8.3567e-09,1.64701e-06,3.29999,39.6361
sf_-40c_3.63v,sf,-40,3.63,1.79933,49.9813,49994.8,1.28264,14.7965,0.000445661,3.63,3.63,0.000618695,2.39812e-06,4.25223e-05,1.57047e-09,0.000621093,0.000496709,3.93245e-05,1.74123,1.92775,1.66666,350.301,0.404754,347.98,0.256361,2.34517e-08,1.65496e-06,3.62997,39.3245
sf_27c_2.97v,sf,27,2.97,1.79938,49.9827,49994.1,1.44691,12.8601,0.000167494,2.97,2.97,0.000256336,2.43549e-06,9.20006e-06,9.03007e-10,0.000258772,0.000186484,4.32873e-05,1.83768,1.89871,1.69261,211.597,2.28387,206.31,0.201262,1.00165e-08,1.70638e-06,2.96998,43.2873
sf_27c_3.30v,sf,27,3.30,1.79932,49.9812,49994.3,1.44692,14.5612,0.00029567,3.3,3.3,0.000416226,2.43549e-06,1.87744e-05,1.22254e-09,0.000418661,0.000329309,3.87322e-05,1.79266,1.88565,1.69634,263.919,1.64471,263.919,0.187002,1.69039e-08,1.68106e-06,3.29997,38.7322
sf_27c_3.63v,sf,27,3.63,1.79917,49.9771,49991.9,1.44692,16.2964,0.000606007,3.63,3.63,0.000796347,2.43549e-06,4.25551e-05,1.97889e-09,0.000798783,0.000675478,3.85008e-05,1.77761,1.88577,1.69996,317.457,0.567235,317.457,0.180734,2.76238e-08,1.68596e-06,3.62998,38.5008
sf_125c_2.97v,sf,125,2.97,1.79916,49.9767,49989.5,1.65666,14.4249,0.0792764,2.97,2.97,0.0886684,4.27613e-05,0.000166819,2.08549e-08,0.0887112,0.0906766,3.88046e-05,1.82889,1.88023,1.7135,196.522,2.15113,188.576,0.155599,3.26984e-06,5.02501e-06,2.96997,38.8046
sf_125c_3.30v,sf,125,3.30,1.79908,49.9745,49989.2,1.65668,16.2807,0.0886123,3.3,3.3,0.0990822,4.27613e-05,0.00017761,2.02454e-08,0.099125,0.101805,3.81465e-05,1.79225,1.85805,1.71233,234.236,1.2175,232.038,0.12377,3.66629e-06,5.32559e-06,3.29999,38.1465
sf_125c_3.63v,sf,125,3.63,1.79886,49.9683,49984.8,1.65669,18.1735,0.0995915,3.63,3.63,0.111345,4.27613e-05,0.000203455,2.05761e-08,0.111388,0.115212,3.79657e-05,1.79651,1.85766,1.72199,280.449,0.108497,280.449,0.134832,4.14868e-06,5.87973e-06,3.62999,37.9657
res_ff_-40c_2.97v,res_ff,-40,2.97,1.79943,49.9843,49996.9,1.71011,14.35,3.83925e-05,2.97,2.97,0.00011066,2.39823e-06,8.12502e-06,6.38031e-10,0.000113059,4.2738e-05,0.000138846,1.81668,1.92132,1.68881,195.018,2.92228,195.018,0.201006,1.37691e-09,1.66446e-06,2.97,138.846
res_ff_-40c_3.30v,res_ff,-40,3.30,1.7994,49.9835,49998.1,1.71012,16.3276,0.000121651,3.3,3.3,0.000217468,2.39823e-06,1.55805e-05,8.37795e-10,0.000219867,0.000135467,3.69769e-05,1.824,1.8938,1.68785,246.524,2.11805,246.524,0.1966,2.17505e-08,1.70782e-06,3.29993,36.9769
res_ff_-40c_3.63v,res_ff,-40,3.63,1.79933,49.9813,49998,1.71012,18.3493,0.000345765,3.63,3.63,0.000497088,2.39823e-06,3.4592e-05,1.30708e-09,0.000499487,0.000385266,2.8408e-05,1.83138,1.88376,1.69763,308.897,1.06257,303.811,0.177184,2.23639e-08,1.80792e-06,3.62996,28.408
res_ff_27c_2.97v,res_ff,27,2.97,1.79934,49.9817,49995.6,1.92913,15.891,4.94245e-05,2.97,2.97,0.000124473,2.68514e-06,8.29374e-06,8.11674e-10,0.000127158,5.50219e-05,0.000125031,1.80884,1.89835,1.69193,185.511,2.88579,183.254,0.206417,8.37008e-10,1.76157e-06,2.97001,125.031
res_ff_27c_3.30v,res_ff,27,3.30,1.7993,49.9806,49996.8,1.92914,18.0413,0.000134457,3.3,3.3,0.000233479,2.68514e-06,1.54832e-05,1.05554e-09,0.000236164,0.000149729,3.66323e-05,1.76281,1.8731,1.70418,232.469,1.32493,229.426,0.161124,9.88035e-10,1.74075e-06,3.30003,36.6323
res_ff_27c_3.63v,res_ff,27,3.63,1.7992,49.9779,49996.2,1.92915,20.2387,0.00036085,3.63,3.63,0.000514128,2.68514e-06,3.45155e-05,1.63134e-09,0.000516813,0.000402077,2.76673e-05,1.78009,1.86226,1.69627,275.717,0.775744,271.917,0.141352,2.22352e-08,1.69479e-06,3.62996,27.6673
res_ff_125c_2.97v,res_ff,125,2.97,1.79916,49.9766,49992.2,2.20877,17.8521,0.0126427,2.97,2.97,0.0143953,0.000192535,3.88244e-05,4.67486e-09,0.0145878,0.0141316,8.47995e-05,1.74739,1.8811,1.69793,175.244,2.56276,169.996,0.156417,5.04297e-07,2.21248e-06,2.97003,84.7995
res_ff_125c_3.30v,res_ff,125,3.30,1.79911,49.9752,49993.2,2.20879,20.1983,0.014144,3.3,3.3,0.0160857,0.000192535,4.62696e-05,4.80316e-09,0.0162782,0.0158237,3.39061e-05,1.83603,1.85825,1.72769,215.619,1.40264,215.619,0.124548,5.71115e-07,2.32876e-06,3.29999,33.9061
res_ff_125c_3.63v,res_ff,125,3.63,1.79896,49.9712,49991.6,2.20881,22.5949,0.0160272,3.63,3.63,0.0182143,0.000192535,6.56512e-05,5.41434e-09,0.0184068,0.0179582,2.73018e-05,1.82688,1.84642,1.73461,249.88,0.944714,249.709,0.107468,6.41609e-07,2.32879e-06,3.63003,27.3018
res_ss_-40c_2.97v,res_ss,-40,2.97,1.7995,49.986,49995,1.02613,10.0536,3.83927e-05,2.97,2.97,0.000109751,2.39822e-06,8.12502e-06,6.38031e-10,0.000112149,4.27384e-05,0.00022115,1.79216,1.92354,1.67109,188.834,2.91483,186.37,0.221688,3.53931e-10,1.71634e-06,2.97001,221.15
res_ss_-40c_3.30v,res_ss,-40,3.30,1.79947,49.9853,49995.6,1.02613,11.3339,0.000121651,3.3,3.3,0.000217471,2.39822e-06,1.55805e-05,8.37793e-10,0.00021987,0.000135468,5.66581e-05,1.76037,1.91571,1.67369,245.866,1.52564,245.866,0.23148,1.6915e-09,1.75586e-06,3.30002,56.6581
res_ss_-40c_3.63v,res_ss,-40,3.63,1.7994,49.9835,49995.1,1.02614,12.6415,0.000345765,3.63,3.63,0.000497085,2.39822e-06,3.46178e-05,1.30707e-09,0.000499483,0.000385267,5.61504e-05,1.75992,1.91728,1.66245,302.034,1.1279,298.663,0.224724,1.50691e-08,1.77528e-06,3.62999,56.1504
res_ss_27c_2.97v,res_ss,27,2.97,1.79941,49.9836,49993.5,1.15757,11.0747,4.9422e-05,2.97,2.97,0.000124472,2.68513e-06,8.29375e-06,8.11673e-10,0.000127158,5.50215e-05,0.000193705,1.73615,1.9176,1.6754,175.227,2.14315,175.227,0.199562,1.11114e-08,1.60462e-06,2.96994,193.705
res_ss_27c_3.30v,res_ss,27,3.30,1.79938,49.9827,49994,1.15757,12.4673,0.000134458,3.3,3.3,0.000232567,2.68513e-06,1.55067e-05,1.05554e-09,0.000235252,0.000149729,5.50192e-05,1.74053,1.88669,1.69427,227.158,1.10084,226.562,0.179377,-9.06915e-10,1.68452e-06,3.30004,55.0192
res_ss_27c_3.63v,res_ss,27,3.63,1.79929,49.9803,49993,1.15757,13.8887,0.000360847,3.63,3.63,0.000514127,2.68513e-06,3.45155e-05,1.63133e-09,0.000516813,0.000402079,5.46124e-05,1.8237,1.88583,1.70141,273.598,0.324068,273.598,0.18283,9.60662e-09,1.71122e-06,3.63003,54.6124
res_ss_125c_2.97v,res_ss,125,2.97,1.79924,49.9789,49989.9,1.32539,12.3758,0.0126427,2.97,2.97,0.0143953,0.000192532,3.88244e-05,4.67486e-09,0.0145878,0.0141316,9.86215e-05,1.82871,1.8744,1.7158,165.542,1.83687,165.542,0.147351,5.12546e-07,2.30117e-06,2.96997,98.6215
res_ss_125c_3.30v,res_ss,125,3.30,1.7992,49.9777,49990.3,1.3254,13.8958,0.014144,3.3,3.3,0.0160857,0.000192532,4.62696e-05,4.80315e-09,0.0162782,0.0158237,5.40421e-05,1.75998,1.85996,1.72304,205.254,0.953724,205.254,0.128366,5.68704e-07,2.32219e-06,3.30001,54.0421
res_ss_125c_3.63v,res_ss,125,3.63,1.79907,49.9741,49988.2,1.3254,15.4464,0.0160272,3.63,3.63,0.0182143,0.000192532,6.5677e-05,5.41432e-09,0.0184068,0.0179582,5.3686e-05,1.75948,1.8591,1.72612,250.587,0.381606,248.817,0.131585,6.5397e-07,2.35183e-06,3.62996,53.686
