corner_id,corner,temp_c,vin_v,vout_en,iload_en_ma,isup_en_ua,iref_en_ua,iq_en_ua,vout_off,pg_off,clg_off,isup_off_ua,iref_off_ua,iloop_off_ua,nbias_off,iq_off_ua,ileak_vin_vout_ua,t_startup,vout_settled,vout_max_en,vout_min_reg,isup_peak_ma,clg_min_reg,isup_peak_reg_ma,vout_pp_late,vout_off_tran,vout_max_off,pg_off_tran,t_startup_us
ff_125c_3.63v,ff,125,3.63,1.79886,49.9682,49989.6,2.20884,23.5799,0.17962,3.63,3.63,0.202315,0.00169934,0.000363204,3.1117e-08,0.204015,0.214294,0.00236061,1.7969,1.84323,1.74366,143.704,3.03212,140.102,0.090254,7.7145e-06,9.44997e-06,3.63,2360.61
ss_-40c_2.97v,ss,-40,2.97,1.79948,49.9856,49994.1,1.02613,9.58832,2.49866e-05,2.97,2.97,9.13349e-05,2.39811e-06,7.09067e-06,6.60744e-10,9.3733e-05,2.78147e-05,0.0055149,1.73137,1.93665,1.64686,153.041,2.89904,153.041,0.281009,1.0249e-09,1.66008e-06,2.97,5514.9
ss_-40c_3.30v,ss,-40,3.30,1.79946,49.9849,49994.7,1.02613,10.8445,7.35882e-05,3.3,3.3,0.00015674,2.39811e-06,1.16394e-05,7.95927e-10,0.000159138,8.19319e-05,0.00568072,1.83424,1.92228,1.66992,156.441,2.18557,156.441,0.217378,-9.77575e-10,1.67026e-06,3.30002,5680.72
ss_-40c_3.63v,ss,-40,3.63,1.7994,49.9832,49994.3,1.02613,12.1337,0.000210325,3.63,3.63,0.000330749,2.39811e-06,2.33373e-05,1.11225e-09,0.000333147,0.000234259,0.00577105,1.72729,1.89529,1.67843,189.502,2.13529,189.502,0.209717,1.07098e-08,1.73106e-06,3.62999,5771.05
ss_27c_2.97v,ss,27,2.97,1.79939,49.9831,49992.5,1.15756,10.5635,2.6001e-05,2.97,2.97,9.39454e-05,2.42161e-06,7.02836e-06,8.46153e-10,9.6367e-05,2.89457e-05,0.00495145,1.75653,1.92784,1.66424,150.708,2.91299,150.708,0.256308,8.47251e-10,1.76172e-06,2.97,4951.45
ss_27c_3.30v,ss,27,3.30,1.79936,49.9823,49993.1,1.15756,11.9312,7.48632e-05,3.3,3.3,0.000161707,2.42161e-06,1.16757e-05,1.01012e-09,0.000164129,8.33512e-05,0.00508408,1.8575,1.89171,1.67944,156.419,2.21747,156.419,0.21227,-3.31079e-09,1.65047e-06,3.30004,5084.08
ss_27c_3.63v,ss,27,3.63,1.79928,49.9801,49992.3,1.15757,13.3326,0.000211996,3.63,3.63,0.000335681,2.42161e-06,2.33781e-05,1.39909e-09,0.000338103,0.000236127,0.00516901,1.83133,1.88918,1.69469,178.458,2.21635,178.458,0.181625,8.05286e-09,1.74416e-06,3.63,5169.01
ss_125c_2.97v,ss,125,2.97,1.79924,49.9788,49989.3,1.32537,11.8078,0.00119984,2.97,2.97,0.00145307,2.71009e-05,1.17183e-05,2.01484e-09,0.00148017,0.00133612,0.0044234,1.74647,1.88195,1.6948,131.384,2.84773,130.375,0.171174,4.85962e-08,1.82733e-06,2.97,4423.4
ss_125c_3.30v,ss,125,3.30,1.7992,49.9778,49989.8,1.32538,13.3017,0.00137062,3.3,3.3,0.00165752,2.71009e-05,1.64792e-05,2.15889e-09,0.00168462,0.00152663,0.00452924,1.80035,1.87507,1.69269,154.915,2.33572,150.025,0.182385,4.73486e-08,1.79207e-06,3.30005,4529.24
ss_125c_3.63v,ss,125,3.63,1.79909,49.9746,49988.1,1.32539,14.8302,0.00164907,3.63,3.63,0.00199042,2.71009e-05,2.81505e-05,2.60586e-09,0.00201752,0.00183762,0.0046061,1.71966,1.85976,1.70786,159.7,2.51628,159.144,0.145639,6.54779e-08,1.8207e-06,3.63,4606.1
fs_-40c_2.97v,fs,-40,2.97,1.79946,49.985,49995.6,1.28264,11.851,3.06152e-05,2.97,2.97,9.94096e-05,2.39977e-06,7.57921e-06,5.89296e-10,0.000101809,3.40819e-05,0.00404799,1.83668,1.97311,1.65863,163.966,2.90731,163.966,0.223216,1.92548e-09,1.78597e-06,2.97,4047.99
fs_-40c_3.30v,fs,-40,3.30,1.79944,49.9845,49996.6,1.28264,13.3911,9.41613e-05,3.3,3.3,0.000183068,2.39977e-06,1.31869e-05,7.4579e-10,0.000185468,0.000104845,0.00415288,1.80625,1.90133,1.6711,175.027,2.11402,175.027,0.212151,-1.04607e-09,1.73652e-06,3.30003,4152.88
fs_-40c_3.63v,fs,-40,3.63,1.7994,49.9832,49996.9,1.28264,14.9687,0.000269132,3.63,3.63,0.000402952,2.39977e-06,2.81994e-05,1.10807e-09,0.000405351,0.000299814,0.00421523,1.78881,1.87723,1.6837,202.62,2.18037,200.15,0.182395,6.6376e-09,1.72324e-06,3.63002,4215.23
fs_27c_2.97v,fs,27,2.97,1.79937,49.9826,49994.3,1.44692,13.0785,3.31926e-05,2.97,2.97,0.000107199,4.77389e-06,7.65321e-06,7.45214e-10,0.000111973,3.69516e-05,0.0036281,1.84405,1.90084,1.68425,155.716,2.2316,143.716,0.192995,-2.36297e-09,1.77033e-06,2.97003,3628.1
fs_27c_3.30v,fs,27,3.30,1.79935,49.982,49995.3,1.44693,14.7542,9.70794e-05,3.3,3.3,0.0001923,4.77389e-06,1.33344e-05,9.3447e-10,0.000197074,0.000108093,0.0037171,1.7707,1.88619,1.68349,177.132,2.19565,170.119,0.181758,2.70056e-09,1.65685e-06,3.30001,3717.1
fs_27c_3.63v,fs,27,3.63,1.7993,49.9805,49995.5,1.44693,16.4688,0.00027256,3.63,3.63,0.00041224,4.77389e-06,2.83226e-05,1.37613e-09,0.000417014,0.000303632,0.00377765,1.76869,1.87351,1.69617,187.98,2.30243,179.715,0.161164,3.08728e-09,1.70062e-06,3.63005,3777.65
fs_125c_2.97v,fs,125,2.97,1.79922,49.9783,49991.3,1.65669,14.6371,0.00250123,2.97,2.97,0.00378218,0.000957194,2.19225e-05,1.96156e-09,0.00473937,0.00278616,0.00326,1.8028,1.87114,1.7013,135.845,2.31976,135.845,0.159283,1.07948e-07,1.76614e-06,2.96993,3260
fs_125c_3.30v,fs,125,3.30,1.79919,49.9776,49992.4,1.6567,16.4667,0.00278443,3.3,3.3,0.0041273,0.000957194,2.78769e-05,2.14523e-09,0.00508449,0.00310259,0.00333409,1.81133,1.86033,1.7036,160.308,2.3593,158.208,0.146013,1.00832e-07,1.83537e-06,3.30007,3334.09
fs_125c_3.63v,fs,125,3.63,1.79911,49.9754,49992.1,1.65671,18.3367,0.00321825,3.63,3.63,0.00465912,0.000957194,4.30265e-05,2.66115e-09,0.00561632,0.00358827,0.00339062,1.8444,1.86529,1.71127,162.298,2.62334,161.625,0.146378,1.29856e-07,1.85844e-06,3.63,3390.62
sf_-40c_2.97v,sf,-40,2.97,1.79947,49.9854,49995.8,1.28263,11.6357,4.91126e-05,2.97,2.97,0.000122249,2.39812e-06,8.92959e-06,6.97859e-10,0.000124647,5.46771e-05,0.00417172,1.73329,1.91636,1.67653,158.429,2.70002,149.669,0.196223,3.26638e-09,1.72391e-06,2.96999,4171.72
sf_-40c_3.30v,sf,-40,3.30,1.79943,49.9843,49996.2,1.28263,13.2003,0.00015839,3.3,3.3,0.000262898,2.39812e-06,1.84866e-05,9.5759e-10,0.000265296,0.000176399,0.00423338,1.79673,1.89526,1.66962,177.144,2.1958,177.144,0.206161,5.8707e-09,1.75714e-06,3.3,4233.38
sf_-40c_3.63v,sf,-40,3.63,1.79933,49.9813,49994.8,1.28264,14.7964,0.000445661,3.63,3.63,0.000619951,2.39812e-06,4.25223e-05,1.57047e-09,0.00062235,0.000496711,0.00427811,1.79659,1.87298,1.68082,187.075,2.42218,187.075,0.18817,2.16398e-08,1.72542e-06,3.62998,4278.11
sf_27c_2.97v,sf,27,2.97,1.79938,49.9827,49994.1,1.44691,12.8601,0.000167496,2.97,2.97,0.000256822,2.43549e-06,9.20005e-06,9.03007e-10,0.000259258,0.000186484,0.00374405,1.82245,1.88604,1.68547,146.489,2.30648,146.489,0.183284,4.38652e-09,1.6643e-06,2.97002,3744.05
sf_27c_3.30v,sf,27,3.30,1.79932,49.9812,49994.3,1.44692,14.5612,0.000295669,3.3,3.3,0.000415835,2.43549e-06,1.87744e-05,1.22254e-09,0.000418271,0.000329309,0.00380191,1.73446,1.87318,1.67974,161.222,2.4107,158.654,0.190877,1.18724e-08,1.68028e-06,3.3,3801.91
sf_27c_3.63v,sf,27,3.63,1.79917,49.9771,49991.9,1.44692,16.2964,0.000606006,3.63,3.63,0.000796621,2.43549e-06,4.25551e-05,1.97889e-09,0.000799057,0.000675478,0.00384659,1.80449,1.86268,1.70548,172.264,2.57687,172.264,0.143803,2.12533e-08,1.72635e-06,3.63002,3846.59
sf_125c_2.97v,sf,125,2.97,1.79916,49.9767,49989.5,1.65666,14.4248,0.0792764,2.97,2.97,0.0886681,4.27613e-05,0.00016672,2.08549e-08,0.0887108,0.0906766,0.0033516,1.81154,1.85364,1.716,128.868,2.47147,128.868,0.13764,3.27072e-06,4.985e-06,2.96996,3351.6
sf_125c_3.30v,sf,125,3.30,1.79908,49.9745,49989.2,1.65668,16.2807,0.0886123,3.3,3.3,0.0990817,4.27613e-05,0.000177612,2.02454e-08,0.0991244,0.101805,0.00340377,1.76612,1.85014,1.71018,138.159,2.66123,136.128,0.115083,3.66876e-06,5.40534e-06,3.29998,3403.77
sf_125c_3.63v,sf,125,3.63,1.79886,49.9683,49984.8,1.65669,18.1735,0.0995915,3.63,3.63,0.111343,4.27613e-05,0.000203457,2.05761e-08,0.111386,0.115212,0.00344699,1.77082,1.84191,1.72321,147.696,2.87477,147.696,0.118697,4.14753e-06,5.90423e-06,3.63,3446.99
res_ff_-40c_2.97v,res_ff,-40,2.97,1.79943,49.9843,49996.9,1.71011,14.35,3.8393e-05,2.97,2.97,0.000110855,2.39823e-06,8.12502e-06,6.38031e-10,0.000113254,4.27388e-05,0.00308261,1.77217,1.90748,1.67957,164.683,2.92277,160.516,0.227915,5.10488e-09,1.65559e-06,2.96998,3082.61
res_ff_-40c_3.30v,res_ff,-40,3.30,1.7994,49.9835,49998.1,1.71012,16.3276,0.000121649,3.3,3.3,0.000218202,2.39823e-06,1.55805e-05,8.37795e-10,0.0002206,0.000135465,0.00314421,1.78449,1.88975,1.69059,164.524,2.33452,164.524,0.193686,7.15968e-09,1.72093e-06,3.29999,3144.21
res_ff_-40c_3.63v,res_ff,-40,3.63,1.79933,49.9813,49998,1.71012,18.3493,0.000345764,3.63,3.63,0.000498318,2.39823e-06,3.4592e-05,1.30708e-09,0.000500716,0.000385268,0.00318683,1.76468,1.88379,1.69267,187.145,2.42345,186.931,0.173935,2.00158e-08,1.73825e-06,3.62997,3186.83
res_ff_27c_2.97v,res_ff,27,2.97,1.79934,49.9817,49995.6,1.92913,15.891,4.94223e-05,2.97,2.97,0.000124511,2.68514e-06,8.29374e-06,8.11674e-10,0.000127196,5.50219e-05,0.00276222,1.77847,1.89423,1.68987,161.652,2.93131,155.154,0.172348,1.73673e-09,1.68208e-06,2.97,2762.22
res_ff_27c_3.30v,res_ff,27,3.30,1.7993,49.9806,49996.8,1.92914,18.0413,0.000134458,3.3,3.3,0.000234045,2.68514e-06,1.54832e-05,1.05554e-09,0.00023673,0.000149729,0.00281796,1.80071,1.87747,1.69104,163.145,2.48324,152.882,0.168434,1.01051e-08,1.70226e-06,3.29998,2817.96
res_ff_27c_3.63v,res_ff,27,3.63,1.7992,49.9779,49996.2,1.92915,20.2387,0.000360849,3.63,3.63,0.000514279,2.68514e-06,3.45155e-05,1.63134e-09,0.000516964,0.000402077,0.00285918,1.7943,1.87594,1.70147,170.678,2.6691,170.678,0.159127,1.18047e-08,1.75072e-06,3.63002,2859.18
res_ff_125c_2.97v,res_ff,125,2.97,1.79916,49.9766,49992.2,2.20877,17.8521,0.0126427,2.97,2.97,0.0143958,0.000192535,3.88249e-05,4.67486e-09,0.0145884,0.0141316,0.00246839,1.81897,1.87035,1.7111,139.648,2.93894,133.424,0.139935,5.08947e-07,2.21584e-06,2.97,2468.39
res_ff_125c_3.30v,res_ff,125,3.30,1.79911,49.9752,49993.2,2.20879,20.1983,0.014144,3.3,3.3,0.016086,0.000192535,4.62701e-05,4.80316e-09,0.0162785,0.0158237,0.00251736,1.83418,1.86786,1.70907,147.345,2.70404,142.169,0.138328,5.72331e-07,2.32621e-06,3.29998,2517.36
res_ff_125c_3.63v,res_ff,125,3.63,1.79896,49.9712,49991.6,2.20881,22.5949,0.0160272,3.63,3.63,0.0182143,0.000192535,6.56776e-05,5.41434e-09,0.0184069,0.0179582,0.00255587,1.7665,1.86171,1.72374,148.623,2.92711,147.048,0.11951,6.44263e-07,2.35462e-06,3.63002,2555.87
res_ss_-40c_2.97v,res_ss,-40,2.97,1.7995,49.986,49995,1.02613,10.0536,3.83922e-05,2.97,2.97,0.000110858,2.39822e-06,8.12502e-06,6.38031e-10,0.000113256,4.27394e-05,0.00515386,1.7939,1.91844,1.67237,157.48,2.90689,149.976,0.191145,3.61368e-09,1.75707e-06,2.96999,5153.86
res_ss_-40c_3.30v,res_ss,-40,3.30,1.79947,49.9853,49995.6,1.02613,11.3339,0.00012165,3.3,3.3,0.000218202,2.39822e-06,1.5557e-05,8.37793e-10,0.0002206,0.000135464,0.00524725,1.7905,1.89053,1.67932,180.375,2.1109,180.375,0.192024,4.61298e-09,1.74991e-06,3.3,5247.25
res_ss_-40c_3.63v,res_ss,-40,3.63,1.7994,49.9835,49995.1,1.02614,12.6415,0.000345765,3.63,3.63,0.000498311,2.39822e-06,3.46178e-05,1.30707e-09,0.000500709,0.000385266,0.00530968,1.77828,1.87299,1.69177,191.534,2.1937,189.313,0.170234,1.83745e-08,1.78761e-06,3.62998,5309.68
res_ss_27c_2.97v,res_ss,27,2.97,1.79941,49.9836,49993.5,1.15757,11.0747,4.94243e-05,2.97,2.97,0.000124511,2.68513e-06,8.27264e-06,8.11673e-10,0.000127196,5.50216e-05,0.00462065,1.80016,1.92274,1.65989,145.98,2.04945,145.581,0.229564,7.30311e-09,1.71831e-06,2.96997,4620.65
res_ss_27c_3.30v,res_ss,27,3.30,1.79938,49.9827,49994,1.15757,12.4673,0.000134458,3.3,3.3,0.000233133,2.68513e-06,1.54832e-05,1.05554e-09,0.000235818,0.000149728,0.00470518,1.8303,1.88016,1.67801,177.379,2.09838,171.492,0.180824,-2.63739e-09,1.73361e-06,3.30004,4705.18
res_ss_27c_3.63v,res_ss,27,3.63,1.79929,49.9803,49993,1.15757,13.8887,0.00036085,3.63,3.63,0.000514288,2.68513e-06,3.45155e-05,1.63133e-09,0.000516973,0.000402079,0.00476714,1.75591,1.85596,1.69116,179.005,2.31811,179.005,0.164125,9.49872e-09,1.74779e-06,3.63003,4767.14
res_ss_125c_2.97v,res_ss,125,2.97,1.79924,49.9789,49989.9,1.32539,12.3758,0.0126427,2.97,2.97,0.0143958,0.000192532,3.88249e-05,4.67486e-09,0.0145884,0.0141316,0.00413504,1.76961,1.87186,1.70422,143.525,2.20529,142.709,0.160633,5.08333e-07,2.20511e-06,2.97,4135.04
res_ss_125c_3.30v,res_ss,125,3.30,1.7992,49.9777,49990.3,1.3254,13.8958,0.014144,3.3,3.3,0.016086,0.000192532,4.62936e-05,4.80315e-09,0.0162785,0.0158237,0.00420901,1.78468,1.85448,1.70067,149.989,2.37741,149.118,0.128129,5.7155e-07,2.27757e-06,3.29999,4209.01
res_ss_125c_3.63v,res_ss,125,3.63,1.79907,49.9741,49988.2,1.3254,15.4464,0.0160272,3.63,3.63,0.0182143,0.000192532,6.56776e-05,5.41432e-09,0.0184069,0.0179582,0.00426654,1.78806,1.84721,1.72394,157.09,2.567,152.426,0.1182,6.38961e-07,2.37923e-06,3.63005,4266.54
