corner_id,corner,temp_c,vin_v,ssr_v,fb_v,vout_v,pg_v,erramp_v,isup_a,iinj_a,in_regulation
ff_-40c_2.97v,ff,-40.0,2.97,0.85,1.19963,1.29336,1.90291,1.90291,0.0359529,1.68695e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,0.875,1.19963,1.32653,1.89609,1.89609,0.0368741,1.5763833e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,0.9,1.19963,1.35967,1.8893,1.8893,0.0377942,1.4659167e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,0.925,1.19963,1.39276,1.88256,1.88256,0.0387131,1.3556167e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,0.95,1.19963,1.42581,1.87585,1.87585,0.0396308,1.24545e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,0.975,1.19963,1.4588,1.86917,1.86917,0.0405469,1.1354833e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,1,1.19963,1.49173,1.86252,1.86252,0.0414615,1.0257167e-06,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.025,1.19963,1.5246,1.8559,1.8559,0.0423741,9.1615e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.05,1.19963,1.55738,1.84931,1.84931,0.0432845,8.0688333e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.075,1.19963,1.59007,1.84276,1.84276,0.0441922,6.9791667e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.1,1.19963,1.62263,1.83623,1.83623,0.0450964,5.8938333e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.125,1.19963,1.65503,1.82974,1.82974,0.0459962,4.8138333e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.15,1.19963,1.68721,1.8233,1.8233,0.0468898,3.7411667e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.175,1.19963,1.71903,1.81692,1.81692,0.0477735,2.6805e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.2,1.19963,1.75021,1.81067,1.81067,0.0486392,1.6411667e-07,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.225,1.19963,1.7797,1.80475,1.80475,0.0494581,6.5816667e-08,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.25,1.19963,1.79889,1.80089,1.80089,0.0499911,1.85e-09,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.275,1.19963,1.79943,1.80078,1.80078,0.0500057,5e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.3,1.19963,1.79944,1.80078,1.80078,0.0500059,1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.325,1.19963,1.79945,1.80078,1.80078,0.0500058,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.35,1.19963,1.79945,1.80078,1.80078,0.0500056,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.375,1.19963,1.79945,1.80078,1.80078,0.0500054,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.4,1.19963,1.79945,1.80078,1.80078,0.0500052,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.425,1.19963,1.79945,1.80078,1.80078,0.050005,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.45,1.19963,1.79945,1.80078,1.80078,0.0500048,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.475,1.19963,1.79945,1.80078,1.80078,0.0500046,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.5,1.19963,1.79945,1.80078,1.80078,0.0500044,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.525,1.19963,1.79945,1.80078,1.80078,0.0500042,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.55,1.19963,1.79945,1.80078,1.80078,0.050004,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.575,1.19963,1.79945,1.80078,1.80078,0.0500037,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.6,1.19963,1.79945,1.80078,1.80078,0.0500035,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.625,1.19963,1.79945,1.80078,1.80078,0.0500033,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.65,1.19963,1.79945,1.80078,1.80078,0.0500031,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.675,1.19963,1.79945,1.80078,1.80078,0.0500029,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.7,1.19963,1.79945,1.80078,1.80078,0.0500027,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.725,1.19963,1.79945,1.80078,1.80078,0.0500025,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.75,1.19963,1.79945,1.80078,1.80078,0.0500022,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.775,1.19963,1.79945,1.80078,1.80078,0.050002,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.8,1.19963,1.79945,1.80078,1.80078,0.0500018,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.825,1.19963,1.79945,1.80078,1.80078,0.0500016,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.85,1.19963,1.79945,1.80078,1.80078,0.0500014,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.875,1.19963,1.79945,1.80078,1.80078,0.0500012,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.9,1.19963,1.79945,1.80078,1.80078,0.050001,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.925,1.19963,1.79945,1.80078,1.80078,0.0500008,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.95,1.19963,1.79945,1.80078,1.80078,0.0500006,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,1.975,1.19963,1.79945,1.80078,1.80078,0.0500004,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2,1.19963,1.79945,1.80078,1.80078,0.0500002,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.025,1.19963,1.79945,1.80078,1.80078,0.05,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.05,1.19963,1.79945,1.80078,1.80078,0.0499998,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.075,1.19963,1.79945,1.80078,1.80078,0.0499996,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.1,1.19963,1.79945,1.80078,1.80078,0.0499995,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.125,1.19963,1.79945,1.80078,1.80078,0.0499993,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.15,1.19963,1.79945,1.80078,1.80078,0.0499991,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.175,1.19963,1.79945,1.80078,1.80078,0.049999,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.2,1.19963,1.79945,1.80078,1.80078,0.0499988,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.225,1.19963,1.79945,1.80078,1.80078,0.0499987,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.25,1.19963,1.79945,1.80078,1.80078,0.0499986,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.275,1.19963,1.79945,1.80078,1.80078,0.0499985,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.3,1.19963,1.79945,1.80078,1.80078,0.0499985,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.325,1.19963,1.79945,1.80078,1.80078,0.0499984,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.35,1.19963,1.79945,1.80078,1.80078,0.0499984,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.375,1.19963,1.79945,1.80078,1.80078,0.0499984,-1.6666667e-11,yes
ff_-40c_2.97v,ff,-40.0,2.97,2.4,1.19963,1.79945,1.80078,1.80078,0.0499984,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,0,1.19961,0.109858,2.5657,2.5657,0.00309289,5.6318567e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.025,1.19961,0.141377,2.54837,2.54837,0.00396813,5.5267933e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.05,1.19961,0.173818,2.53278,2.53278,0.00486899,5.4186567e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.075,1.19961,0.206823,2.51849,2.51849,0.00578551,5.30864e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.1,1.19961,0.240165,2.50524,2.50524,0.00671137,5.1975e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.125,1.19961,0.273709,2.4928,2.4928,0.00764288,5.0856867e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.15,1.19961,0.307381,2.48104,2.48104,0.00857791,4.9734467e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.175,1.19961,0.341135,2.46984,2.46984,0.00951522,4.8609333e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.2,1.19961,0.374944,2.45911,2.45911,0.0104541,4.7482367e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.225,1.19961,0.40879,2.44879,2.44879,0.0113939,4.6354167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.25,1.19961,0.442663,2.43881,2.43881,0.0123346,4.5225067e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.275,1.19961,0.476555,2.42914,2.42914,0.0132757,4.4095333e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.3,1.19961,0.51046,2.41974,2.41974,0.0142172,4.2965167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.325,1.19961,0.544373,2.41058,2.41058,0.015159,4.1834733e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.35,1.19961,0.578292,2.40164,2.40164,0.0161008,4.07041e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.375,1.19961,0.612213,2.39289,2.39289,0.0170428,3.95734e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.4,1.19961,0.646135,2.38432,2.38432,0.0179848,3.8442667e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.425,1.19961,0.680055,2.37591,2.37591,0.0189267,3.7312e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.45,1.19961,0.713973,2.36765,2.36765,0.0198686,3.61814e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.475,1.19961,0.747885,2.35953,2.35953,0.0208103,3.5051e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.5,1.19961,0.781792,2.35153,2.35153,0.0217519,3.3920767e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.525,1.19961,0.815691,2.34365,2.34365,0.0226932,3.27908e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.55,1.19961,0.849582,2.33588,2.33588,0.0236343,3.16611e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.575,1.19961,0.883463,2.32822,2.32822,0.0245752,3.0531733e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.6,1.19961,0.917333,2.32065,2.32065,0.0255157,2.9402733e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.625,1.19961,0.95119,2.31316,2.31316,0.0264559,2.8274167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.65,1.19961,0.985034,2.30576,2.30576,0.0273957,2.7146033e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.675,1.19961,1.01886,2.29844,2.29844,0.0283351,2.60185e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.7,1.19961,1.05268,2.2912,2.2912,0.0292741,2.4891167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.725,1.19961,1.08647,2.28402,2.28402,0.0302125,2.3764833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.75,1.19961,1.12025,2.27691,2.27691,0.0311505,2.2638833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.775,1.19961,1.154,2.26986,2.26986,0.0320878,2.1513833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.8,1.19961,1.18773,2.26287,2.26287,0.0330245,2.03895e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.825,1.19961,1.22144,2.25594,2.25594,0.0339605,1.9265833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.85,1.19961,1.25512,2.24906,2.24906,0.0348958,1.8143167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.875,1.19961,1.28877,2.24223,2.24223,0.0358302,1.70215e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.9,1.19961,1.32238,2.23544,2.23544,0.0367636,1.5901167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.925,1.19961,1.35596,2.22871,2.22871,0.0376961,1.4781833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.95,1.19961,1.3895,2.22201,2.22201,0.0386273,1.3663833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,0.975,1.19961,1.42299,2.21536,2.21536,0.0395573,1.25475e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,1,1.19961,1.45642,2.20876,2.20876,0.0404857,1.1433167e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.025,1.19961,1.48979,2.20219,2.20219,0.0414123,1.0320833e-06,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.05,1.19961,1.52308,2.19566,2.19566,0.0423369,9.2111667e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.075,1.19961,1.55628,2.18917,2.18917,0.0432588,8.1045e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.1,1.19961,1.58937,2.18273,2.18273,0.0441776,7.0015e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.125,1.19961,1.62231,2.17633,2.17633,0.0450922,5.9035e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.15,1.19961,1.65504,2.16999,2.16999,0.0460012,4.8125e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.175,1.19961,1.68747,2.16372,2.16372,0.0469018,3.7315e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.2,1.19961,1.71941,2.15755,2.15755,0.0477887,2.6668333e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.225,1.19961,1.75036,2.15159,2.15159,0.0486482,1.6351667e-07,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.25,1.19961,1.77837,2.14619,2.14619,0.0494261,7.015e-08,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.275,1.19961,1.79362,2.14326,2.14326,0.0498493,1.9316667e-08,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.3,1.19961,1.79709,2.14259,2.14259,0.0499455,7.75e-09,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.325,1.19961,1.79825,2.14237,2.14237,0.0499776,3.8833333e-09,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.35,1.19961,1.79878,2.14227,2.14227,0.0499919,2.1166667e-09,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.375,1.19961,1.79905,2.14222,2.14222,0.0499993,1.2166667e-09,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.4,1.19961,1.7992,2.14219,2.14219,0.0500032,7.1666667e-10,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.425,1.19961,1.79928,2.14217,2.14217,0.0500054,4.5e-10,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.45,1.19961,1.79933,2.14216,2.14216,0.0500065,2.8333333e-10,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.475,1.19961,1.79937,2.14216,2.14216,0.0500072,1.5e-10,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.5,1.19961,1.79938,2.14215,2.14215,0.0500075,1.1666667e-10,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.525,1.19961,1.7994,2.14215,2.14215,0.0500076,5e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.55,1.19961,1.7994,2.14215,2.14215,0.0500076,5e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.575,1.19961,1.79941,2.14215,2.14215,0.0500075,1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.6,1.19961,1.79941,2.14215,2.14215,0.0500074,1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.625,1.19961,1.79941,2.14215,2.14215,0.0500072,1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.65,1.19961,1.79941,2.14215,2.14215,0.050007,1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.675,1.19961,1.79941,2.14215,2.14215,0.0500068,1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.7,1.19961,1.79942,2.14215,2.14215,0.0500066,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.725,1.19961,1.79942,2.14215,2.14215,0.0500064,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.75,1.19961,1.79942,2.14215,2.14215,0.0500062,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.775,1.19961,1.79942,2.14215,2.14215,0.050006,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.8,1.19961,1.79942,2.14215,2.14215,0.0500057,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.825,1.19961,1.79942,2.14215,2.14215,0.0500055,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.85,1.19961,1.79942,2.14215,2.14215,0.0500053,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.875,1.19961,1.79942,2.14215,2.14215,0.0500051,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.9,1.19961,1.79942,2.14215,2.14215,0.0500049,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.925,1.19961,1.79942,2.14215,2.14215,0.0500047,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.95,1.19961,1.79942,2.14215,2.14215,0.0500044,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,1.975,1.19961,1.79942,2.14215,2.14215,0.0500042,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2,1.19961,1.79942,2.14215,2.14215,0.050004,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.025,1.19961,1.79942,2.14215,2.14215,0.0500038,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.05,1.19961,1.79942,2.14215,2.14215,0.0500036,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.075,1.19961,1.79942,2.14215,2.14215,0.0500034,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.1,1.19961,1.79942,2.14215,2.14215,0.0500032,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.125,1.19961,1.79942,2.14215,2.14215,0.050003,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.15,1.19961,1.79942,2.14215,2.14215,0.0500027,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.175,1.19961,1.79942,2.14215,2.14215,0.0500025,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.2,1.19961,1.79942,2.14215,2.14215,0.0500023,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.225,1.19961,1.79942,2.14215,2.14215,0.0500021,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.25,1.19961,1.79942,2.14215,2.14215,0.0500019,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.275,1.19961,1.79942,2.14215,2.14215,0.0500017,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.3,1.19961,1.79942,2.14215,2.14215,0.0500015,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.325,1.19961,1.79942,2.14215,2.14215,0.0500013,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.35,1.19961,1.79942,2.14215,2.14215,0.0500011,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.375,1.19961,1.79942,2.14215,2.14215,0.0500009,-1.6666667e-11,yes
ff_-40c_3.30v,ff,-40.0,3.3,2.4,1.19961,1.79942,2.14215,2.14215,0.0500007,-1.6666667e-11,yes
ff_-40c_3.63v,ff,-40.0,3.63,0,1.19956,0.0573988,2.93962,2.93962,0.00164104,5.8064707e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.025,1.19956,0.0889469,2.91487,2.91487,0.0025171,5.7013103e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.05,1.19956,0.121479,2.89492,2.89492,0.0034205,5.59287e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.075,1.19956,0.154633,2.87774,2.87774,0.00434113,5.4823567e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.1,1.19956,0.188164,2.86241,2.86241,0.00527225,5.3705867e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.125,1.19956,0.221926,2.8484,2.8484,0.0062098,5.2580467e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.15,1.19956,0.255833,2.83539,2.83539,0.00715137,5.1450233e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.175,1.19956,0.289835,2.82318,2.82318,0.00809557,5.0316833e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.2,1.19956,0.3239,2.81161,2.81161,0.00904153,4.9181333e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.225,1.19956,0.35801,2.80058,2.80058,0.00998871,4.8044333e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.25,1.19956,0.39215,2.78999,2.78999,0.0109368,4.6906333e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.275,1.19956,0.426312,2.77979,2.77979,0.0118854,4.57676e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.3,1.19956,0.46049,2.76992,2.76992,0.0128345,4.4628333e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.325,1.19956,0.494678,2.76035,2.76035,0.0137839,4.3488733e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.35,1.19956,0.528874,2.75104,2.75104,0.0147334,4.2348867e-06,yes
ff_-40c_3.63v,ff,-40.0,3.63,0.375,1.19956,0.563073,2.74197,2.74197,0.0156831,4.12089e-06,yes
