corner_id,corner,temp_c,vin_v,cout,esr_ohm,rload_ohm,t_v04,t_v14,t_startup,vout_max_en,vout_settled,icap_peak_ma,isup_peak_ma,dvout_max,dvout_min,ssr_end,clg_end,vout_pp_late,vout_off_tran,pg_off_tran,ssr_off_tran,clg_off_tran,slope_vpms,t_startup_ms
ff_125c_2.97v_4.7u_0.001_36,ff,125,2.97,4.7u,0.001,36,0.000769677,0.00196636,0.00229547,1.80428,1.79908,16.3155,53.8087,3.46805,-0.750545,1.98709,2.96669,1.18692e-09,0.00882426,2.97,5.02593e-08,3.57598e-05,0.835643,2.29547
ff_125c_2.97v_4.7u_0.5_36,ff,125,2.97,4.7u,0.5,36,0.000769672,0.00196636,0.00229547,1.80348,1.79908,14.8584,53.8204,3.18065,-0.446308,1.98709,2.96669,1.79215e-09,0.00935985,2.97001,4.56179e-08,7.3988e-05,0.83564,2.29547
ff_125c_3.30v_1u_0.1_36,ff,125,3.30,1u,0.1,36,0.000791971,0.00199675,0.00233114,1.80135,1.79902,3.5024,50.6876,3.49789,-0.223049,2.06499,3.29653,1.16463e-09,6.80837e-06,3.3,4.53606e-08,-2.55577e-05,0.830028,2.33114
ff_125c_3.63v_0.33u_0.001_36,ff,125,3.63,0.33u,0.001,36,0.000812416,0.00202283,0.00236059,1.8001,1.79885,1.0368,50.159,3.12756,-0.0572739,2.13907,3.62632,6.24011e-09,7.71425e-06,3.63,4.03252e-08,2.00677e-05,0.826164,2.36059
ff_125c_3.63v_0.33u_0.5_36,ff,125,3.63,0.33u,0.5,36,0.000812416,0.00202283,0.00236059,1.80011,1.79885,1.02822,50.1612,3.10143,-0.291678,2.13907,3.62632,1.65727e-09,7.71726e-06,3.63,3.9665e-08,2.07912e-06,0.826164,2.36059
ff_125c_3.63v_1u_0.1_1e9,ff,125,3.63,1u,0.1,1e9,0.000803312,0.00202137,0.00235904,1.80375,1.80239,3.94498,3.97133,3.9355,-0.000252339,2.13907,3.62632,0.000100098,1.80067,3.63,5.04242e-08,-3.1762e-05,0.820979,2.35904
ff_125c_3.63v_1u_0.1_36,ff,125,3.63,1u,0.1,36,0.000812381,0.00202283,0.00236059,1.80052,1.79885,3.46617,50.652,3.45857,-0.148808,2.13907,3.62632,5.7429e-09,7.71409e-06,3.63,4.53069e-08,-2.69817e-06,0.82614,2.36059
ff_125c_3.63v_4.7u_0.001_36,ff,125,3.63,4.7u,0.001,36,0.000812104,0.00202283,0.00236059,1.8024,1.79885,16.0664,53.6439,3.41536,-0.53314,2.13907,3.62632,5.36275e-09,0.00882341,3.63,4.26064e-08,-1.31729e-07,0.825951,2.36059
ff_125c_3.63v_4.7u_0.5_36,ff,125,3.63,4.7u,0.5,36,0.000812245,0.00202283,0.00236059,1.80174,1.79885,14.5837,53.6584,3.12318,-0.297616,2.13907,3.62632,5.15213e-10,0.00935863,3.63,4.21858e-08,3.12828e-06,0.826047,2.36059
ff_27c_2.97v_1u_0.1_36,ff,27,2.97,1u,0.1,36,0.000787817,0.0021517,0.00253986,1.80688,1.79934,3.82621,50.8846,3.81479,-1.12073,2.08824,2.96994,9.25417e-10,1.14194e-08,2.97001,-7.02078e-09,2.52393e-05,0.733201,2.53986
ff_27c_3.30v_1u_0.1_36,ff,27,3.30,1u,0.1,36,0.000810479,0.00218371,0.00257864,1.80595,1.7993,3.78825,50.8487,3.78203,-0.970947,2.16691,3.29993,1.73568e-09,2.04001e-08,3.3,7.60858e-09,-7.39025e-06,0.72821,2.57864
ff_27c_3.63v_1u_0.1_36,ff,27,3.63,1u,0.1,36,0.000830811,0.00221016,0.00260898,1.80501,1.79919,3.78423,50.8162,3.74779,-0.82839,2.24155,3.62992,1.32785e-09,3.68982e-08,3.63,3.3287e-08,3.17126e-05,0.72498,2.60898
fs_-40c_2.97v_1u_0.1_36,fs,-40,2.97,1u,0.1,36,0.00111172,0.00336595,0.00404799,1.81105,1.79946,2.9948,50.7759,2.99314,-1.5758,2.19462,2.9699,2.25673e-09,4.5134e-09,2.96998,2.05248e-08,-1.17332e-05,0.44361,4.04799
fs_-40c_3.30v_1u_0.1_36,fs,-40,3.30,1u,0.1,36,0.00115084,0.00343597,0.00415288,1.80962,1.79944,2.93196,50.6972,2.91981,-1.30663,2.19547,3.29989,4.97553e-10,2.78814e-09,3.30001,1.28772e-08,3.90527e-06,0.437612,4.15288
fs_-40c_3.63v_1u_0.1_36,fs,-40,3.63,1u,0.1,36,0.00118422,0.00348544,0.00421523,1.80853,1.7994,2.88375,50.6602,2.88041,-1.15698,2.19605,3.62988,1.02667e-09,9.35189e-09,3.63001,1.51496e-08,-9.15157e-06,0.434552,4.21523
fs_125c_2.97v_1u_0.1_36,fs,125,2.97,1u,0.1,36,0.000996582,0.00274273,0.00325998,1.80732,1.79921,2.82155,50.7196,2.81786,-0.844151,2.155,2.96749,1.05605e-09,1.00188e-07,2.97,3.2909e-08,5.51306e-06,0.572689,3.25998
fs_125c_3.30v_1u_0.1_36,fs,125,3.30,1u,0.1,36,0.00103482,0.00280121,0.00333407,1.80633,1.79918,2.79118,50.6738,2.78802,-0.713658,2.24078,3.29737,1.66368e-09,1.12931e-07,3.29999,4.31314e-08,7.12334e-05,0.566126,3.33407
fs_125c_3.63v_1u_0.1_36,fs,125,3.63,1u,0.1,36,0.00107006,0.00284927,0.00339061,1.80535,1.79911,2.76618,50.6386,2.76357,-0.610534,2.32228,3.62721,2.56376e-09,1.30363e-07,3.62999,2.4129e-08,-5.4922e-05,0.562047,3.39061
fs_27c_2.97v_1u_0.1_36,fs,27,2.97,1u,0.1,36,0.00103826,0.00303034,0.00362809,1.81011,1.79937,2.9762,50.7812,2.97145,-1.34424,2.25563,2.9699,1.14501e-09,1.55251e-09,2.97,1.03499e-08,2.47175e-06,0.501988,3.62809
fs_27c_3.30v_1u_0.1_36,fs,27,3.30,1u,0.1,36,0.00107751,0.00309538,0.0037171,1.80885,1.79935,2.92955,50.7198,2.91916,-1.15434,2.34213,3.29989,2.08123e-09,7.62513e-09,3.29998,7.42107e-09,3.09061e-05,0.495572,3.7171
fs_27c_3.63v_1u_0.1_36,fs,27,3.63,1u,0.1,36,0.00111248,0.00314512,0.00377765,1.80781,1.79929,2.88817,50.6821,2.88585,-1.00035,2.41913,3.62988,2.08648e-09,1.46357e-08,3.62998,-3.64242e-09,2.78436e-05,0.491971,3.77765
res_ff_-40c_2.97v_0.33u_0.001_36,res_ff,-40,2.97,0.33u,0.001,36,0.00088088,0.00258213,0.00308261,1.81012,1.79944,1.22961,50.4663,3.64636,-1.46745,2.26026,2.96994,1.2321e-09,1.61905e-09,2.97,5.43969e-09,6.05485e-06,0.587803,3.08261
res_ff_-40c_2.97v_0.33u_0.5_36,res_ff,-40,2.97,0.33u,0.5,36,0.00088088,0.00258213,0.00308261,1.81008,1.79944,1.2171,50.4674,3.5986,-1.42154,2.26026,2.96994,6.61684e-10,5.17385e-09,2.97,1.3131e-08,-3.94256e-06,0.587803,3.08261
res_ff_-40c_2.97v_1u_0.1_1e9,res_ff,-40,2.97,1u,0.1,1e9,0.000879486,0.00258067,0.00308073,1.81136,1.80787,4.06726,4.08291,4.0406,-0.000767398,2.26026,2.96994,0.000299846,1.80599,2.97,2.4366e-08,-1.73565e-05,0.587826,3.08073
res_ff_-40c_2.97v_1u_0.1_36,res_ff,-40,2.97,1u,0.1,36,0.000880865,0.00258213,0.00308261,1.81042,1.79944,3.7199,50.8869,3.70118,-1.74404,2.26026,2.96994,4.35152e-10,4.5181e-09,2.96999,1.61001e-10,1.08642e-05,0.587798,3.08261
res_ff_-40c_2.97v_4.7u_0.001_36,res_ff,-40,2.97,4.7u,0.001,36,0.000880798,0.00258213,0.00308263,1.81123,1.79944,15.7301,53.2338,3.34124,-1.95331,2.26026,2.96994,1.77127e-09,0.00882454,2.97,1.14402e-08,-2.53007e-06,0.587775,3.08263
res_ff_-40c_2.97v_4.7u_0.5_36,res_ff,-40,2.97,4.7u,0.5,36,0.000880798,0.00258213,0.00308263,1.81062,1.79944,13.9974,53.2288,3.01818,-1.3329,2.26026,2.96994,3.42371e-10,0.00936024,2.97,1.66433e-08,-9.88571e-06,0.587775,3.08263
res_ff_-40c_3.30v_1u_0.1_36,res_ff,-40,3.30,1u,0.1,36,0.000908675,0.00262728,0.0031442,1.80921,1.7994,3.67289,50.829,3.63125,-1.50713,2.34497,3.29993,2.84425e-09,6.82306e-09,3.29999,3.91227e-10,1.29806e-05,0.581867,3.1442
res_ff_-40c_3.63v_0.33u_0.001_36,res_ff,-40,3.63,0.33u,0.001,36,0.000934259,0.00266267,0.00318683,1.80781,1.79933,1.18798,50.3951,3.52589,-1.08367,2.42511,3.62992,7.60905e-10,1.39298e-08,3.63001,2.31728e-08,1.41291e-05,0.578566,3.18683
res_ff_-40c_3.63v_0.33u_0.5_36,res_ff,-40,3.63,0.33u,0.5,36,0.000934259,0.00266267,0.00318683,1.80778,1.79933,1.17418,50.3966,3.4797,-1.07276,2.42511,3.62992,6.13614e-10,-7.49817e-09,3.63002,2.75586e-08,1.70706e-05,0.578566,3.18683
res_ff_-40c_3.63v_1u_0.1_1e9,res_ff,-40,3.63,1u,0.1,1e9,0.000933174,0.00266173,0.00318582,1.80883,1.80546,3.92151,3.94192,3.90178,-0.000744249,2.42511,3.62992,0.000295271,1.80358,3.63,1.12652e-08,5.41796e-05,0.578518,3.18582
res_ff_-40c_3.63v_1u_0.1_36,res_ff,-40,3.63,1u,0.1,36,0.000934247,0.00266267,0.00318683,1.80801,1.79933,3.60949,50.7876,3.58995,-1.28713,2.42511,3.62992,2.39142e-09,1.01314e-08,3.63002,2.69313e-08,-2.22122e-05,0.578562,3.18683
res_ff_-40c_3.63v_4.7u_0.001_36,res_ff,-40,3.63,4.7u,0.001,36,0.000934189,0.00266266,0.00318683,1.8087,1.79933,15.3447,52.9873,3.25531,-1.57748,2.42511,3.62992,2.24543e-09,0.00882201,3.63,1.03552e-08,-6.34643e-07,0.578546,3.18683
res_ff_-40c_3.63v_4.7u_0.5_36,res_ff,-40,3.63,4.7u,0.5,36,0.000934189,0.00266266,0.00318683,1.80819,1.79933,13.5992,52.9838,2.92948,-1.06575,2.42511,3.62992,1.69585e-09,0.00935881,3.62999,2.32993e-08,-1.76839e-05,0.578546,3.18683
res_ff_125c_2.97v_0.33u_0.001_36,res_ff,125,2.97,0.33u,0.001,36,0.000795914,0.0021033,0.00246837,1.80481,1.79915,1.06878,50.316,3.23095,-0.475087,2.09453,2.9696,8.12673e-10,5.08717e-07,2.97,2.40628e-08,-1.27777e-05,0.764885,2.46837
res_ff_125c_2.97v_0.33u_0.5_36,res_ff,125,2.97,0.33u,0.5,36,0.000795914,0.0021033,0.00246837,1.80479,1.79915,1.05977,50.3177,3.20508,-0.467169,2.09453,2.9696,8.20636e-10,5.08143e-07,2.97,2.35711e-08,8.57514e-06,0.764885,2.46837
res_ff_125c_2.97v_1u_0.1_1e9,res_ff,125,2.97,1u,0.1,1e9,0.000794822,0.00210101,0.00246573,1.8086,1.80663,4.02969,4.05005,4.02178,-0.000375572,2.09453,2.9696,0.000148902,1.80479,2.97,2.95486e-08,-5.16062e-05,0.765587,2.46573
res_ff_125c_2.97v_1u_0.1_36,res_ff,125,2.97,1u,0.1,36,0.000795876,0.0021033,0.00246838,1.80567,1.79915,3.5214,50.8282,3.51405,-0.751905,2.09453,2.9696,8.21653e-10,5.09176e-07,2.97,2.3096e-08,-3.24186e-05,0.764863,2.46838
res_ff_125c_2.97v_4.7u_0.001_36,res_ff,125,2.97,4.7u,0.001,36,0.000795687,0.00210331,0.0024684,1.80772,1.79915,15.9057,53.7465,3.38239,-1.15181,2.09453,2.9696,6.36983e-10,0.0088216,2.97,2.11636e-08,4.62323e-06,0.764746,2.4684
res_ff_125c_2.97v_4.7u_0.5_36,res_ff,125,2.97,4.7u,0.5,36,0.000795778,0.00210331,0.0024684,1.8068,1.79915,14.5408,53.7492,3.11202,-0.750842,2.09453,2.9696,6.69432e-10,0.00935707,2.97,1.67857e-08,3.42341e-05,0.7648,2.4684
res_ff_125c_3.30v_1u_0.1_36,res_ff,125,3.30,1u,0.1,36,0.000823553,0.00214338,0.00251735,1.80466,1.7991,3.48907,50.7821,3.48173,-0.620437,2.17748,3.29958,1.05483e-09,5.69071e-07,3.30001,3.75024e-08,-9.83651e-05,0.757675,2.51735
res_ff_125c_3.63v_0.33u_0.001_36,res_ff,125,3.63,0.33u,0.001,36,0.000848733,0.00217671,0.00255586,1.80293,1.79895,1.04923,50.2572,3.16836,-0.302512,2.25635,3.62955,2.27018e-09,6.46469e-07,3.63001,-9.48238e-09,-6.49045e-05,0.753025,2.55586
res_ff_125c_3.63v_0.33u_0.5_36,res_ff,125,3.63,0.33u,0.5,36,0.000848733,0.00217671,0.00255586,1.80292,1.79895,1.04016,50.2594,3.14238,-0.301412,2.25635,3.62955,1.34391e-09,6.52892e-07,3.62999,-1.85212e-09,-6.14759e-05,0.753025,2.55586
res_ff_125c_3.63v_1u_0.1_1e9,res_ff,125,3.63,1u,0.1,1e9,0.000847369,0.00217488,0.00255392,1.8063,1.80443,3.93047,3.95582,3.92435,-0.000361513,2.25635,3.62955,0.000143421,1.8026,3.63,1.9469e-08,-5.30395e-05,0.753289,2.55392
res_ff_125c_3.63v_1u_0.1_36,res_ff,125,3.63,1u,0.1,36,0.000848698,0.00217671,0.00255586,1.80359,1.79895,3.45265,50.7424,3.44944,-0.500504,2.25635,3.62955,1.18621e-09,6.46126e-07,3.63,1.90888e-08,-5.23592e-05,0.753005,2.55586
res_ff_125c_3.63v_4.7u_0.001_36,res_ff,125,3.63,4.7u,0.001,36,0.000848452,0.00217671,0.00255587,1.8054,1.79895,15.6801,53.5378,3.33282,-0.895718,2.25635,3.62955,1.24214e-09,0.00881861,3.63,-3.65256e-10,-5.53911e-05,0.752866,2.55587
res_ff_125c_3.63v_4.7u_0.5_36,res_ff,125,3.63,4.7u,0.5,36,0.000848532,0.00217671,0.00255587,1.80462,1.79895,14.2737,53.5434,3.05681,-0.559971,2.25635,3.62955,1.24309e-09,0.00935414,3.63001,4.62537e-09,-8.41599e-05,0.752911,2.55587
res_ff_27c_2.97v_1u_0.1_36,res_ff,27,2.97,1u,0.1,36,0.000827878,0.00233015,0.00276221,1.80926,1.79934,3.70077,50.9069,3.68496,-1.42215,2.19325,2.96994,1.85046e-09,5.07583e-09,2.96998,2.9128e-08,-4.40262e-05,0.665658,2.76221
res_ff_27c_3.30v_1u_0.1_36,res_ff,27,3.30,1u,0.1,36,0.00085595,0.00237336,0.00281795,1.8081,1.7993,3.65746,50.8539,3.63601,-1.22177,2.27719,3.29993,1.57965e-09,5.83285e-09,3.3,1.94094e-08,-1.02905e-05,0.659018,2.81795
res_ff_27c_3.63v_1u_0.1_36,res_ff,27,3.63,1u,0.1,36,0.000881616,0.00240825,0.00285918,1.80693,1.7992,3.62028,50.8125,3.59968,-1.07993,2.35677,3.62993,5.43139e-10,1.64046e-08,3.62999,-3.96255e-09,3.51607e-05,0.655036,2.85918
res_ss_-40c_2.97v_0.33u_0.001_36,res_ss,-40,2.97,0.33u,0.001,36,0.00140195,0.00424612,0.00515386,2.41617,1.80473,205.38,258.075,531.854,-199.616,1.7568,2.85518,0.843769,1.61925e-09,2.97,1.08034e-08,-3.85727e-06,0.351596,5.15386
res_ss_-40c_2.97v_0.33u_0.5_36,res_ss,-40,2.97,0.33u,0.5,36,0.00140195,0.00424612,0.00515386,1.80945,1.7995,0.72757,50.3674,2.20087,-0.894085,1.75679,2.96981,9.91186e-10,2.01484e-09,2.97,6.54309e-09,5.14924e-06,0.351596,5.15386
res_ss_-40c_2.97v_1u_0.1_1e9,res_ss,-40,2.97,1u,0.1,1e9,0.0013999,0.00424397,0.0051511,1.81067,1.80751,2.63229,2.64275,2.62868,-0.00125807,1.75679,2.96981,0.000500512,1.80558,2.97,2.48039e-08,-1.62391e-05,0.351609,5.1511
res_ss_-40c_2.97v_1u_0.1_36,res_ss,-40,2.97,1u,0.1,36,0.00140193,0.00424612,0.00515386,1.80976,1.7995,2.3405,50.6152,2.33661,-1.09207,1.75679,2.96981,1.89208e-09,1.59893e-09,2.97,9.00724e-09,7.80839e-07,0.351594,5.15386
res_ss_-40c_2.97v_4.7u_0.001_36,res_ss,-40,2.97,4.7u,0.001,36,0.00140186,0.00424612,0.00515387,1.81039,1.7995,10.2813,52.008,2.18595,-1.32252,1.75679,2.96981,1.0288e-09,0.00882471,2.97,9.44659e-09,6.58011e-08,0.351585,5.15387
res_ss_-40c_2.97v_4.7u_0.5_36,res_ss,-40,2.97,4.7u,0.5,36,0.00140186,0.00424612,0.00515387,1.80997,1.7995,9.43538,52.0069,2.02106,-0.954567,1.75679,2.96981,1.03703e-09,0.0093625,2.97001,1.86878e-08,-1.04307e-05,0.351585,5.15387
res_ss_-40c_3.30v_1u_0.1_36,res_ss,-40,3.30,1u,0.1,36,0.00144456,0.00431512,0.00524725,1.80862,1.79948,2.30499,50.5716,2.30123,-0.951749,1.75737,3.2998,5.19766e-09,4.53327e-09,3.3,9.587e-09,8.65902e-06,0.348364,5.24725
res_ss_-40c_3.63v_0.33u_0.001_36,res_ss,-40,3.63,0.33u,0.001,36,0.00148102,0.00436657,0.00530967,2.31812,1.68696,311.886,368.38,908.483,-193.79,1.75793,4.21543,0.409495,1.39509e-08,3.63,1.47107e-08,-5.28585e-06,0.346554,5.30967
res_ss_-40c_3.63v_0.33u_0.5_36,res_ss,-40,3.63,0.33u,0.5,36,0.00148102,0.00436657,0.00530967,1.80737,1.79941,0.709241,50.3076,2.14545,-0.702431,1.75796,3.62978,1.08939e-09,1.09303e-08,3.63,2.99001e-08,-2.79529e-05,0.346554,5.30967
res_ss_-40c_3.63v_1u_0.1_1e9,res_ss,-40,3.63,1u,0.1,1e9,0.00147928,0.00436507,0.00530806,1.80839,1.80545,2.55319,2.56615,2.5491,-0.0012495,1.75796,3.62978,0.000497317,1.80352,3.63,1.29981e-08,3.89109e-05,0.346526,5.30806
res_ss_-40c_3.63v_1u_0.1_36,res_ss,-40,3.63,1u,0.1,36,0.00148101,0.00436657,0.00530967,1.8076,1.79941,2.28409,50.5399,2.27962,-0.829336,1.75796,3.62978,1.16753e-09,1.45437e-08,3.63,-1.14214e-09,1.86716e-05,0.346553,5.30967
res_ss_-40c_3.63v_4.7u_0.001_36,res_ss,-40,3.63,4.7u,0.001,36,0.00148095,0.00436657,0.00530968,1.80812,1.79941,10.072,51.8503,2.14107,-1.06461,1.75796,3.62978,8.35797e-10,0.00882359,3.63001,3.02692e-09,-6.43818e-06,0.346546,5.30968
res_ss_-40c_3.63v_4.7u_0.5_36,res_ss,-40,3.63,4.7u,0.5,36,0.00148095,0.00436657,0.00530968,1.80777,1.79941,9.20818,51.852,1.97387,-0.765984,1.75796,3.62978,1.41827e-09,0.00935936,3.63002,1.75466e-10,-1.91199e-05,0.346546,5.30968
res_ss_125c_2.97v_0.33u_0.001_36,res_ss,125,2.97,0.33u,0.001,36,0.00126325,0.00345351,0.00413501,1.80483,1.79924,0.62237,50.2314,1.88456,-0.316184,2.07318,2.96932,1.22118e-08,5.08719e-07,2.97,2.25481e-08,-5.67342e-07,0.456567,4.13501
res_ss_125c_2.97v_0.33u_0.5_36,res_ss,125,2.97,0.33u,0.5,36,0.00126325,0.00345351,0.00413501,1.80482,1.79924,0.619927,50.2325,1.87704,-0.315209,2.07318,2.96932,2.69463e-09,5.04329e-07,2.97,-1.3646e-08,0.000102721,0.456567,4.13501
res_ss_125c_2.97v_1u_0.1_1e9,res_ss,125,2.97,1u,0.1,1e9,0.00126093,0.00344976,0.00413073,1.80836,1.80472,2.54103,2.55442,2.53938,-0.00102556,2.07318,2.96932,0.000407656,1.80282,2.97,1.74552e-08,-6.84854e-05,0.456865,4.13073
res_ss_125c_2.97v_1u_0.1_36,res_ss,125,2.97,1u,0.1,36,0.00126322,0.00345351,0.00413502,1.80547,1.79924,2.12426,50.5285,2.12305,-0.472175,2.07318,2.96932,2.60459e-09,5.09932e-07,2.96999,6.94079e-10,-9.07219e-05,0.456561,4.13502
res_ss_125c_2.97v_4.7u_0.001_36,res_ss,125,2.97,4.7u,0.001,36,0.00126305,0.00345351,0.00413504,1.8071,1.79924,10.1365,52.2613,2.15597,-0.762368,2.07318,2.96932,1.19253e-09,0.00882164,2.96999,-4.13018e-09,-9.64015e-05,0.456525,4.13504
res_ss_125c_2.97v_4.7u_0.5_36,res_ss,125,2.97,4.7u,0.5,36,0.00126304,0.00345351,0.00413504,1.80651,1.79924,9.50818,52.2635,2.02923,-0.548156,2.07318,2.96932,1.94451e-09,0.00935721,2.97001,3.55079e-08,-6.965e-05,0.456523,4.13504
res_ss_125c_3.30v_1u_0.1_36,res_ss,125,3.30,1u,0.1,36,0.00130521,0.00351427,0.004209,1.80462,1.7992,2.10775,50.4974,2.10614,-0.399511,2.15345,3.29929,4.27278e-09,5.69631e-07,3.3,2.27692e-08,-1.96526e-06,0.452681,4.209
res_ss_125c_3.63v_0.33u_0.001_36,res_ss,125,3.63,0.33u,0.001,36,0.00134252,0.00356401,0.00426653,1.80319,1.79907,0.61162,50.1845,1.8519,-0.225943,2.21848,3.62924,7.88495e-09,6.4647e-07,3.63,2.8797e-08,2.01984e-05,0.450148,4.26653
res_ss_125c_3.63v_0.33u_0.5_36,res_ss,125,3.63,0.33u,0.5,36,0.00134252,0.00356401,0.00426653,1.80319,1.79907,0.60912,50.1855,1.84417,-0.225524,2.21848,3.62924,2.45065e-09,6.47441e-07,3.63,2.46134e-08,1.74179e-05,0.450148,4.26653
res_ss_125c_3.63v_1u_0.1_1e9,res_ss,125,3.63,1u,0.1,1e9,0.0013387,0.00356095,0.0042633,1.80631,1.80283,2.48279,2.49959,2.48092,-0.00101535,2.21848,3.62924,0.000403674,1.80094,3.63,3.31958e-08,6.4029e-05,0.449994,4.2633
res_ss_125c_3.63v_1u_0.1_36,res_ss,125,3.63,1u,0.1,36,0.00134249,0.00356401,0.00426653,1.80368,1.79907,2.09029,50.4668,2.08879,-0.331585,2.21848,3.62924,5.64119e-09,6.46298e-07,3.63,2.19451e-08,3.08535e-06,0.450142,4.26653
res_ss_125c_3.63v_4.7u_0.001_36,res_ss,125,3.63,4.7u,0.001,36,0.00134233,0.003564,0.00426653,1.80511,1.79907,9.99929,52.1326,2.12671,-0.597005,2.21848,3.62924,4.08514e-09,0.00881916,3.63,2.56851e-08,1.46615e-05,0.450112,4.26653
