corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result
ff_-40c_2.97v,ff,-40,2.97,10,1,0.001,1.79953,143.4,127178,-5.44,20342.5,-31.87,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,1,0.05,1.79953,143.4,127223,-3.20,26281.8,-27.41,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,1,0.2,1.79953,143.4,127973,3.61,1.90741e+06,42.02,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,1,0.5,1.79953,143.4,132247,16.84,2.52672e+06,38.44,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.001,1.79953,143.4,58744.3,-2.43,9722.55,-31.25,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.05,1.79953,143.4,58852.2,2.43,2.09075e+06,55.51,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.2,1.79953,143.4,60513.2,17.05,2.6815e+06,47.27,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.5,1.79953,143.4,70544.4,43.09,2.77322e+06,39.82,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.001,1.79953,141.8,267594,-11.40,48193.3,-29.88,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.05,1.79953,141.8,267621,-9.84,51701.4,-28.66,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.2,1.79953,141.8,268312,-5.12,70449.5,-23.29,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.5,1.79953,141.8,272446,4.10,1.56598e+06,27.55,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.001,1.79953,141.8,154473,-6.58,27826.3,-29.81,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.05,1.79953,141.8,154550,-3.86,35904.3,-25.38,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.2,1.79953,141.8,155868,4.38,1.88389e+06,38.48,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.5,1.79953,141.8,163596,20.13,2.50263e+06,34.96,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.001,1.79953,141.8,71389.2,-2.95,13166.6,-29.37,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.05,1.79953,141.8,71579.2,2.95,2.0683e+06,51.99,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.2,1.79953,141.8,74597.9,20.55,2.65898e+06,43.80,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.5,1.79953,141.8,92892.4,49.84,2.74883e+06,36.35,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.001,1.79953,139.6,303260,-12.79,63064.1,-27.41,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.05,1.79953,139.6,303287,-11.03,67642.5,-26.20,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.2,1.79953,139.6,304266,-5.69,91972.8,-20.85,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.5,1.79953,139.6,310254,4.65,1.54647e+06,25.18,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.001,1.79953,139.6,175315,-7.41,36388.4,-27.36,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.05,1.79953,139.6,175422,-4.32,46899.3,-22.95,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,1.79953,139.6,177346,4.99,1.86455e+06,36.14,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,1.79953,139.6,188635,22.54,2.48248e+06,32.67,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,1.79953,139.6,81078.4,-3.33,17146.9,-27.00,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,1.79953,139.6,81356.5,3.37,2.04965e+06,49.67,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,1.79953,139.6,85782.2,23.18,2.64015e+06,41.52,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,1.79953,139.6,112730,54.06,2.72839e+06,34.07,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,1.79951,127.9,3933.19,-0.04,3456.42,-2.24,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,1.79951,127.9,3933.19,-0.02,3713.48,-1.00,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,1.79951,127.9,3933.19,0.05,5105.07,4.53,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,1.79951,127.9,3933.2,0.19,1.66041e+06,101.34,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,1.79951,127.9,2259.48,0.12,3370.4,6.95,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,1.79951,127.9,2259.48,0.16,4373.03,11.47,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,1.79951,127.9,2259.49,0.28,1.96595e+06,111.84,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,1.79951,127.9,2259.51,0.53,2.57427e+06,107.63,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,1.79951,127.8,1042.08,0.42,3384.7,20.46,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,1.79951,127.8,1042.08,0.50,2.14347e+06,125.14,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,1.79951,127.8,1042.09,0.77,2.72186e+06,116.30,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,1.79951,127.8,1042.14,1.30,2.81496e+06,108.75,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,1.79951,141.1,42043.5,-1.64,6616.52,-32.12,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,1.79951,141.1,42043.7,-1.40,7158.44,-30.76,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,1.79951,141.1,42046.5,-0.65,10340.4,-24.37,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,1.79951,141.1,42063.2,0.85,2.20232e+06,64.30,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,1.79951,141.1,24154.3,-0.93,4557.06,-28.97,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,1.79951,141.1,24154.7,-0.50,6108.11,-23.89,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,1.79951,141.1,24159.9,0.80,2.47572e+06,74.06,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,1.79951,141.1,24189.4,3.41,3.0527e+06,69.20,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,1.79951,141.1,11143.3,-0.39,3485.3,-20.19,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,1.79951,141.1,11144,0.54,2.64048e+06,87.07,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,1.79951,141.1,11155.4,3.36,3.19787e+06,77.82,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,1.79951,141.1,11219.1,9.00,3.28999e+06,70.26,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,1.7995,142.4,114599,-4.58,16008.9,-34.21,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,1.7995,142.4,114602,-3.91,17287.9,-32.88,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,1.7995,142.4,114658,-1.87,24680.5,-26.70,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,1.7995,142.4,114991,2.19,2.0655e+06,46.03,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,1.7995,142.4,65889.1,-2.62,9510.15,-33.63,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,1.7995,142.4,65895.4,-1.45,12649.8,-28.68,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,1.7995,142.4,65997.3,2.10,2.34566e+06,55.96,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,1.7995,142.4,66598.2,9.15,2.92743e+06,51.33,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,1.7995,142.4,30404.6,-1.16,5141.23,-30.88,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,1.7995,142.4,30419.9,1.36,2.51327e+06,69.06,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,1.7995,142.4,30652.8,9.04,3.07387e+06,59.98,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,1.7995,142.4,31972.1,23.99,3.1652e+06,52.44,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,1.7995,142.5,234692,-9.42,35211.5,-33.03,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,1.7995,142.5,234716,-8.06,37976,-31.72,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,1.7995,142.5,235200,-3.90,53782.3,-25.67,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,1.7995,142.5,238017,4.26,1.97426e+06,32.93,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,1.7995,142.5,135296,-5.42,20400.2,-32.89,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,1.7995,142.5,135351,-3.04,26995.8,-28.03,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,1.7995,142.5,136243,4.20,2.26082e+06,43.00,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,1.7995,142.5,141447,18.22,2.84364e+06,38.51,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,1.7995,142.5,62489.6,-2.42,9841.05,-32.12,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,1.7995,142.5,62617.9,2.75,2.43114e+06,56.15,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,1.7995,142.5,64645.1,18.28,2.99323e+06,47.20,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,1.7995,142.5,76786.1,45.44,3.08172e+06,39.67,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,1.7995,141.8,284965,-11.39,47284.8,-31.32,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,1.7995,141.8,285003,-9.73,50991.5,-30.01,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,1.7995,141.8,285842,-4.71,72012.3,-24.01,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,1.7995,141.8,290893,5.09,1.94754e+06,29.34,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,1.7995,141.8,164540,-6.58,27322.4,-31.23,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,1.7995,141.8,164635,-3.69,36099.2,-26.39,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,1.7995,141.8,166222,5.08,2.23628e+06,39.45,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,1.7995,141.8,175647,21.76,2.81857e+06,35.01,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,1.7995,141.8,76045.8,-2.95,12996.4,-30.70,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,1.7995,141.8,76283.8,3.34,2.40797e+06,52.63,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,1.7995,141.8,79945.3,22.03,2.97002e+06,43.71,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,1.7995,141.8,102211,52.27,3.05657e+06,36.18,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,1.7995,140.6,323516,-12.83,60397.1,-29.30,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,1.7995,140.6,323563,-10.96,65121.7,-27.99,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,1.7995,140.6,324771,-5.27,91790.6,-22.02,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,1.7995,140.6,332018,5.74,1.92727e+06,26.98,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,1.7995,140.6,187080,-7.44,34867,-29.23,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,1.7995,140.6,187215,-4.15,46012.7,-24.41,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,1.7995,140.6,189532,5.77,2.21718e+06,37.11,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,1.7995,140.6,203410,24.35,2.79865e+06,32.71,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,1.7995,140.6,86514.5,-3.34,16480.8,-28.82,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,1.7995,140.6,86849.6,3.81,2.38974e+06,50.30,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,1.7995,140.6,92274.5,24.85,2.95174e+06,41.41,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,1.7995,140.6,125128,56.43,3.03645e+06,33.89,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,1.79944,122.9,4117.68,0.07,4860.71,2.88,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,1.79944,122.9,4117.68,0.09,5240.22,4.19,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,1.79944,122.9,4117.68,0.16,7398.55,10.18,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,1.79944,122.9,4117.69,0.31,1.94852e+06,102.55,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,1.79944,122.9,2365.45,0.31,4803.22,12.31,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.05,1.79944,122.9,2365.45,0.35,6343.07,17.14,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.2,1.79944,122.9,2365.46,0.47,2.23304e+06,112.48,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.5,1.79944,122.9,2365.48,0.73,2.81868e+06,107.63,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.001,1.79944,122.8,1090.92,0.82,4855.01,25.93,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.05,1.79944,122.8,1090.92,0.91,2.40193e+06,125.54,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.2,1.79944,122.8,1090.93,1.19,2.96352e+06,116.20,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.5,1.79944,122.8,1090.99,1.74,3.05526e+06,108.60,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.001,1.79944,136.4,44140.4,-1.62,7404.23,-31.02,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.05,1.79944,136.4,44140.6,-1.37,8048.51,-29.57,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.2,1.79944,136.4,44143.9,-0.58,12081.2,-22.51,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.5,1.79944,136.4,44163.2,0.99,2.598e+06,65.43,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.001,1.79944,136.4,25359.3,-0.91,5566.54,-26.34,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.05,1.79944,136.4,25359.7,-0.46,7638.25,-20.85,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.2,1.79944,136.4,25365.7,0.91,2.84478e+06,74.75,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.5,1.79944,136.4,25399.8,3.64,3.38506e+06,69.29,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.001,1.79944,136.4,11698.9,-0.35,4733.12,-15.72,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.05,1.79944,136.4,11699.8,0.62,2.99672e+06,87.55,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.2,1.79944,136.4,11712.9,3.58,3.52405e+06,77.80,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.5,1.79944,136.4,11786.4,9.49,3.61271e+06,70.18,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.001,1.79944,137.9,120437,-4.55,16526.4,-34.53,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.05,1.79944,137.9,120440,-3.85,17936.9,-33.10,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.2,1.79944,137.9,120509,-1.71,26556.5,-26.29,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.5,1.79944,137.9,120904,2.56,2.44234e+06,47.21,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.001,1.79944,137.9,69247,-2.60,10074.2,-33.50,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.05,1.79944,137.9,69254.8,-1.38,13709.8,-28.14,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.2,1.79944,137.9,69378.4,2.35,2.69589e+06,56.66,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.5,1.79944,137.9,70078,9.76,3.24174e+06,51.39,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.001,1.79944,137.9,31957.8,-1.14,5957.31,-29.18,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.05,1.79944,137.9,31975.5,1.51,2.85081e+06,69.53,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.2,1.79944,137.9,32245,9.57,3.38231e+06,59.94,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.5,1.79944,137.9,33783,25.24,3.47029e+06,52.34,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.001,1.79944,138.8,247549,-9.41,35519.3,-33.82,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.05,1.79944,138.8,247578,-7.97,38494.5,-32.42,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.2,1.79944,138.8,248146,-3.59,56447.7,-25.77,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.5,1.79944,138.8,251447,5.01,2.33522e+06,34.08,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.001,1.79944,138.8,142739,-5.42,20671.2,-33.60,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.05,1.79944,138.8,142804,-2.90,27966.5,-28.35,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.2,1.79944,138.8,143846,4.73,2.59601e+06,43.64,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.5,1.79944,138.8,149977,19.46,3.14365e+06,38.50,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.001,1.79944,138.8,65928.6,-2.41,10208.5,-32.41,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.05,1.79944,138.8,66079,3.04,2.75448e+06,56.56,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.2,1.79944,138.8,68468.8,19.39,3.28787e+06,47.08,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.5,1.79944,138.8,82807.7,47.52,3.37279e+06,39.49,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.001,1.79944,138.9,300830,-11.39,46998.8,-32.38,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.05,1.79944,138.9,300878,-9.64,50917,-30.99,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.2,1.79944,138.9,301870,-4.34,74438.5,-24.39,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.5,1.79944,138.9,307922,5.98,2.30335e+06,30.48,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.001,1.79944,138.9,173754,-6.59,27215.4,-32.25,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.05,1.79944,138.9,173870,-3.53,36751.3,-27.03,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.2,1.79944,138.9,175805,5.72,2.56654e+06,40.07,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.5,1.79944,138.9,186942,23.23,3.11388e+06,34.98,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.001,1.79944,138.9,80339.8,-2.95,13094.7,-31.52,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.05,1.79944,138.9,80619.2,3.69,2.72633e+06,53.01,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.2,1.79944,138.9,84953.6,23.37,3.26023e+06,43.57,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.5,1.79944,138.9,111276,54.34,3.34317e+06,35.98,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.001,1.79943,138.8,341868,-12.87,59060.8,-30.66,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.05,1.79943,138.8,341932,-10.88,63963.2,-29.28,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.2,1.79943,138.8,343372,-4.88,93308.5,-22.71,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.5,1.79943,138.8,352090,6.71,2.28001e+06,28.11,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.001,1.79943,138.8,197766,-7.48,34129,-30.58,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.05,1.79943,138.8,197930,-4.00,46019.1,-25.38,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.2,1.79943,138.8,200711,6.48,2.54514e+06,37.72,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.5,1.79943,138.8,217171,25.96,3.09183e+06,32.66,FAIL
