corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.5,1.79945,143,1.60585e+06,-16.68,1.39047e+06,-2.51,FAIL,-1.599,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.001,1.79945,140.5,1.47646e+06,-94.12,458017,-21.41,FAIL,-1.9,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.05,1.79945,140.5,1.48211e+06,-86.04,482934,-20.60,FAIL,-1.786,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.2,1.79945,140.5,1.56274e+06,-68.26,585130,-17.78,FAIL,-1.53,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.5,1.79945,140.5,1.86266e+06,-59.23,891184,-13.18,FAIL,-1.744,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.001,1.79945,140.5,938387,-46.56,456980,-11.83,FAIL,-1.163,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.05,1.79945,140.5,958164,-31.99,545242,-9.19,FAIL,-1.579,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,1.79945,140.5,1.23131e+06,-16.57,980812,-3.21,FAIL,-1.098,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,1.79945,140.5,1.79159e+06,-37.74,1.25124e+06,-6.47,FAIL,-1.418,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,1.79945,140.5,411805,5.80,462053,1.77,FAIL,-0.8936,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,1.79945,140.5,458051,33.71,1.05154e+06,10.17,FAIL,-1.143,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,1.79945,140.5,1.09479e+06,19.76,1.33344e+06,2.53,FAIL,-0.5464,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,1.79945,140.5,1.78182e+06,-29.29,1.38227e+06,-4.79,FAIL,-1.524,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,1.79942,135.2,3322.28,26.37,2.13239e+06,51.40,FAIL,-1.381,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,1.79942,135.2,3322.28,26.39,2.12867e+06,51.35,FAIL,-1.381,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,1.79942,135.2,3322.29,26.45,2.11741e+06,51.22,FAIL,-1.381,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,1.79942,135.2,3322.29,26.56,2.09554e+06,50.96,FAIL,-1.381,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,1.79942,135.2,1840.53,15.38,2.15108e+06,51.32,FAIL,-1.353,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,1.79942,135.2,1840.53,15.41,2.14746e+06,51.28,FAIL,-1.353,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,1.79942,135.2,1840.53,15.51,2.13646e+06,51.15,FAIL,-1.353,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,1.79942,135.2,1840.54,15.71,2.11505e+06,50.89,FAIL,-1.353,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,1.79942,135.1,837.005,7.25,2.15795e+06,51.29,FAIL,-1.481,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,1.79942,135.1,837.005,7.32,2.15435e+06,51.25,FAIL,-1.481,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,1.79942,135.1,837.01,7.53,2.14347e+06,51.13,FAIL,-1.481,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,1.79942,135.1,837.037,7.96,2.12224e+06,50.87,FAIL,-1.48,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,1.79942,146.7,176257,44.35,494471,14.54,FAIL,-0.9414,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,1.79942,146.7,176279,45.37,527732,15.56,PASS,-0.9397,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,1.79942,146.7,176605,48.44,678925,19.30,PASS,-0.9143,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,1.79942,146.7,178441,54.33,1.14265e+06,24.55,PASS,-0.775,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,1.79942,146.7,66015.4,72.95,500791,24.37,PASS,-0.3866,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,1.79942,146.7,66030,74.11,634665,27.97,PASS,-0.3846,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,1.79942,146.7,66259,77.62,1.29682e+06,34.19,PASS,-0.7354,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,1.79942,146.7,67582.9,84.51,1.53486e+06,29.64,PASS,-0.552,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,1.79942,146.7,13404,63.94,549226,39.23,PASS,-0.7559,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,1.79942,146.7,13406.2,65.06,1.57052e+06,45.57,PASS,-0.7539,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,1.79942,146.7,13440.4,68.52,1.64544e+06,37.64,PASS,-0.7244,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,1.79942,146.7,13634.7,75.70,1.66312e+06,30.82,PASS,-0.5626,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,1.79942,147,594752,-9.90,487241,-3.19,FAIL,-0.9615,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,1.79942,147,595367,-6.49,518543,-2.21,FAIL,-0.9425,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,1.79942,147,604539,3.24,656556,1.30,FAIL,-1.396,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,1.79942,147,658881,18.88,1.07945e+06,6.49,FAIL,-0.6605,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,1.79942,147,318750,19.49,488932,6.50,FAIL,-1.235,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,1.79942,147,319725,24.98,604950,9.75,FAIL,-1.183,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,1.79942,147,334615,40.02,1.18785e+06,16.26,FAIL,-1.097,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,1.79942,147,430911,59.25,1.468e+06,12.18,PASS,-0.58,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,1.79942,147,104061,62.63,499344,20.27,PASS,-0.5047,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,1.79942,147,105191,70.97,1.28976e+06,29.37,PASS,-0.8343,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,1.79942,147,126296,93.13,1.55352e+06,20.93,PASS,-0.6426,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,1.79942,147,329399,96.26,1.60111e+06,13.59,PASS,-0.3262,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,1.79942,145.7,1.23367e+06,-61.31,484685,-15.82,FAIL,-1.325,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,1.79942,145.7,1.23823e+06,-54.51,515194,-14.87,FAIL,-1.243,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,1.79942,145.7,1.30513e+06,-38.67,648128,-11.47,FAIL,-1.048,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,1.79942,145.7,1.60866e+06,-31.15,1.05321e+06,-6.35,FAIL,-1.467,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,1.79942,145.7,712121,-20.12,485359,-6.18,FAIL,-1.049,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,1.79942,145.7,721539,-8.38,597034,-3.02,FAIL,-0.8073,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,1.79942,145.7,875224,14.23,1.15576e+06,3.43,FAIL,-1.065,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,1.79942,145.7,1.49226e+06,-3.71,1.43743e+06,-0.53,FAIL,-0.9113,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,1.79942,145.7,299622,22.50,492549,7.49,FAIL,-0.7749,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,1.79942,145.7,318282,44.48,1.23492e+06,16.62,FAIL,-1.109,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,1.79942,145.7,652434,59.97,1.52034e+06,8.32,FAIL,-0.4811,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,1.79942,145.7,1.47327e+06,7.10,1.57047e+06,0.93,FAIL,-1.07,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,1.79942,144,1.4539e+06,-78.81,484827,-19.25,FAIL,-2.013,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,1.79942,144,1.46033e+06,-70.88,515154,-18.30,FAIL,-1.897,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,1.79942,144,1.55188e+06,-53.70,646876,-14.93,FAIL,-1.475,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,1.79942,144,1.90174e+06,-47.51,1.04669e+06,-9.86,FAIL,-1.087,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,1.79942,144,874638,-33.29,484911,-9.63,FAIL,-1.511,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,1.79942,144,891886,-19.33,595684,-6.50,FAIL,-1.133,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,1.79942,144,1.15519e+06,-0.39,1.14824e+06,-0.08,FAIL,-1.135,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,1.79942,144,1.82225e+06,-25.61,1.42871e+06,-4.02,FAIL,-1.872,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,1.79942,144,378616,12.10,491582,4.02,FAIL,-0.7607,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,1.79942,144,414723,38.72,1.22501e+06,13.12,FAIL,-0.6636,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,1.79942,144,979026,38.19,1.51158e+06,4.84,FAIL,-0.6206,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,1.79942,144,1.81103e+06,-17.15,1.56141e+06,-2.55,FAIL,-1.004,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,1.79942,142,1.59918e+06,-90.07,485518,-21.48,FAIL,-2.14,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,1.79942,142,1.60681e+06,-81.39,515718,-20.54,FAIL,-2.002,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,1.79942,142,1.7138e+06,-63.17,646560,-17.19,FAIL,-1.451,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,1.79942,142,2.08928e+06,-56.79,1.04179e+06,-12.17,FAIL,-1.136,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,1.79942,142,997014,-43.11,484807,-11.89,FAIL,-0.8719,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,1.79942,142,1.02156e+06,-27.64,594930,-8.77,FAIL,-1.216,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,1.79942,142,1.36218e+06,-12.81,1.1424e+06,-2.40,FAIL,-0.8982,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,1.79942,142,2.02366e+06,-37.45,1.42162e+06,-6.32,FAIL,-1.798,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,1.79942,142,438950,5.30,491023,1.75,FAIL,-1.349,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,1.79942,142,494394,34.93,1.21801e+06,10.80,FAIL,-0.7594,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,1.79942,142,1.23047e+06,19.97,1.50462e+06,2.54,FAIL,-0.7913,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,1.79942,142,2.01499e+06,-30.01,1.55388e+06,-4.85,FAIL,-1.878,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,1.79933,132.5,3500.45,27.59,2.38647e+06,51.36,FAIL,-1.275,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,1.79933,132.5,3500.45,27.62,2.38222e+06,51.32,FAIL,-1.275,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,1.79933,132.5,3500.45,27.68,2.36936e+06,51.20,FAIL,-1.275,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,1.79933,132.5,3500.46,27.80,2.34426e+06,50.96,FAIL,-1.275,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,1.79933,132.5,1932.16,16.14,2.40383e+06,51.29,FAIL,-1.307,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.05,1.79933,132.5,1932.16,16.17,2.39949e+06,51.25,FAIL,-1.307,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.2,1.79933,132.5,1932.16,16.28,2.38692e+06,51.13,FAIL,-1.307,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.5,1.79933,132.5,1932.17,16.48,2.3624e+06,50.89,FAIL,-1.307,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.001,1.79933,132.3,877.45,7.66,2.41049e+06,51.27,FAIL,-1.46,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.05,1.79933,132.3,877.45,7.73,2.40618e+06,51.23,FAIL,-1.46,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.2,1.79933,132.3,877.456,7.96,2.39341e+06,51.11,FAIL,-1.46,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.5,1.79933,132.3,877.487,8.40,2.36911e+06,50.87,FAIL,-1.459,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.001,1.79933,144.8,188351,42.24,519506,14.59,FAIL,-0.7158,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.05,1.79933,144.8,188377,43.33,558805,15.75,FAIL,-0.7139,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.2,1.79933,144.8,188757,46.61,748568,20.12,PASS,-0.6861,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.5,1.79933,144.8,190910,52.88,1.31291e+06,25.47,PASS,-1.099,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.001,1.79933,144.8,73066.2,71.20,526335,24.43,PASS,-0.7166,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.05,1.79933,144.8,73086.1,72.48,690566,28.60,PASS,-0.7139,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.2,1.79933,144.8,73386.9,76.36,1.47889e+06,34.82,PASS,-0.6736,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.5,1.79933,144.8,75120.4,83.90,1.71226e+06,29.87,PASS,-0.4544,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.001,1.79933,144.8,14608.1,65.90,578961,39.36,PASS,-0.7922,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.05,1.79933,144.8,14611.2,67.11,1.7739e+06,45.82,PASS,-0.7899,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.2,1.79933,144.8,14657.1,70.89,1.82819e+06,37.78,PASS,-0.7544,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.5,1.79933,144.8,14919.3,78.75,1.84138e+06,30.92,PASS,-0.5609,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.001,1.79933,145.4,622526,-9.15,512076,-3.15,FAIL,-0.9748,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.05,1.79933,145.4,623225,-5.58,548907,-2.05,FAIL,-0.954,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.2,1.79933,145.4,633685,4.62,721158,2.04,FAIL,-1.385,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.5,1.79933,145.4,695821,20.99,1.23835e+06,7.42,FAIL,-1.155,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.001,1.79933,145.4,336178,18.46,513985,6.54,FAIL,-1.149,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.05,1.79933,145.4,337294,24.25,655064,10.28,FAIL,-1.093,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.2,1.79933,145.4,354486,40.08,1.35357e+06,16.97,FAIL,-0.9503,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.5,1.79933,145.4,465432,59.83,1.63704e+06,12.40,PASS,-0.7236,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.001,1.79933,145.4,113534,60.25,525751,20.34,PASS,-0.576,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.05,1.79933,145.4,114938,69.31,1.46162e+06,29.91,PASS,-0.9008,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.2,1.79933,145.4,141767,92.68,1.72358e+06,21.05,PASS,-0.4803,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.5,1.79933,145.4,371122,93.72,1.77096e+06,13.65,PASS,-0.4764,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.001,1.79933,144.8,1.30222e+06,-57.61,509550,-15.85,FAIL,-1.123,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.05,1.79933,144.8,1.30773e+06,-50.43,545484,-14.77,FAIL,-1.033,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.2,1.79933,144.8,1.38945e+06,-33.92,711168,-10.81,FAIL,-1.537,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.5,1.79933,144.8,1.75948e+06,-27.89,1.20775e+06,-5.49,FAIL,-1.456,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.001,1.79933,144.8,747692,-18.84,510395,-6.20,FAIL,-1.007,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.05,1.79933,144.8,758512,-6.50,646048,-2.58,FAIL,-0.7432,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.2,1.79933,144.8,937304,17.05,1.31701e+06,4.09,FAIL,-0.773,PASS
