corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,1.79945,140.5,1.61264e+06,250.07,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,1.79945,140.5,2.04429e+06,260.83,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,1.79945,140.5,1.02061e+06,187.34,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,1.79945,140.5,1.14286e+06,249.58,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,1.79945,140.5,1.56637e+06,270.77,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,1.79945,140.5,2.03746e+06,267.81,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,1.79942,135.2,3319.67,28.11,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,1.79942,135.2,3319.67,28.12,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,1.79942,135.2,3319.67,28.18,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,1.79942,135.2,3319.68,28.30,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,1.79942,135.2,1834.3,16.38,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,1.79942,135.2,1834.3,16.41,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,1.79942,135.2,1834.31,16.51,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,1.79942,135.2,1834.32,16.71,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,1.79942,135.1,833.312,7.71,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,1.79942,135.1,833.313,7.78,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,1.79942,135.1,833.318,7.99,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,1.79942,135.1,833.345,8.42,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,1.79942,146.7,250384,78.64,834300,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,1.79942,146.7,250477,80.09,833708,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,1.79942,146.7,251937,84.48,823416,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,1.79942,146.7,260741,93.13,777168,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,1.79942,146.7,72346.4,89.95,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,1.79942,146.7,72367.6,91.23,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,1.79942,146.7,72701.1,95.13,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,1.79942,146.7,74658.6,103.04,844838,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,1.79942,146.7,13683.7,68.89,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,1.79942,146.7,13686,70.03,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,1.79942,146.7,13722.1,73.58,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,1.79942,146.7,13935.7,80.97,853319,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,1.79942,147,1.25472e+06,196.09,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,1.79942,147,1.25643e+06,203.37,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,1.79942,147,1.28281e+06,223.85,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,1.79942,147,1.39082e+06,250.17,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,1.79942,147,1.06472e+06,189.71,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,1.79942,147,1.07196e+06,208.62,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,1.79942,147,1.14868e+06,249.94,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,1.79942,147,1.33723e+06,272.05,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,1.79942,147,122226,87.19,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,1.79942,147,124492,97.24,858025,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,1.79942,147,193920,131.06,499063,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,1.79942,147,1.32904e+06,282.59,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,1.79942,145.7,1.64911e+06,190.05,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,1.79942,145.7,1.65395e+06,199.50,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,1.79942,145.7,1.72378e+06,224.17,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,1.79942,145.7,1.97561e+06,248.50,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,1.79942,145.7,1.31775e+06,194.54,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,1.79942,145.7,1.33849e+06,216.70,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,1.79942,145.7,1.53703e+06,254.09,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,1.79942,145.7,1.92302e+06,265.86,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,1.79942,145.7,1.03598e+06,185.54,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,1.79942,145.7,1.13563e+06,251.26,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,1.79942,145.7,1.49273e+06,275.59,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,1.79942,145.7,1.91582e+06,273.32,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,1.79942,144,1.79192e+06,187.36,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,1.79942,144,1.79832e+06,197.60,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,1.79942,144,1.88824e+06,223.64,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,1.79942,144,2.19547e+06,247.16,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,1.79942,144,1.41806e+06,193.02,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,1.79942,144,1.44406e+06,216.62,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,1.79942,144,1.69435e+06,253.34,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,1.79942,144,2.14657e+06,263.03,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,1.79942,144,1.08671e+06,190.22,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,1.79942,144,1.21571e+06,253.91,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,1.79942,144,1.65049e+06,273.27,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,1.79942,144,2.14012e+06,269.70,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,1.79942,142,1.89322e+06,185.45,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,1.79942,142,1.90071e+06,196.25,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,1.79942,142,2.00673e+06,223.20,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,1.79942,142,2.35478e+06,246.14,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,1.79942,142,1.49053e+06,191.65,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,1.79942,142,1.52198e+06,216.24,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,1.79942,142,1.80989e+06,252.54,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,1.79942,142,2.30746e+06,261.04,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,1.79942,142,1.12535e+06,191.68,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,1.79942,142,1.27778e+06,254.71,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,1.79942,142,1.76784e+06,271.38,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,1.79942,142,2.3013e+06,267.23,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,1.79933,132.5,3499.05,29.41,1.04946e+06,29.53,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,1.79933,132.5,3499.05,29.44,1.05185e+06,29.54,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,1.79933,132.5,3499.05,29.50,1.05872e+06,29.02,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,1.79933,132.5,3499.06,29.62,1.06822e+06,26.59,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,1.79933,132.5,1925.89,17.18,1.04956e+06,39.16,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.05,1.79933,132.5,1925.89,17.22,1.05662e+06,38.91,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.2,1.79933,132.5,1925.89,17.32,1.07036e+06,35.27,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.5,1.79933,132.5,1925.9,17.53,1.07829e+06,29.02,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.001,1.79933,132.3,873.606,8.14,1.05011e+06,52.61,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.05,1.79933,132.3,873.606,8.22,1.07207e+06,47.80,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.2,1.79933,132.3,873.612,8.44,1.08126e+06,37.30,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.5,1.79933,132.3,873.643,8.88,1.08335e+06,29.47,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.001,1.79933,144.8,277491,77.05,884827,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.05,1.79933,144.8,277624,78.66,884107,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.2,1.79933,144.8,279649,83.51,874225,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.5,1.79933,144.8,291849,93.02,818865,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.001,1.79933,144.8,81084.5,89.61,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.05,1.79933,144.8,81114.8,91.04,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.2,1.79933,144.8,81574.1,95.41,965280,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.5,1.79933,144.8,84308.6,104.25,888579,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.001,1.79933,144.8,14943.4,71.13,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.05,1.79933,144.8,14946.6,72.38,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.2,1.79933,144.8,14995.3,76.25,986190,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.5,1.79933,144.8,15282.8,84.38,896876,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.001,1.79933,145.4,1.36063e+06,198.99,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.05,1.79933,145.4,1.36286e+06,206.85,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.2,1.79933,145.4,1.39496e+06,228.52,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.5,1.79933,145.4,1.52544e+06,254.27,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.001,1.79933,145.4,1.15746e+06,196.77,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.05,1.79933,145.4,1.16668e+06,216.88,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.2,1.79933,145.4,1.25828e+06,256.79,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.5,1.79933,145.4,1.47431e+06,275.16,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.001,1.79933,145.4,136292,86.29,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.05,1.79933,145.4,139423,97.48,895372,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.2,1.79933,145.4,295413,136.43,395755,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.5,1.79933,145.4,1.46684e+06,284.81,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.001,1.79933,144.8,1.78815e+06,190.96,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.05,1.79933,144.8,1.79444e+06,201.17,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.2,1.79933,144.8,1.88153e+06,227.12,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.5,1.79933,144.8,2.17989e+06,250.49,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.001,1.79933,144.8,1.43025e+06,196.62,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.05,1.79933,144.8,1.45555e+06,220.38,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.2,1.79933,144.8,1.69417e+06,257.01,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.5,1.79933,144.8,2.13159e+06,266.53,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.001,1.79933,144.8,1.12913e+06,192.75,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.05,1.79933,144.8,1.24695e+06,257.83,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.2,1.79933,144.8,1.65225e+06,276.97,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.5,1.79933,144.8,2.12515e+06,273.27,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.001,1.79933,143.6,1.94341e+06,187.96,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.05,1.79933,143.6,1.95172e+06,199.03,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.2,1.79933,143.6,2.06406e+06,226.34,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.5,1.79933,143.6,2.42692e+06,248.77,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.001,1.79933,143.6,1.53884e+06,194.53,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.05,1.79933,143.6,1.57229e+06,219.77,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.2,1.79933,143.6,1.87111e+06,255.66,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.5,1.79933,143.6,2.38125e+06,263.35,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.001,1.79933,143.6,1.18263e+06,195.21,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.05,1.79933,143.6,1.33737e+06,258.90,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.2,1.79933,143.6,1.83035e+06,274.03,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.5,1.79933,143.6,2.37552e+06,269.37,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.001,1.79933,142,2.0548e+06,185.87,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.05,1.79933,142,2.06455e+06,197.55,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.2,1.79933,142,2.19662e+06,225.78,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.5,1.79933,142,2.60613e+06,247.52,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.001,1.79933,142,1.61856e+06,192.84,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.05,1.79933,142,1.65822e+06,219.17,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.2,1.79933,142,2.00197e+06,254.53,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.5,1.79933,142,2.56322e+06,261.16,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.001,1.79933,142,1.22426e+06,195.72,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.05,1.79933,142,1.40821e+06,258.95,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.2,1.79933,142,1.96329e+06,271.81,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.5,1.79933,142,2.55776e+06,266.74,,inf,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.001,1.79935,131.1,2296.18,18.99,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,0.33,0.05,1.79935,131.1,2296.18,19.00,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,0.33,0.2,1.79935,131.1,2296.18,19.04,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,0.33,0.5,1.79935,131.1,2296.18,19.12,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.001,1.79935,131,1296.64,11.02,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.05,1.79935,131,1296.64,11.05,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.2,1.79935,131,1296.64,11.12,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.5,1.79935,131,1296.64,11.26,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.001,1.79935,130.9,594.075,5.25,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.05,1.79935,130.9,594.075,5.30,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.2,1.79935,130.9,594.077,5.45,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.5,1.79935,130.9,594.086,5.75,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.001,1.79935,145.5,146865,84.98,,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.05,1.79935,145.5,146883,85.84,,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.2,1.79935,145.5,147169,88.44,,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.5,1.79935,145.5,148796,93.61,783293,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.001,1.79935,145.5,40818.9,87.69,,inf,PASS
