corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,pm_base,pm_head,d_pm,gm_base,gm_head,d_gm,f0_base,f0_head,d_f0_pct,res_base,res_head,d_res,result_base,result_head,res_result_base,res_result_head
ff_-40c_2.97v,ff,-40,2.97,0,4.7,0.5,7.83,7.83,0,53.59,53.59,0,821.591,821.591,0,-0.9065,-0.9065,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.001,55.36,55.36,0,21.28,21.28,0,123867,123867,0,-0.5423,-0.5423,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.05,56.08,56.08,0,22.88,22.88,0,123876,123876,0,-0.5415,-0.5415,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.2,58.26,58.26,0,30.33,30.33,0,124001,124001,0,-0.5297,-0.5297,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,0.33,0.5,62.51,62.51,0,37.71,37.71,0,124711,124711,0,-0.5252,-0.5252,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.001,72.97,72.97,0,31.21,31.21,0,41768.7,41768.7,0,-0.4006,-0.4006,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.05,73.71,73.71,0,38.12,38.12,0,41772.5,41772.5,0,-0.3998,-0.3998,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.2,75.97,75.97,0,46.87,46.87,0,41830.6,41830.6,0,-0.4335,-0.4335,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,1,0.5,80.51,80.51,0,40.9,40.9,0,42161.6,42161.6,0,-0.4095,-0.4095,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.001,47.45,47.45,0,47.34,47.34,0,10575.7,10575.7,0,-0.6627,-0.6627,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.05,48.33,48.33,0,53.73,53.73,0,10576.5,10576.5,0,-0.6615,-0.6615,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.2,51.05,51.05,0,48.28,48.28,0,10589.9,10589.9,0,-0.6439,-0.6439,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,0.1,4.7,0.5,56.63,56.63,0,41.67,41.67,0,10665.8,10665.8,0,-0.6159,-0.6159,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.001,49.19,49.19,0,12.36,12.36,0,327073,327073,0,-0.5422,-0.5422,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.05,51.08,51.08,0,13.64,13.64,0,327229,327229,0,-0.5367,-0.5367,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.2,56.67,56.67,0,18.09,18.09,0,329639,329639,0,-0.5135,-0.5135,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,0.33,0.5,67.07,67.07,0,20.74,20.74,0,343973,343973,0,-0.5096,-0.5096,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.001,68.12,68.12,0,22.1,22.1,0,116001,116001,0,-0.4645,-0.4645,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.05,70.17,70.17,0,26.43,26.43,0,116076,116076,0,-0.4582,-0.4582,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.2,76.41,76.41,0,29.85,29.85,0,117237,117237,0,-0.4623,-0.4623,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,1,0.5,89.04,89.04,0,24.44,24.44,0,124455,124455,0,-0.3929,-0.3929,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.001,48.49,48.49,0,36.24,36.24,0,28849,28849,0,-0.6183,-0.6183,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.05,50.9,50.9,0,42.57,42.57,0,28867.4,28867.4,0,-0.6098,-0.6098,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.2,58.52,58.52,0,32.96,32.96,0,29151.2,29151.2,0,-0.6145,-0.6145,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,1,4.7,0.5,74.94,74.94,0,25.51,25.51,0,30894.9,30894.9,0,-0.5247,-0.5247,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.001,27.08,27.08,0,6.2,6.2,0,602798,602798,0,-0.6138,-0.6138,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.05,30.52,30.52,0,7.5,7.5,0,603642,603642,0,-0.5954,-0.5954,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.2,40.22,40.22,0,11.85,11.85,0,616844,616844,0,-0.5907,-0.5907,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.5,55.24,55.24,0,13.75,13.75,0,700715,700715,0,-0.4878,-0.4878,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.001,54.95,54.95,0,15.89,15.89,0,238327,238327,0,-0.5053,-0.5053,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.05,59.12,59.12,0,20.16,20.16,0,238915,238915,0,-0.4791,-0.4791,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.2,71.61,71.61,0,22.73,22.73,0,248481,248482,0.000402445,-0.4515,-0.4515,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.5,94.72,94.72,0,17.2,17.2,0,329594,329594,0,-0.2725,-0.2725,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.001,48.85,48.85,0,29.74,29.74,0,63453.3,63453.3,0,-0.5971,-0.5971,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.05,54.17,54.17,0,35.43,35.43,0,63658.6,63658.6,0,-0.6211,-0.6211,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.2,71.36,71.36,0,25.75,25.75,0,67020.3,67020.3,0,-0.4952,-0.4952,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.5,111.98,111.98,0,18.21,18.21,0,101342,101342,0,-0.2068,-0.2068,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.001,14.58,14.58,0,3.32,3.32,0,736545,736545,0,-0.6971,-0.6971,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.05,18.76,18.76,0,4.6,4.6,0,737914,737914,0,-0.67,-0.67,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.2,30.19,30.19,0,8.9,8.9,0,759582,759582,0,-0.6383,-0.6383,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.5,45.47,45.47,0,10.95,10.95,0,895732,895732,0,-0.5504,-0.5504,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.001,48.25,48.25,0,12.99,12.99,0,312271,312271,0,-0.5305,-0.5305,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.05,53.67,53.67,0,17.18,17.18,0,313542,313542,0,-0.4856,-0.4856,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.2,69.28,69.28,0,19.95,19.95,0,334896,334896,0,-0.4568,-0.4568,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.5,89.25,89.25,0,14.46,14.46,0,546176,546176,0,-0.2658,-0.2658,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.001,50.82,50.82,0,26.79,26.79,0,82283.6,82283.6,0,-0.5645,-0.5645,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.05,57.73,57.73,0,32.67,32.67,0,82749.6,82749.6,0,-0.558,-0.558,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.2,80.29,80.29,0,23.03,23.03,0,90898.5,90898.5,0,-0.4328,-0.4328,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.5,125.67,125.67,0,15.49,15.49,0,316013,316013,0,-0.09041,-0.09041,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.001,5.57,5.57,0,1.25,1.25,0,845297,845297,0,-0.7545,-0.7545,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.05,10.34,10.34,0,2.51,2.51,0,847187,847187,0,-0.7195,-0.7195,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.2,23.06,23.06,0,6.72,6.72,0,877587,877587,0,-0.6721,-0.6721,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.5,37.78,37.78,0,8.81,8.81,0,1.06456e+06,1.06456e+06,0,-0.5852,-0.5852,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.001,42.67,42.67,0,10.91,10.91,0,376847,376847,0,-0.5129,-0.5129,0,FAIL,FAIL,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.05,49.15,49.15,0,15.01,15.01,0,378985,378985,0,-0.5083,-0.5083,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,66.99,66.99,0,17.81,17.81,0,416072,416072,0,-0.4708,-0.4708,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,78.42,78.42,0,12.35,12.35,0,770291,770291,0,-0.3299,-0.3299,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,52.31,52.31,0,24.68,24.68,0,98942.2,98942.2,0,-0.545,-0.545,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,60.61,60.61,0,30.53,30.53,0,99779,99779,0,-0.5663,-0.5663,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,87.96,87.96,0,20.92,20.92,0,115666,115666,0,-0.3765,-0.3765,0,PASS,PASS,PASS,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,103.25,103.25,0,13.38,13.38,0,664398,664398,0,-0.213,-0.213,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,27.1,27.1,0,53.56,53.56,0,3457.39,3457.39,0,-0.756,-0.7561,-0.0001,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,27.12,27.12,0,53.56,53.56,0,3457.39,3457.39,0,-0.7561,-0.7561,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,27.18,27.18,0,53.55,53.55,0,3457.39,3457.39,0,-0.756,-0.756,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,27.3,27.3,0,53.53,53.53,0,3457.4,3457.4,0,-0.756,-0.756,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,15.86,15.86,0,53.55,53.55,0,1908.3,1908.3,0,-0.8394,-0.8394,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,15.9,15.9,0,53.55,53.55,0,1908.3,1908.3,0,-0.8394,-0.8394,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,16,16,0,53.54,53.54,0,1908.3,1908.3,0,-0.8394,-0.8394,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,16.21,16.21,0,53.52,53.52,0,1908.32,1908.32,0,-0.8393,-0.8393,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,7.54,7.54,0,53.55,53.55,0,866.693,866.693,0,-0.8777,-0.8777,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,7.61,7.61,0,53.54,53.54,0,866.693,866.693,0,-0.8777,-0.8777,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,7.83,7.83,0,53.54,53.54,0,866.699,866.699,0,-0.8776,-0.8776,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,8.27,8.27,0,53.52,53.52,0,866.728,866.728,0,-0.8769,-0.8769,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,50.41,50.41,0,20.78,20.78,0,139368,139368,0,-0.619,-0.619,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,51.22,51.22,0,22.6,22.6,0,139379,139379,0,-0.618,-0.618,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,53.67,53.67,0,31.87,31.87,0,139545,139545,0,-0.6029,-0.6029,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,58.42,58.42,0,38.4,38.4,0,140484,140484,0,-0.5853,-0.5853,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,72.36,72.36,0,30.71,30.71,0,50007.5,50007.5,0,-0.4391,-0.4391,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,73.25,73.25,0,39.13,39.13,0,50014,50014,0,-0.4379,-0.4379,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,75.94,75.94,0,47.3,47.3,0,50113,50113,0,-0.4201,-0.4201,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,81.3,81.3,0,41.11,41.11,0,50681.2,50681.2,0,-0.4127,-0.4127,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,52.01,52.01,0,46.68,46.68,0,11749.3,11749.3,0,-0.6036,-0.6036,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,52.98,52.98,0,53.72,53.72,0,11750.6,11750.6,0,-0.6022,-0.6022,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,56.01,56.01,0,48.45,48.45,0,11770.2,11770.2,0,-0.5806,-0.5806,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,62.25,62.25,0,41.79,41.79,0,11881.4,11881.4,0,-0.5905,-0.5905,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,43.79,43.79,0,11.71,11.71,0,374425,374425,0,-0.5525,-0.5525,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,45.95,45.95,0,13.19,13.19,0,374645,374645,0,-0.5454,-0.5454,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,52.3,52.3,0,18.59,18.59,0,378013,378013,0,-0.5651,-0.5651,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,63.83,63.83,0,21.12,21.12,0,398134,398134,0,-0.5181,-0.5181,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,67.09,67.09,0,21.46,21.46,0,138946,138946,0,-0.4542,-0.4542,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,69.53,69.53,0,26.63,26.63,0,139074,139074,0,-0.4452,-0.4452,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,76.93,76.93,0,30.11,30.11,0,141054,141054,0,-0.46,-0.46,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,91.62,91.62,0,24.42,24.42,0,153855,153855,0,-0.3849,-0.3849,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,53.74,53.74,0,35.62,35.62,0,32354.3,32354.3,0,-0.5758,-0.5758,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,56.45,56.45,0,42.77,42.77,0,32382.6,32382.6,0,-0.565,-0.565,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,65.05,65.05,0,32.88,32.88,0,32819.7,32819.7,0,-0.5257,-0.5257,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,84.04,84.04,0,25.38,25.38,0,35637.1,35637.1,0,-0.4595,-0.4595,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,25.08,25.08,0,6.09,6.09,0,658415,658415,0,-0.6155,-0.6155,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,28.83,28.83,0,7.59,7.59,0,659476,659476,0,-0.6658,-0.6658,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,39.36,39.36,0,12.73,12.73,0,676037,676037,0,-0.6179,-0.6179,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,55.15,55.15,0,14.18,14.18,0,781488,781488,0,-0.5006,-0.5006,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,53.95,53.95,0,15.79,15.79,0,267820,267820,0,-0.4974,-0.4974,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,58.63,58.63,0,20.83,20.83,0,268652,268652,0,-0.5201,-0.5201,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,72.47,72.47,0,23.04,23.04,0,282256,282256,0,-0.4425,-0.4425,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,95.95,95.95,0,17.21,17.21,0,407212,407212,0,-0.2627,-0.2627,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,51.07,51.07,0,29.69,29.69,0,69999.6,69999.6,0,-0.5753,-0.5753,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,56.95,56.95,0,35.67,35.67,0,70285.6,70285.6,0,-0.5881,-0.5881,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,76.05,76.05,0,25.7,25.7,0,75057.5,75057.5,0,-0.4813,-0.4813,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,122.62,122.62,0,18.12,18.12,0,141174,141174,0,-0.1362,-0.1362,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,13.25,13.25,0,3.22,3.22,0,794646,794646,0,-0.7057,-0.7057,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,17.75,17.75,0,4.7,4.7,0,796324,796324,0,-0.674,-0.674,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,30.03,30.03,0,9.79,9.79,0,822704,822704,0,-0.6657,-0.6657,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,45.96,45.96,0,11.45,11.45,0,988164,988164,0,-0.5526,-0.5526,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,46.58,46.58,0,12.91,12.91,0,347321,347321,0,-0.5163,-0.5163,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,52.58,52.58,0,17.85,17.85,0,349042,349042,0,-0.5197,-0.5197,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,69.58,69.58,0,20.33,20.33,0,378154,378154,0,-0.4539,-0.4539,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,86.79,86.79,0,14.56,14.56,0,663572,663572,0,-0.2961,-0.2961,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,52.49,52.49,0,26.75,26.75,0,91048.9,91048.9,0,-0.5762,-0.5762,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,60.14,60.14,0,32.98,32.98,0,91702.1,91702.1,0,-0.5517,-0.5517,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,85.29,85.29,0,23.06,23.06,0,103547,103547,0,-0.413,-0.413,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,116.08,116.08,0,15.48,15.48,0,515732,515732,0,-0.1539,-0.1539,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,4.69,4.69,0,1.13,1.13,0,908537,908537,0,-0.7296,-0.7296,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,9.81,9.81,0,2.58,2.58,0,910857,910857,0,-0.7736,-0.7736,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,23.44,23.44,0,7.56,7.56,0,947751,947751,0,-0.7354,-0.7354,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,38.66,38.66,0,9.28,9.28,0,1.17372e+06,1.17372e+06,0,-0.5885,-0.5885,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,40.63,40.63,0,10.8,10.8,0,417133,417133,0,-0.5533,-0.5533,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,47.78,47.78,0,15.63,15.63,0,419976,419976,0,-0.5352,-0.5352,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,66.97,66.97,0,18.17,18.17,0,469401,469401,0,-0.479,-0.479,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,75.23,75.23,0,12.41,12.41,0,905266,905266,0,-0.3655,-0.3655,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,53.64,53.64,0,24.61,24.61,0,110010,110010,0,-0.5682,-0.5682,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,62.87,62.87,0,30.81,30.81,0,111200,111200,0,-0.5031,-0.5031,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,93.45,93.45,0,20.92,20.92,0,135272,135272,0,-0.3249,-0.3249,0,PASS,PASS,PASS,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,94.96,94.96,0,13.34,13.34,0,830172,830172,0,-0.2911,-0.2911,0,PASS,PASS,PASS,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,28.35,28.35,0,53.51,53.51,0,3643.37,3643.37,0,-0.8266,-0.8266,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,28.38,28.38,0,53.51,53.51,0,3643.37,3643.37,0,-0.8266,-0.8266,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,28.44,28.44,0,53.5,53.5,0,3643.37,3643.38,0.000274471,-0.8266,-0.8266,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,28.57,28.57,0,53.49,53.49,0,3643.38,3643.39,0.00027447,-0.8265,-0.8265,0,FAIL,FAIL,PASS,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,16.65,16.65,0,53.5,53.5,0,2003.09,2003.08,-0.000499229,-0.8915,-0.8915,0,FAIL,FAIL,PASS,PASS
