corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.05,1.79945,145.1,1.49008e+06,200.26,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.2,1.79945,145.1,1.54312e+06,223.11,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,0.33,0.5,1.79945,145.1,1.74546e+06,247.87,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.001,1.79945,145.1,1.18481e+06,196.05,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.05,1.79945,145.1,1.1998e+06,216.20,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.2,1.79945,145.1,1.35804e+06,253.09,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,1,0.5,1.79945,145.1,1.68849e+06,266.96,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.001,1.79945,145.1,926807,186.04,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.05,1.79945,145.1,1.00587e+06,248.67,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.2,1.79945,145.1,1.3099e+06,276.66,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.5,1.79945,145.1,1.68044e+06,275.41,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.001,1.79945,143,1.61458e+06,189.05,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.05,1.79945,143,1.61956e+06,198.29,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.2,1.79945,143,1.68794e+06,222.50,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.5,1.79945,143,1.93693e+06,246.72,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.001,1.79945,143,1.27449e+06,194.63,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.05,1.79945,143,1.2948e+06,216.03,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.2,1.79945,143,1.49389e+06,252.62,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,1,0.5,1.79945,143,1.88253e+06,264.30,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.001,1.79945,143,973056,191.05,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.05,1.79945,143,1.07511e+06,251.83,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.2,1.79945,143,1.44592e+06,274.66,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.5,1.79945,143,1.87531e+06,271.88,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.001,1.79945,140.5,1.70506e+06,187.16,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.05,1.79945,140.5,1.71082e+06,196.90,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.2,1.79945,140.5,1.79113e+06,222.02,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.5,1.79945,140.5,2.07312e+06,245.82,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.001,1.79945,140.5,1.33916e+06,193.28,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.05,1.79945,140.5,1.36309e+06,215.62,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,1.79945,140.5,1.59284e+06,251.99,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,1.79945,140.5,2.02128e+06,262.40,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,1.79945,140.5,1.00698e+06,192.79,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,1.79945,140.5,1.12758e+06,252.96,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,1.79945,140.5,1.54662e+06,272.91,,inf,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,1.79945,140.5,2.01435e+06,269.44,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,1.79942,135.2,3319.67,28.10,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,1.79942,135.2,3319.67,28.12,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,1.79942,135.2,3319.67,28.18,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,1.79942,135.2,3319.68,28.30,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,1.79942,135.2,1834.3,16.38,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,1.79942,135.2,1834.3,16.41,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,1.79942,135.2,1834.3,16.51,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,1.79942,135.2,1834.32,16.71,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,1.79942,135.1,833.311,7.71,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,1.79942,135.1,833.311,7.78,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,1.79942,135.1,833.316,7.99,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,1.79942,135.1,833.343,8.42,,inf,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,1.79942,146.7,252133,78.44,796166,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,1.79942,146.7,252239,79.90,795484,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,1.79942,146.7,253797,84.32,785296,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,1.79942,146.7,262904,93.02,741063,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,1.79942,146.7,72391.2,89.93,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,1.79942,146.7,72412.5,91.21,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,1.79942,146.7,72749.1,95.11,882975,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,1.79942,146.7,74712.1,103.02,809077,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,1.79942,146.7,13684,68.89,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,1.79942,146.7,13686.4,70.03,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,1.79942,146.7,13722.4,73.58,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,1.79942,146.7,13936.1,80.97,817290,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,1.79942,147,1.23584e+06,200.46,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,1.79942,147,1.23777e+06,207.61,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,1.79942,147,1.26278e+06,227.68,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,1.79942,147,1.36968e+06,253.24,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,1.79942,147,1.04644e+06,197.72,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,1.79942,147,1.05421e+06,216.04,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,1.79942,147,1.13049e+06,254.85,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,1.79942,147,1.31501e+06,275.50,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,1.79942,147,122423,87.14,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,1.79942,147,124706,97.20,815530,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,1.79942,147,196150,131.17,471469,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,1.79942,147,1.30729e+06,286.15,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,1.79942,145.7,1.6295e+06,192.65,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,1.79942,145.7,1.63455e+06,201.98,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,1.79942,145.7,1.70331e+06,226.30,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,1.79942,145.7,1.95192e+06,250.29,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,1.79942,145.7,1.29972e+06,198.25,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,1.79942,145.7,1.31934e+06,220.07,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,1.79942,145.7,1.51509e+06,256.59,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,1.79942,145.7,1.89841e+06,267.85,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,1.79942,145.7,1.0212e+06,193.69,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,1.79942,145.7,1.11806e+06,256.15,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,1.79942,145.7,1.4709e+06,278.36,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,1.79942,145.7,1.89146e+06,275.38,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,1.79942,144,1.77186e+06,189.66,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,1.79942,144,1.77847e+06,199.78,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,1.79942,144,1.86721e+06,225.48,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,1.79942,144,2.17076e+06,248.74,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,1.79942,144,1.39935e+06,196.24,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,1.79942,144,1.42588e+06,219.44,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,1.79942,144,1.67206e+06,255.49,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,1.79942,144,2.12117e+06,264.77,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,1.79942,144,1.07103e+06,196.50,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,1.79942,144,1.19697e+06,257.81,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,1.79942,144,1.6284e+06,275.64,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,1.79942,144,2.11462e+06,271.51,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,1.79942,142,1.87328e+06,187.57,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,1.79942,142,1.88098e+06,198.25,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,1.79942,142,1.98512e+06,224.89,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,1.79942,142,2.32918e+06,247.58,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,1.79942,142,1.47204e+06,194.57,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,1.79942,142,1.50336e+06,218.79,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,1.79942,142,1.78791e+06,254.48,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,1.79942,142,2.28142e+06,262.63,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,1.79942,142,1.10894e+06,197.18,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,1.79942,142,1.25846e+06,258.14,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,1.79942,142,1.74472e+06,273.54,,inf,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,1.79942,142,2.27548e+06,268.88,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,1.79933,132.5,3499.05,29.41,1.05682e+06,22.30,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,1.79933,132.5,3499.05,29.43,1.05703e+06,22.05,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,1.79933,132.5,3499.05,29.50,1.05759e+06,21.32,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,1.79933,132.5,3499.06,29.62,1.05844e+06,20.03,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,1.79933,132.5,1925.88,17.18,1.07038e+06,23.98,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.05,1.79933,132.5,1925.88,17.22,1.07015e+06,23.68,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.2,1.79933,132.5,1925.89,17.32,1.06952e+06,22.83,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.5,1.79933,132.5,1925.9,17.53,1.06853e+06,21.33,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.001,1.79933,132.3,873.605,8.14,1.07528e+06,24.49,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.05,1.79933,132.3,873.605,8.22,1.07491e+06,24.19,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.2,1.79933,132.3,873.61,8.44,1.07388e+06,23.30,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.5,1.79933,132.3,873.642,8.88,1.07227e+06,21.75,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.001,1.79933,144.8,279660,76.82,846804,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.05,1.79933,144.8,279803,78.44,845877,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.2,1.79933,144.8,281910,83.32,835719,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.5,1.79933,144.8,294764,92.90,780946,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.001,1.79933,144.8,81140.6,89.58,948593,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.05,1.79933,144.8,81171,91.01,945055,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.2,1.79933,144.8,81632,95.38,921414,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.5,1.79933,144.8,84377.8,104.23,854253,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.001,1.79933,144.8,14943.7,71.13,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.05,1.79933,144.8,14946.9,72.37,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.2,1.79933,144.8,14995.7,76.25,934976,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.5,1.79933,144.8,15283.3,84.38,863137,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.001,1.79933,145.4,1.33825e+06,203.50,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.05,1.79933,145.4,1.34075e+06,211.21,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.2,1.79933,145.4,1.37235e+06,232.35,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.5,1.79933,145.4,1.50121e+06,257.35,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.001,1.79933,145.4,1.13639e+06,204.50,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.05,1.79933,145.4,1.14475e+06,224.15,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.2,1.79933,145.4,1.23656e+06,261.63,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.5,1.79933,145.4,1.44866e+06,278.60,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.001,1.79933,145.4,136528,86.24,914568,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.05,1.79933,145.4,139698,97.44,858531,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.2,1.79933,145.4,1.2018e+06,286.33,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.5,1.79933,145.4,1.44127e+06,288.37,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.001,1.79933,144.8,1.76591e+06,193.63,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.05,1.79933,144.8,1.77245e+06,203.71,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.2,1.79933,144.8,1.8584e+06,229.28,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.5,1.79933,144.8,2.15357e+06,252.32,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.001,1.79933,144.8,1.40925e+06,200.44,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.05,1.79933,144.8,1.43444e+06,223.76,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.2,1.79933,144.8,1.66951e+06,259.53,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.5,1.79933,144.8,2.104e+06,268.54,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.001,1.79933,144.8,1.10988e+06,201.01,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.05,1.79933,144.8,1.22601e+06,262.59,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.2,1.79933,144.8,1.62792e+06,279.74,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.5,1.79933,144.8,2.09743e+06,275.35,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.001,1.79933,143.6,1.92081e+06,190.33,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.05,1.79933,143.6,1.92937e+06,201.26,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.2,1.79933,143.6,2.04042e+06,228.22,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.5,1.79933,143.6,2.39857e+06,250.38,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.001,1.79933,143.6,1.51736e+06,197.84,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.05,1.79933,143.6,1.55145e+06,222.65,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.2,1.79933,143.6,1.84625e+06,257.84,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.5,1.79933,143.6,2.35335e+06,265.11,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.001,1.79933,143.6,1.16323e+06,201.65,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.05,1.79933,143.6,1.31522e+06,262.77,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.2,1.79933,143.6,1.80522e+06,276.42,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.5,1.79933,143.6,2.34753e+06,271.19,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.001,1.79933,142,2.03241e+06,188.06,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.05,1.79933,142,2.0424e+06,199.60,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.2,1.79933,142,2.17263e+06,227.49,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.5,1.79933,142,2.57788e+06,248.99,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.001,1.79933,142,1.59744e+06,195.85,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.05,1.79933,142,1.63769e+06,221.76,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.2,1.79933,142,1.97714e+06,256.51,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,1,0.5,1.79933,142,2.53412e+06,262.77,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.001,1.79933,142,1.20437e+06,201.34,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.05,1.79933,142,1.38602e+06,262.35,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.2,1.79933,142,1.93778e+06,273.99,,inf,PASS
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.5,1.79933,142,2.5286e+06,268.41,,inf,PASS
ff_27c_2.97v,ff,27,2.97,0,0.33,0.001,1.79935,131.1,2296.18,18.99,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,0.33,0.05,1.79935,131.1,2296.18,19.00,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,0.33,0.2,1.79935,131.1,2296.18,19.04,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,0.33,0.5,1.79935,131.1,2296.18,19.12,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.001,1.79935,131,1296.64,11.02,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.05,1.79935,131,1296.64,11.05,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.2,1.79935,131,1296.64,11.12,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,1,0.5,1.79935,131,1296.64,11.26,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.001,1.79935,130.9,594.074,5.25,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.05,1.79935,130.9,594.074,5.30,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.2,1.79935,130.9,594.076,5.45,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0,4.7,0.5,1.79935,130.9,594.085,5.75,,inf,FAIL
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.001,1.79935,145.5,147291,84.89,792255,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.05,1.79935,145.5,147310,85.75,790145,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.2,1.79935,145.5,147601,88.36,771112,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,0.33,0.5,1.79935,145.5,149251,93.54,733594,inf,PASS
ff_27c_2.97v,ff,27,2.97,0.1,1,0.001,1.79935,145.5,40830.7,87.68,,inf,PASS
