corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result
ff_-40c_2.97v,ff,-40,2.97,10,1,0.05,1.79953,143.4,150296,7.92,4.53502e+06,52.84,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,1,0.2,1.79953,143.4,151558,15.94,6.70811e+06,47.75,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,1,0.5,1.79953,143.4,158998,31.42,7.11594e+06,40.80,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.001,1.79953,143.4,66251,9.59,488949,33.60,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.05,1.79953,143.4,66423.2,15.07,6.81504e+06,60.04,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.2,1.79953,143.4,69062.4,31.51,7.24734e+06,49.03,FAIL
ff_-40c_2.97v,ff,-40,2.97,10,4.7,0.5,1.79953,143.4,85699.2,59.99,7.3281e+06,41.28,PASS
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.001,1.79953,141.8,322305,1.46,430455,4.97,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.05,1.79953,141.8,322366,3.33,1.0958e+06,20.77,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.2,1.79953,141.8,323645,9.03,5.19e+06,40.03,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,0.33,0.5,1.79953,141.8,331122,20.20,6.50722e+06,36.07,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.001,1.79953,141.8,183549,4.20,425174,14.38,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.05,1.79953,141.8,183690,7.43,4.47644e+06,49.35,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.2,1.79953,141.8,186012,17.21,6.66457e+06,44.39,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,1,0.5,1.79953,141.8,199546,35.73,7.07225e+06,37.46,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.001,1.79953,141.8,81812,8.72,478863,29.86,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.05,1.79953,141.8,82122.4,15.47,6.7744e+06,56.68,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.2,1.79953,141.8,87058,35.47,7.20837e+06,45.69,FAIL
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.5,1.79953,141.8,118382,66.72,7.28417e+06,37.94,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.001,1.79953,139.6,366524,0.95,438711,3.09,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.05,1.79953,139.6,366600,3.08,1.06764e+06,18.13,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.2,1.79953,139.6,368452,9.55,5.14703e+06,37.80,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.5,1.79953,139.6,379444,22.15,6.46917e+06,33.90,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.001,1.79953,139.6,208996,3.57,424040,12.12,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.05,1.79953,139.6,209196,7.25,4.4282e+06,47.06,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,1.79953,139.6,212612,18.35,6.62828e+06,42.20,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,1.79953,139.6,232733,39.05,7.03527e+06,35.30,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,1.79953,139.6,93727.9,8.06,471363,27.37,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,1.79953,139.6,94187.2,15.79,6.74061e+06,54.49,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,1.79953,139.6,101613,38.40,7.17583e+06,43.52,FAIL
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,1.79953,139.6,148027,70.60,7.24676e+06,35.78,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,1.79951,127.9,3935.38,1.83,462710,79.58,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,1.79951,127.9,3935.37,1.86,1.41846e+06,97.99,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,1.79951,127.9,3935.37,1.93,4.85242e+06,108.46,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,1.79951,127.9,3935.39,2.07,5.73188e+06,102.39,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,1.79951,127.9,2259.09,1.19,474916,89.66,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,1.79951,127.9,2259.09,1.23,4.33883e+06,119.00,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,1.79951,127.9,2259.09,1.35,5.82624e+06,110.50,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,1.79951,127.9,2259.12,1.60,6.0827e+06,102.94,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,1.79951,127.8,1041.64,0.91,562708,105.98,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,1.79951,127.8,1041.64,1.00,5.89135e+06,122.65,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,1.79951,127.8,1041.65,1.26,6.16024e+06,111.01,FAIL
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,1.79951,127.8,1041.7,1.79,6.21197e+06,103.12,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,1.79951,141.1,45930.7,10.36,829264,48.31,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,1.79951,141.1,45930.9,10.63,2.6695e+06,66.43,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,1.79951,141.1,45935.1,11.45,6.35403e+06,72.78,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,1.79951,141.1,45959.2,13.09,7.49329e+06,67.76,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,1.79951,141.1,25142.1,8.69,877434,58.88,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,1.79951,141.1,25142.5,9.13,5.75759e+06,82.98,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,1.79951,141.1,25148.9,10.49,7.6245e+06,76.02,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,1.79951,141.1,25184.7,13.21,7.99462e+06,68.86,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,1.79951,141.1,11245.9,4.78,1.22068e+06,77.73,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,1.79951,141.1,11246.7,5.72,7.71871e+06,88.27,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,1.79951,141.1,11258.5,8.57,8.11131e+06,77.06,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,1.79951,141.1,11324.7,14.29,8.18834e+06,69.26,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,1.7995,142.4,134873,6.34,706532,28.19,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,1.7995,142.4,134879,7.13,2.37981e+06,47.42,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,1.7995,142.4,134978,9.53,6.10206e+06,55.32,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,1.7995,142.4,135545,14.30,7.28924e+06,50.55,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,1.7995,142.4,75055.9,9.28,739975,38.60,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,1.7995,142.4,75066.3,10.60,5.4805e+06,65.34,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,1.7995,142.4,75231.1,14.64,7.43011e+06,58.83,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,1.7995,142.4,76176.9,22.65,7.81455e+06,51.74,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,1.7995,142.4,32221.6,9.72,1.00943e+06,57.21,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,1.7995,142.4,32241.2,12.40,7.52614e+06,71.09,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,1.7995,142.4,32539.1,20.58,7.93318e+06,59.95,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,1.7995,142.4,34277.9,36.70,8.014e+06,52.16,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,1.7995,142.5,281848,2.99,650803,14.29,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,1.7995,142.5,281896,4.63,2.19088e+06,33.74,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,1.7995,142.5,282772,9.63,5.92843e+06,42.73,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,1.7995,142.5,287814,19.47,7.13793e+06,38.13,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,1.7995,142.5,160138,5.45,669593,24.40,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,1.7995,142.5,160236,8.27,5.29414e+06,52.63,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,1.7995,142.5,161797,16.83,7.28301e+06,46.41,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,1.7995,142.5,170829,33.28,7.67085e+06,39.37,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,1.7995,142.5,70871,9.56,885279,42.53,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,1.7995,142.5,71077.6,15.43,7.38612e+06,58.68,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,1.7995,142.5,74314.3,32.95,7.80023e+06,47.58,FAIL
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,1.7995,142.5,94705.9,62.52,7.87426e+06,39.81,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,1.7995,141.8,343929,2.30,644124,10.71,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,1.7995,141.8,344010,4.30,2.13783e+06,29.97,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,1.7995,141.8,345560,10.38,5.88013e+06,39.30,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,1.7995,141.8,354918,22.31,7.09397e+06,34.75,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,1.7995,141.8,195899,4.51,653965,20.59,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,1.7995,141.8,196071,7.96,5.24194e+06,49.17,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,1.7995,141.8,198850,18.39,7.24091e+06,43.03,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,1.7995,141.8,215504,38.07,7.62747e+06,36.00,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,1.7995,141.8,87545.4,8.67,852640,38.49,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,1.7995,141.8,87934.7,15.89,7.34656e+06,55.29,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,1.7995,141.8,94017.4,37.19,7.76168e+06,44.21,FAIL
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,1.7995,141.8,132234,69.18,7.83329e+06,36.44,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,1.7995,140.6,391959,1.91,645480,8.51,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,1.7995,140.6,392068,4.19,2.09935e+06,27.48,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,1.7995,140.6,394346,11.11,5.84292e+06,37.05,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,1.7995,140.6,408122,24.60,7.05945e+06,32.55,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,1.7995,140.6,223442,3.96,644428,18.10,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,1.7995,140.6,223692,7.90,5.20208e+06,46.89,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,1.7995,140.6,227806,19.76,7.21003e+06,40.81,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,1.7995,140.6,252594,41.74,7.59296e+06,33.80,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,1.7995,140.6,100405,8.00,828266,35.77,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,1.7995,140.6,100985,16.28,7.31586e+06,53.08,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,1.7995,140.6,110121,40.36,7.73144e+06,42.00,FAIL
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,1.7995,140.6,166699,72.97,7.80054e+06,34.25,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,1.79944,122.9,4120.49,2.04,665535,84.92,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,1.79944,122.9,4120.49,2.06,2.18143e+06,103.25,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,1.79944,122.9,4120.49,2.13,5.37105e+06,107.48,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,1.79944,122.9,4120.5,2.28,6.18044e+06,101.05,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,1.79944,122.9,2365.06,1.44,696238,95.30,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.05,1.79944,122.9,2365.06,1.48,4.90713e+06,118.36,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.2,1.79944,122.9,2365.07,1.61,6.26819e+06,109.14,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,1,0.5,1.79944,122.9,2365.09,1.86,6.50934e+06,101.51,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.001,1.79944,122.8,1090.42,1.34,929035,113.51,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.05,1.79944,122.8,1090.42,1.43,6.329e+06,121.26,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.2,1.79944,122.8,1090.43,1.71,6.5818e+06,109.56,FAIL
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.5,1.79944,122.8,1090.49,2.26,6.63081e+06,101.66,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.001,1.79944,136.4,48459.6,10.49,1.50379e+06,56.98,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.05,1.79944,136.4,48459.9,10.77,3.46874e+06,68.72,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.2,1.79944,136.4,48464.8,11.63,6.95976e+06,71.94,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.5,1.79944,136.4,48492.9,13.36,8.03614e+06,66.61,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.001,1.79944,136.4,26490,9.00,1.57615e+06,67.33,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.05,1.79944,136.4,26490.5,9.47,6.40552e+06,82.39,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.2,1.79944,136.4,26497.9,10.90,8.16345e+06,74.84,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.5,1.79944,136.4,26539.7,13.77,8.51905e+06,67.63,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.001,1.79944,136.4,11818.9,5.06,1.99185e+06,84.29,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.05,1.79944,136.4,11819.8,6.04,8.25079e+06,87.07,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.2,1.79944,136.4,11833.4,9.04,8.62867e+06,75.81,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.5,1.79944,136.4,11910.1,15.05,8.70112e+06,68.00,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.001,1.79944,137.9,142016,6.46,1.29401e+06,37.19,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.05,1.79944,137.9,142023,7.29,3.17253e+06,50.18,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.2,1.79944,137.9,142138,9.82,6.69533e+06,54.51,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.5,1.79944,137.9,142796,14.84,7.81739e+06,49.41,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.001,1.79944,137.9,79180.5,9.26,1.36133e+06,47.61,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.05,1.79944,137.9,79192.7,10.66,6.11814e+06,64.82,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.2,1.79944,137.9,79384.4,14.92,7.94797e+06,57.66,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,1,0.5,1.79944,137.9,80514.6,23.36,8.31717e+06,50.50,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.001,1.79944,137.9,34015.4,9.99,1.75942e+06,65.01,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.05,1.79944,137.9,34038.4,12.81,8.04386e+06,69.90,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.2,1.79944,137.9,34387,21.45,8.43776e+06,58.70,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.5,1.79944,137.9,36448.5,38.41,8.51477e+06,50.90,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.001,1.79944,138.8,297753,3.60,1.15827e+06,22.85,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.05,1.79944,138.8,297811,5.33,2.97498e+06,36.79,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.2,1.79944,138.8,298842,10.61,6.50739e+06,41.90,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.5,1.79944,138.8,304886,21.02,7.64714e+06,36.93,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.001,1.79944,138.8,169256,5.64,1.21555e+06,33.25,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.05,1.79944,138.8,169372,8.62,5.91928e+06,52.10,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.2,1.79944,138.8,171199,17.66,7.78896e+06,45.19,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,1,0.5,1.79944,138.8,181844,34.99,8.16048e+06,38.08,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.001,1.79944,138.8,75103,9.54,1.59778e+06,50.97,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.05,1.79944,138.8,75345.7,15.75,7.88503e+06,57.43,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.2,1.79944,138.8,79188.5,34.25,8.28286e+06,46.27,FAIL
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.5,1.79944,138.8,103516,64.71,8.35516e+06,38.48,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.001,1.79944,138.9,363801,3.08,1.12368e+06,18.93,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.05,1.79944,138.9,363906,5.20,2.91901e+06,33.12,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.2,1.79944,138.9,365830,11.64,6.45387e+06,38.46,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.5,1.79944,138.9,376913,24.26,7.59526e+06,33.54,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.001,1.79944,138.9,207190,4.81,1.17369e+06,29.25,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.05,1.79944,138.9,207395,8.46,5.86278e+06,48.63,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.2,1.79944,138.9,210737,19.50,7.74185e+06,41.79,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,1,0.5,1.79944,138.9,230495,40.21,8.11192e+06,34.69,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.001,1.79944,138.9,92822.5,8.63,1.54872e+06,47.06,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.05,1.79944,138.9,93280.8,16.29,7.84073e+06,54.03,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.2,1.79944,138.9,100506,38.76,8.2392e+06,42.88,FAIL
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.5,1.79944,138.9,145841,71.26,8.30627e+06,35.10,PASS
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.001,1.79943,138.8,415153,2.81,1.1036e+06,16.39,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.05,1.79943,138.8,415294,5.22,2.87988e+06,30.69,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.2,1.79943,138.8,418069,12.56,6.41542e+06,36.20,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,0.33,0.5,1.79943,138.8,434582,26.86,7.5592e+06,31.31,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.001,1.79943,138.8,236564,4.35,1.14487e+06,26.60,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.05,1.79943,138.8,236864,8.51,5.82219e+06,46.34,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.2,1.79943,138.8,241800,21.07,7.70765e+06,39.56,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,1,0.5,1.79943,138.8,271483,44.20,8.07592e+06,32.48,FAIL
ff_-40c_3.63v,ff,-40,3.63,50,4.7,0.001,1.79943,138.8,106518,7.98,1.51333e+06,44.45,FAIL
