corner_id,process,temp_c,vin_v,iload_ma,ceff_uf,esr_ohm,vout_v,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,result,resurgence_db,resurgence_result
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.001,1.79945,143,973056,191.05,,inf,PASS,-4.176,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.05,1.79945,143,1.07511e+06,251.83,,inf,PASS,-2.82,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.2,1.79945,143,1.44592e+06,274.66,,inf,PASS,-2.851,PASS
ff_-40c_2.97v,ff,-40,2.97,25,4.7,0.5,1.79945,143,1.87531e+06,271.88,,inf,PASS,-1.814,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.001,1.79945,140.5,1.70506e+06,187.16,,inf,PASS,-2.505,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.05,1.79945,140.5,1.71082e+06,196.90,,inf,PASS,-2.356,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.2,1.79945,140.5,1.79113e+06,222.02,,inf,PASS,-2.162,PASS
ff_-40c_2.97v,ff,-40,2.97,50,0.33,0.5,1.79945,140.5,2.07312e+06,245.82,,inf,PASS,-1.637,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.001,1.79945,140.5,1.33916e+06,193.28,,inf,PASS,-3.147,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.05,1.79945,140.5,1.36309e+06,215.62,,inf,PASS,-2.322,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.2,1.79945,140.5,1.59284e+06,251.99,,inf,PASS,-2.754,PASS
ff_-40c_2.97v,ff,-40,2.97,50,1,0.5,1.79945,140.5,2.02128e+06,262.40,,inf,PASS,-2.307,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.001,1.79945,140.5,1.00698e+06,192.79,,inf,PASS,-4.474,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.05,1.79945,140.5,1.12758e+06,252.96,,inf,PASS,-2.565,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.2,1.79945,140.5,1.54662e+06,272.91,,inf,PASS,-2.152,PASS
ff_-40c_2.97v,ff,-40,2.97,50,4.7,0.5,1.79945,140.5,2.01435e+06,269.44,,inf,PASS,-2.391,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.001,1.79942,135.2,3319.67,28.10,,inf,FAIL,-1.383,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.05,1.79942,135.2,3319.67,28.12,,inf,FAIL,-1.383,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.2,1.79942,135.2,3319.67,28.18,,inf,FAIL,-1.383,PASS
ff_-40c_3.30v,ff,-40,3.3,0,0.33,0.5,1.79942,135.2,3319.68,28.30,,inf,FAIL,-1.159,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.001,1.79942,135.2,1834.3,16.38,,inf,FAIL,-1.405,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.05,1.79942,135.2,1834.3,16.41,,inf,FAIL,-1.405,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.2,1.79942,135.2,1834.3,16.51,,inf,FAIL,-1.405,PASS
ff_-40c_3.30v,ff,-40,3.3,0,1,0.5,1.79942,135.2,1834.32,16.71,,inf,FAIL,-1.206,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.001,1.79942,135.1,833.311,7.71,,inf,FAIL,-1.555,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.05,1.79942,135.1,833.311,7.78,,inf,FAIL,-1.555,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.2,1.79942,135.1,833.316,7.99,,inf,FAIL,-1.554,PASS
ff_-40c_3.30v,ff,-40,3.3,0,4.7,0.5,1.79942,135.1,833.343,8.42,,inf,FAIL,-1.158,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.001,1.79942,146.7,252133,78.44,,inf,PASS,7.18,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.05,1.79942,146.7,252239,79.90,,inf,PASS,7.237,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.2,1.79942,146.7,253797,84.32,,inf,PASS,7.826,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,0.33,0.5,1.79942,146.7,262904,93.02,,inf,PASS,10.05,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.001,1.79942,146.7,72391.2,89.93,,inf,PASS,-0.3477,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.05,1.79942,146.7,72412.5,91.21,,inf,PASS,-0.3452,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.2,1.79942,146.7,72749.1,95.11,,inf,PASS,1.48,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,1,0.5,1.79942,146.7,74712.1,103.02,,inf,PASS,7.378,FAIL
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.001,1.79942,146.7,13684,68.89,,inf,PASS,-0.539,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.05,1.79942,146.7,13686.4,70.03,,inf,PASS,-0.5371,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.2,1.79942,146.7,13722.4,73.58,,inf,PASS,-0.5076,PASS
ff_-40c_3.30v,ff,-40,3.3,0.1,4.7,0.5,1.79942,146.7,13936.1,80.97,,inf,PASS,6.926,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.001,1.79942,147,1.23584e+06,200.46,,inf,PASS,-3.115,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.05,1.79942,147,1.23777e+06,207.61,,inf,PASS,-3.025,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.2,1.79942,147,1.26278e+06,227.68,,inf,PASS,-3.925,PASS
ff_-40c_3.30v,ff,-40,3.3,1,0.33,0.5,1.79942,147,1.36968e+06,253.24,,inf,PASS,-2.037,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.001,1.79942,147,1.04644e+06,197.72,,inf,PASS,-3.092,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.05,1.79942,147,1.05421e+06,216.04,,inf,PASS,-5.218,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.2,1.79942,147,1.13049e+06,254.85,,inf,PASS,-3.019,PASS
ff_-40c_3.30v,ff,-40,3.3,1,1,0.5,1.79942,147,1.31501e+06,275.50,,inf,PASS,-1.791,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.001,1.79942,147,122423,87.14,,inf,PASS,-0.5803,PASS
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.05,1.79942,147,124706,97.20,,inf,PASS,3.61,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.2,1.79942,147,196150,131.17,,inf,PASS,13.67,FAIL
ff_-40c_3.30v,ff,-40,3.3,1,4.7,0.5,1.79942,147,1.30729e+06,286.15,,inf,PASS,-2,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.001,1.79942,145.7,1.6295e+06,192.65,,inf,PASS,-2.57,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.05,1.79942,145.7,1.63455e+06,201.98,,inf,PASS,-2.427,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.2,1.79942,145.7,1.70331e+06,226.30,,inf,PASS,-2.4,PASS
ff_-40c_3.30v,ff,-40,3.3,10,0.33,0.5,1.79942,145.7,1.95192e+06,250.29,,inf,PASS,-2.122,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.001,1.79942,145.7,1.29972e+06,198.25,,inf,PASS,-2.725,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.05,1.79942,145.7,1.31934e+06,220.07,,inf,PASS,-3.871,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.2,1.79942,145.7,1.51509e+06,256.59,,inf,PASS,-3.055,PASS
ff_-40c_3.30v,ff,-40,3.3,10,1,0.5,1.79942,145.7,1.89841e+06,267.85,,inf,PASS,-1.489,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.001,1.79942,145.7,1.0212e+06,193.69,,inf,PASS,-4.69,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.05,1.79942,145.7,1.11806e+06,256.15,,inf,PASS,-3.443,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.2,1.79942,145.7,1.4709e+06,278.36,,inf,PASS,-2.444,PASS
ff_-40c_3.30v,ff,-40,3.3,10,4.7,0.5,1.79942,145.7,1.89146e+06,275.38,,inf,PASS,-1.59,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.001,1.79942,144,1.77186e+06,189.66,,inf,PASS,-2.833,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.05,1.79942,144,1.77847e+06,199.78,,inf,PASS,-2.665,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.2,1.79942,144,1.86721e+06,225.48,,inf,PASS,-2.332,PASS
ff_-40c_3.30v,ff,-40,3.3,25,0.33,0.5,1.79942,144,2.17076e+06,248.74,,inf,PASS,-1.644,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.001,1.79942,144,1.39935e+06,196.24,,inf,PASS,-3.33,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.05,1.79942,144,1.42588e+06,219.44,,inf,PASS,-2.426,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.2,1.79942,144,1.67206e+06,255.49,,inf,PASS,-2.712,PASS
ff_-40c_3.30v,ff,-40,3.3,25,1,0.5,1.79942,144,2.12117e+06,264.77,,inf,PASS,-2.26,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.001,1.79942,144,1.07103e+06,196.50,,inf,PASS,-4.05,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.05,1.79942,144,1.19697e+06,257.81,,inf,PASS,-2.133,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.2,1.79942,144,1.6284e+06,275.64,,inf,PASS,-2.025,PASS
ff_-40c_3.30v,ff,-40,3.3,25,4.7,0.5,1.79942,144,2.11462e+06,271.51,,inf,PASS,-2.336,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.001,1.79942,142,1.87328e+06,187.57,,inf,PASS,-2.434,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.05,1.79942,142,1.88098e+06,198.25,,inf,PASS,-2.253,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.2,1.79942,142,1.98512e+06,224.89,,inf,PASS,-1.766,PASS
ff_-40c_3.30v,ff,-40,3.3,50,0.33,0.5,1.79942,142,2.32918e+06,247.58,,inf,PASS,-2.279,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.001,1.79942,142,1.47204e+06,194.57,,inf,PASS,-3.053,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.05,1.79942,142,1.50336e+06,218.79,,inf,PASS,-2.078,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.2,1.79942,142,1.78791e+06,254.48,,inf,PASS,-2.005,PASS
ff_-40c_3.30v,ff,-40,3.3,50,1,0.5,1.79942,142,2.28142e+06,262.63,,inf,PASS,-1.463,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.001,1.79942,142,1.10894e+06,197.18,,inf,PASS,-4.316,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.05,1.79942,142,1.25846e+06,258.14,,inf,PASS,-1.821,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.2,1.79942,142,1.74472e+06,273.54,,inf,PASS,-2.658,PASS
ff_-40c_3.30v,ff,-40,3.3,50,4.7,0.5,1.79942,142,2.27548e+06,268.88,,inf,PASS,-1.532,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.001,1.79933,132.5,3499.05,29.41,1.05682e+06,22.30,FAIL,-1.271,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.05,1.79933,132.5,3499.05,29.43,1.05703e+06,22.05,FAIL,-1.271,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.2,1.79933,132.5,3499.05,29.50,1.05759e+06,21.32,FAIL,-1.271,PASS
ff_-40c_3.63v,ff,-40,3.63,0,0.33,0.5,1.79933,132.5,3499.06,29.62,1.05844e+06,20.03,FAIL,-1.271,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.001,1.79933,132.5,1925.88,17.18,1.07038e+06,23.98,FAIL,-1.356,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.05,1.79933,132.5,1925.88,17.22,1.07015e+06,23.68,FAIL,-1.356,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.2,1.79933,132.5,1925.89,17.32,1.06952e+06,22.83,FAIL,-1.356,PASS
ff_-40c_3.63v,ff,-40,3.63,0,1,0.5,1.79933,132.5,1925.9,17.53,1.06853e+06,21.33,FAIL,-1.356,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.001,1.79933,132.3,873.605,8.14,1.07528e+06,24.49,FAIL,-1.534,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.05,1.79933,132.3,873.605,8.22,1.07491e+06,24.19,FAIL,-1.533,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.2,1.79933,132.3,873.61,8.44,1.07388e+06,23.30,FAIL,-1.533,PASS
ff_-40c_3.63v,ff,-40,3.63,0,4.7,0.5,1.79933,132.3,873.642,8.88,1.07227e+06,21.75,FAIL,-1.533,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.001,1.79933,144.8,279660,76.82,,inf,PASS,10.69,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.05,1.79933,144.8,279803,78.44,,inf,PASS,10.76,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.2,1.79933,144.8,281910,83.32,,inf,PASS,11.46,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,0.33,0.5,1.79933,144.8,294764,92.90,,inf,PASS,13.97,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.001,1.79933,144.8,81140.6,89.58,,inf,PASS,1.052,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.05,1.79933,144.8,81171,91.01,,inf,PASS,1.642,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.2,1.79933,144.8,81632,95.38,,inf,PASS,5.484,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,1,0.5,1.79933,144.8,84377.8,104.23,,inf,PASS,11.61,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.001,1.79933,144.8,14943.7,71.13,,inf,PASS,-0.5624,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.05,1.79933,144.8,14946.9,72.37,,inf,PASS,-0.56,PASS
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.2,1.79933,144.8,14995.7,76.25,,inf,PASS,3.664,FAIL
ff_-40c_3.63v,ff,-40,3.63,0.1,4.7,0.5,1.79933,144.8,15283.3,84.38,,inf,PASS,11.23,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.001,1.79933,145.4,1.33825e+06,203.50,,inf,PASS,-3.7,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.05,1.79933,145.4,1.34075e+06,211.21,,inf,PASS,-3.592,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.2,1.79933,145.4,1.37235e+06,232.35,,inf,PASS,-2.328,PASS
ff_-40c_3.63v,ff,-40,3.63,1,0.33,0.5,1.79933,145.4,1.50121e+06,257.35,,inf,PASS,-2.019,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.001,1.79933,145.4,1.13639e+06,204.50,,inf,PASS,-3.801,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.05,1.79933,145.4,1.14475e+06,224.15,,inf,PASS,-3.172,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.2,1.79933,145.4,1.23656e+06,261.63,,inf,PASS,-3.076,PASS
ff_-40c_3.63v,ff,-40,3.63,1,1,0.5,1.79933,145.4,1.44866e+06,278.60,,inf,PASS,-3.194,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.001,1.79933,145.4,136528,86.24,,inf,PASS,3.728,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.05,1.79933,145.4,139698,97.44,,inf,PASS,8.644,FAIL
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.2,1.79933,145.4,1.2018e+06,286.33,,inf,PASS,-2.284,PASS
ff_-40c_3.63v,ff,-40,3.63,1,4.7,0.5,1.79933,145.4,1.44127e+06,288.37,,inf,PASS,-1.768,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.001,1.79933,144.8,1.76591e+06,193.63,,inf,PASS,-3.034,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.05,1.79933,144.8,1.77245e+06,203.71,,inf,PASS,-2.863,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.2,1.79933,144.8,1.8584e+06,229.28,,inf,PASS,-2.552,PASS
ff_-40c_3.63v,ff,-40,3.63,10,0.33,0.5,1.79933,144.8,2.15357e+06,252.32,,inf,PASS,-1.914,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.001,1.79933,144.8,1.40925e+06,200.44,,inf,PASS,-3.223,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.05,1.79933,144.8,1.43444e+06,223.76,,inf,PASS,-2.313,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.2,1.79933,144.8,1.66951e+06,259.53,,inf,PASS,-2.859,PASS
ff_-40c_3.63v,ff,-40,3.63,10,1,0.5,1.79933,144.8,2.104e+06,268.54,,inf,PASS,-2.53,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.001,1.79933,144.8,1.10988e+06,201.01,,inf,PASS,-5.302,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.05,1.79933,144.8,1.22601e+06,262.59,,inf,PASS,-3.374,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.2,1.79933,144.8,1.62792e+06,279.74,,inf,PASS,-2.123,PASS
ff_-40c_3.63v,ff,-40,3.63,10,4.7,0.5,1.79933,144.8,2.09743e+06,275.35,,inf,PASS,-2.606,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.001,1.79933,143.6,1.92081e+06,190.33,,inf,PASS,-3.272,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.05,1.79933,143.6,1.92937e+06,201.26,,inf,PASS,-3.07,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.2,1.79933,143.6,2.04042e+06,228.22,,inf,PASS,-2.425,PASS
ff_-40c_3.63v,ff,-40,3.63,25,0.33,0.5,1.79933,143.6,2.39857e+06,250.38,,inf,PASS,-1.396,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.001,1.79933,143.6,1.51736e+06,197.84,,inf,PASS,-3.784,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.05,1.79933,143.6,1.55145e+06,222.65,,inf,PASS,-2.718,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.2,1.79933,143.6,1.84625e+06,257.84,,inf,PASS,-2.469,PASS
ff_-40c_3.63v,ff,-40,3.63,25,1,0.5,1.79933,143.6,2.35335e+06,265.11,,inf,PASS,-1.916,PASS
ff_-40c_3.63v,ff,-40,3.63,25,4.7,0.001,1.79933,143.6,1.16323e+06,201.65,,inf,PASS,-4.598,PASS
